architecture,affine_depth,width,rank_ratio,grid_size,target_kind,powerlaw_alpha,powerlaw_max_frequency,optimizer,learning_rate,steps,record_every,seed,bias_scale,tag,rank,stable,elapsed_seconds,final_loss,final_parameter_displacement,final_feature_displacement,t50_1,final_relative_error_1,t50_4,final_relative_error_4,t50_8,final_relative_error_8,t50_16,final_relative_error_16,t50_2,final_relative_error_2,t50_3,final_relative_error_3,t50_5,final_relative_error_5,t50_6,final_relative_error_6,t50_7,final_relative_error_7,t50_9,final_relative_error_9,t50_10,final_relative_error_10,t50_11,final_relative_error_11,t50_12,final_relative_error_12,t50_13,final_relative_error_13,t50_14,final_relative_error_14,t50_15,final_relative_error_15,t50_17,final_relative_error_17,t50_18,final_relative_error_18,t50_19,final_relative_error_19,t50_20,final_relative_error_20,t50_21,final_relative_error_21,t50_22,final_relative_error_22,t50_23,final_relative_error_23,t50_24,final_relative_error_24
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p1_3,0.003,1500,12,6,0.1,powerlaw_mmnn_d5_muon_p1_3_s6,32,True,8.471588358050212,0.0014648335054516792,0.19873905181884766,15.282085418701172,24.0,0.040135979652404785,72.0,0.03041394164300543,144.0,0.03616126990708059,360.0,0.10149317979812622,36.0,0.058504862239006555,48.0,0.03979226629280816,96.0,0.026138234006841784,120.0,0.029846206089736236,132.0,0.027713883416561343,168.0,0.020815770290050183,192.0,0.020614916256550143,216.0,0.028568646979345195,252.0,0.049293957549601704,276.0,0.05045391173782428,300.0,0.0677835434011937,336.0,0.11247331973279437,384.0,0.13275437228458203,420.0,0.16179478629828722,456.0,0.18514461299715415,516.0,0.2348521047782713,564.0,0.2756794704696748,660.0,0.3464261955047425,576.0,0.33848835434969304,588.0,0.2760973565860154
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p1_3,0.003,1500,12,7,0.1,powerlaw_mmnn_d5_muon_p1_3_s7,32,True,8.662864475976676,0.001334090018644929,0.18765698373317719,7.91072416305542,24.0,0.03295004367828369,60.0,0.032979133202230275,168.0,0.03648579178555662,444.0,0.134110689163208,24.0,0.04897668461335031,36.0,0.03895841738409693,84.0,0.03578565064882645,108.0,0.028774934711526548,132.0,0.03410200463722489,204.0,0.03301107802526306,228.0,0.017408671967841894,252.0,0.007005781389846662,288.0,0.009051126675591693,288.0,0.005669743213723122,360.0,0.06531774875229845,396.0,0.07610877254020748,516.0,0.19003150068125702,540.0,0.19430462210241312,624.0,0.23255391453535243,816.0,0.30304117968077704,924.0,0.37067990408415585,1296.0,0.45421545396593876,1500.0,0.4999776402642233,,0.6007185323360668
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p2_3,0.01,1500,12,0,0.1,powerlaw_mmnn_d5_muon_p2_3_s0,32,True,8.484885229030624,0.009794862940907478,0.22837181389331818,8.3628568649292,12.0,0.15389537811279297,48.0,0.26745978737325055,192.0,0.2270838993261801,420.0,0.16107726097106934,12.0,0.19141648584628815,24.0,0.2195911405726606,96.0,0.26573455379907396,132.0,0.23522767930936048,168.0,0.236521725024011,228.0,0.19137254673151757,252.0,0.19169181562625842,288.0,0.17948393775776936,288.0,0.1635585266369896,312.0,0.1558548340735718,336.0,0.15348155949522374,360.0,0.14492337507421738,444.0,0.17230196554215738,444.0,0.1924485213429772,492.0,0.22050903781390283,564.0,0.25836148502363965,696.0,0.2659587365551636,744.0,0.2505433660388314,768.0,0.21290709219663193,816.0,0.2837779679595059
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p2_3,0.01,1500,12,1,0.1,powerlaw_mmnn_d5_muon_p2_3_s1,32,True,8.582387330941856,0.005355400498956442,0.22650928795337677,9.546924591064453,12.0,0.12230861186981201,36.0,0.1205503377516195,168.0,0.11058607138179989,552.0,0.10444885492324829,12.0,0.14086817287106052,12.0,0.12845331817634806,72.0,0.1161586101337725,96.0,0.11790377747449188,132.0,0.11276284328417352,216.0,0.11021438790403158,252.0,0.07358620081653977,300.0,0.05348789214630711,336.0,0.061107183955920394,408.0,0.0062608489581434746,444.0,0.015657406017452462,504.0,0.01785084940119504,612.0,0.16280727944035386,732.0,0.2267338659659853,768.0,0.29204400221546595,900.0,0.3826311817769388,1092.0,0.41702358047596677,1404.0,0.44686889618247344,,0.5194298447243383,,0.6768611204043611
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p2_3,0.01,1500,12,2,0.1,powerlaw_mmnn_d5_muon_p2_3_s2,32,True,8.513404135941528,0.009175078943371773,0.2319081425666809,9.45565128326416,12.0,0.15068960189819336,48.0,0.24497840549644861,156.0,0.19998725463191863,444.0,0.16157245635986328,12.0,0.18581210847194873,24.0,0.2066360934874288,84.0,0.23126764043024375,108.0,0.2267651650147577,132.0,0.21538441562947258,180.0,0.17314337125114343,240.0,0.14943384483169364,264.0,0.13198942547651307,276.0,0.13056621628170578,324.0,0.1419276176448302,360.0,0.1501841821079747,396.0,0.15483453061354754,504.0,0.19597679485328612,564.0,0.20765677990396747,648.0,0.24531461525982876,660.0,0.2925559946732974,744.0,0.33686943478043346,840.0,0.343545480448299,900.0,0.30578170984717545,936.0,0.3363531256739506
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p2_3,0.01,1500,12,3,0.1,powerlaw_mmnn_d5_muon_p2_3_s3,32,True,8.832589355995879,0.005419266875833273,0.24244540929794312,10.172426223754883,12.0,0.1225278377532959,72.0,0.1019553167760071,228.0,0.07290776092816695,528.0,0.15378201007843018,12.0,0.14446615677718283,36.0,0.1230545582275324,108.0,0.10566592373793117,144.0,0.13158314210775862,180.0,0.1037312276584631,252.0,0.0755215275566596,288.0,0.06249349507602882,336.0,0.04203236665174629,384.0,0.024181389464867784,408.0,0.01119957607547038,468.0,0.0563985371205385,516.0,0.12104031205443783,576.0,0.15422754084431436,720.0,0.21092962758753284,864.0,0.3115066125570496,948.0,0.4249823671604344,1188.0,0.5117542216477521,,0.5569389333553895,,0.5879462846940917,,0.7174468066603844
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p2_3,0.01,1500,12,4,0.1,powerlaw_mmnn_d5_muon_p2_3_s4,32,True,8.56679631699808,0.005230562761425972,0.22809071838855743,10.605317115783691,12.0,0.11655616760253906,60.0,0.1256443744500402,168.0,0.09297143042010723,432.0,0.06682974100112915,12.0,0.14502534698670608,36.0,0.14326654967184307,84.0,0.1052890163798457,108.0,0.12335417009133916,132.0,0.08620566528887792,180.0,0.08002567146017552,204.0,0.07604763980615693,252.0,0.04356305865197389,276.0,0.04056355713794071,300.0,0.0364829564270033,348.0,0.028020578770396678,384.0,0.01973584504173893,504.0,0.09081537758063422,552.0,0.1570544332704493,636.0,0.20087752019827715,768.0,0.2528367014917784,984.0,0.34973858453770124,1176.0,0.4178245222675287,1272.0,0.458238402176321,,0.6221837756465517
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p2_3,0.01,1500,12,5,0.1,powerlaw_mmnn_d5_muon_p2_3_s5,32,True,8.565750958048739,0.00959751196205616,0.23690764605998993,10.283166885375977,12.0,0.1578296422958374,60.0,0.24948070044177634,180.0,0.20639095650942177,396.0,0.12047398090362549,12.0,0.1799138532159154,24.0,0.19914240476199674,96.0,0.2413754534981199,120.0,0.23762411133822048,156.0,0.20587205378202617,204.0,0.19646425836170084,240.0,0.17639785035074557,264.0,0.1509481104657296,300.0,0.14112328966107138,324.0,0.14194371028721875,384.0,0.1210862516450215,396.0,0.1269608765078304,432.0,0.13731393570157066,504.0,0.19828256294197955,588.0,0.23945044434485988,636.0,0.284299504301651,720.0,0.3379536286190508,660.0,0.3022794003391592,840.0,0.2635519870197779,864.0,0.3030791835553421
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p2_3,0.01,1500,12,6,0.1,powerlaw_mmnn_d5_muon_p2_3_s6,32,True,8.555456636939198,0.009447872638702393,0.23894667625427246,10.731884956359863,12.0,0.15462243556976318,60.0,0.24991759467344027,192.0,0.20151846132830978,468.0,0.16564619541168213,12.0,0.17443387422130896,24.0,0.21146370176910811,108.0,0.2591535485567593,132.0,0.24700904067044122,168.0,0.22969830141379166,204.0,0.19581873524946183,240.0,0.17650788507358317,240.0,0.13720233062984047,276.0,0.11865776695401217,312.0,0.11745705367085352,360.0,0.12086935210753992,432.0,0.1320332424094748,528.0,0.14596452968421256,504.0,0.16574579409859408,552.0,0.23099251973436558,600.0,0.2494939746592212,636.0,0.2648781432984941,684.0,0.24509566003520453,768.0,0.21859269972970297,828.0,0.25112827031310797
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p2_3,0.01,1500,12,7,0.1,powerlaw_mmnn_d5_muon_p2_3_s7,32,True,8.978466875036247,0.008055202662944794,0.22700703144073486,6.343211650848389,12.0,0.06169843673706055,36.0,0.22851095743366615,168.0,0.22199342647166043,456.0,0.14378279447555542,12.0,0.16584662925954952,12.0,0.2152926771296942,72.0,0.2438051857236023,108.0,0.21929321140754837,144.0,0.21893253822063335,192.0,0.1813276821384596,240.0,0.17377848072943375,252.0,0.1547735344787795,288.0,0.15118963435288377,300.0,0.09957187483613861,360.0,0.10755726909899024,396.0,0.09496928606492135,468.0,0.15663893868382056,444.0,0.1496256104519041,516.0,0.18587314568396704,600.0,0.22611647263302512,708.0,0.28443541589109433,780.0,0.30622997229436655,816.0,0.2656650680809204,828.0,0.26565132933777214
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,1500,12,0,0.1,powerlaw_mmnn_d5_mup_gd_s0,32,True,2.554250854998827,0.0004978392389602959,0.23198895156383514,6.04266357421875,24.0,0.013355135917663574,48.0,0.03469302687861948,168.0,0.0427465112495372,456.0,0.09093248844146729,48.0,0.024749308736769005,48.0,0.026067623517649408,156.0,0.032917218668404996,156.0,0.036337534001613846,156.0,0.029309244885763235,192.0,0.02768383190946335,240.0,0.026887889149348837,252.0,0.043136527301534694,264.0,0.040048655700918305,300.0,0.033671308801615896,336.0,0.05943028823700195,420.0,0.08770395355888361,516.0,0.1102269244379901,540.0,0.1258759873737225,504.0,0.12611780117366506,528.0,0.13414307424446315,540.0,0.1243495232361544,528.0,0.13147375120718033,516.0,0.14090565870482544,528.0,0.24297821403576533
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,1500,12,1,0.1,powerlaw_mmnn_d5_mup_gd_s1,32,True,2.5636114069493487,0.000753692293073982,0.19957244396209717,7.2428131103515625,24.0,0.015883922576904297,60.0,0.03956435962950861,156.0,0.05951269830103314,372.0,0.06400734186172485,48.0,0.031017498547689103,48.0,0.032480077659373996,120.0,0.046311523519457075,144.0,0.05298046478805273,144.0,0.06224218497511428,180.0,0.05784525473486382,228.0,0.0545863648502795,252.0,0.062468500837635235,300.0,0.05634720480312129,324.0,0.032795409265896566,336.0,0.058670131020758375,348.0,0.07430383505416542,396.0,0.07023825318396072,420.0,0.07888059622873866,456.0,0.07412628025358144,480.0,0.07711653735328626,492.0,0.07000970794838067,516.0,0.06561458524139943,528.0,0.08536586128060279,564.0,0.20455977120929753
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,1500,12,2,0.1,powerlaw_mmnn_d5_mup_gd_s2,32,True,2.5880264110164717,0.00044260016875341535,0.2642933428287506,6.706729888916016,36.0,0.011052966117858887,84.0,0.02854831931197701,228.0,0.02175984367950417,528.0,0.039443790912628174,36.0,0.022198568892179818,48.0,0.023305166986317908,120.0,0.0346441215944535,144.0,0.038720071659509345,180.0,0.02234862056645047,252.0,0.04095398556806882,276.0,0.026597333154590966,312.0,0.0030731586317387575,372.0,0.02207420147894511,408.0,0.012587865344840955,444.0,0.028799533786841705,480.0,0.028394772277068568,564.0,0.08241740684115093,624.0,0.13692640620470725,684.0,0.1729331934079483,684.0,0.1718604024883435,684.0,0.17160305831273642,732.0,0.20862938130178402,804.0,0.2973459915320029,1056.0,0.500869248722191
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,1500,12,3,0.1,powerlaw_mmnn_d5_mup_gd_s3,32,True,2.552368698990904,3.563025165931322e-05,0.22365060448646545,7.691586494445801,12.0,0.0013791322708129883,132.0,0.005422714937379751,204.0,0.009977084064138313,420.0,0.0028611421585083008,24.0,0.0023160633759921525,24.0,0.0022090981342390422,180.0,0.002400535062589376,228.0,0.00579806805120692,216.0,0.0038018700480435875,204.0,0.008110587264470524,252.0,0.006242698803772057,300.0,0.013111053331295745,336.0,0.009310469049125648,348.0,0.0035787112407339536,348.0,0.012411277451152565,360.0,0.023073823468215456,456.0,0.04333866792033111,504.0,0.03603959186000911,516.0,0.012149427361424823,504.0,0.029804319692909902,492.0,0.006144274937573619,504.0,0.03641348239379461,552.0,0.11617211196460138,588.0,0.3123163988338599
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,1500,12,4,0.1,powerlaw_mmnn_d5_mup_gd_s4,32,True,2.5096645170124248,3.853615635307506e-05,0.17602472007274628,7.084474563598633,24.0,0.0005980730056762695,48.0,0.0020541702169950575,156.0,0.002307353711485123,372.0,0.04918009042739868,24.0,0.0009359856247667417,24.0,0.0009330083464158021,120.0,0.00016984067193397194,120.0,0.0022174415653511627,132.0,0.00027586233000578776,192.0,0.002212145958574354,228.0,0.00431321502875989,264.0,0.00840793107756148,288.0,0.0001774514589177146,300.0,0.010226385021767738,312.0,0.015729772959236568,348.0,0.049103991344818625,408.0,0.06015460579243141,420.0,0.06051972183380083,444.0,0.08267316565057904,444.0,0.10335470956740668,468.0,0.10415210066701495,492.0,0.0895586127463931,492.0,0.131822684418387,492.0,0.32838943244358987
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,1500,12,5,0.1,powerlaw_mmnn_d5_mup_gd_s5,32,True,2.5660956000210717,7.434701547026634e-05,0.20832988619804382,7.303654193878174,60.0,0.0032471418380737305,108.0,0.011138214835399883,264.0,0.014234225903735251,576.0,0.05362987518310547,60.0,0.007122052326687144,84.0,0.008057158933330335,156.0,0.010188482651530462,180.0,0.015266214061629826,216.0,0.02003489682344226,300.0,0.018650337424504112,336.0,0.019422883736582065,360.0,0.012802276394560134,396.0,0.00356096668578068,456.0,0.00984858863122375,492.0,0.019624178933841874,540.0,0.04760081151805272,588.0,0.05018071352334336,612.0,0.05898516012767942,648.0,0.08152302976792897,708.0,0.09229450716342834,744.0,0.07321573310230264,828.0,0.0923787573064943,888.0,0.18232591283819746,1020.0,0.3976571188764205
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,1500,12,6,0.1,powerlaw_mmnn_d5_mup_gd_s6,32,True,2.5580397130688652,0.0002747959515545517,0.19668757915496826,6.772994518280029,24.0,0.010076045989990234,84.0,0.02412554755148302,168.0,0.031030750108193766,432.0,0.04882216453552246,48.0,0.018564476472610135,48.0,0.01762854582031638,120.0,0.02457445284276031,132.0,0.024904317151090368,144.0,0.024539787663521995,216.0,0.025134433731125345,228.0,0.028312643384188332,240.0,0.024417173853673063,264.0,0.028556718378970912,312.0,0.02774986010832721,360.0,0.0281625553311865,408.0,0.0399705435920777,408.0,0.06271883780067976,408.0,0.0987867364864267,444.0,0.1196202649248868,492.0,0.1059022280700204,492.0,0.09623266253998736,480.0,0.08709257262644685,492.0,0.11813423856020298,516.0,0.2668010216257499
mmnn,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,1500,12,7,0.1,powerlaw_mmnn_d5_mup_gd_s7,32,True,2.5647132369922474,3.551019835867919e-05,0.21058596670627594,6.355238914489746,24.0,0.0006711483001708984,60.0,0.0004589620660125318,192.0,0.0011003317912726181,468.0,0.026312589645385742,24.0,0.000951750927397364,60.0,0.0030019842478105512,96.0,0.007209766977343922,120.0,0.001106932715020306,156.0,0.008806117417431453,228.0,0.001003212875577598,276.0,0.017346268169579987,312.0,0.021261120241754205,336.0,0.0038139416572744405,372.0,0.014922001049614421,408.0,0.0019557109094823864,444.0,0.008201151779628019,504.0,0.044789210136075015,504.0,0.03622377241309969,576.0,0.03874175798340344,600.0,0.02931887605433159,660.0,0.032253168298760695,708.0,0.07139119125886449,780.0,0.16680499798004736,1044.0,0.35923090886163944
fc,5,128,0.25,128,powerlaw,1.25,24,muon_p1_3,0.01,2500,25,20,0.1,width_fc_muon_p1_3_m128_s20,128,True,17.408536351053044,0.0019899604376405478,0.8038153052330017,8.959864616394043,25.0,0.0276186466217041,50.0,0.06733589540915874,150.0,0.03720944357876433,375.0,0.02376312017440796,25.0,0.08388854054782925,25.0,0.09097804991039618,75.0,0.040512311797740425,100.0,0.029697839502274313,125.0,0.0344946098100137,175.0,0.04336534772285589,175.0,0.0277011251786248,225.0,0.02953309593193156,275.0,0.029350265183001725,275.0,0.03596955515583049,325.0,0.02053169348394548,375.0,0.002721786935935127,475.0,0.03864465930063324,525.0,0.08401099491231546,525.0,0.14569168638607427,575.0,0.23758121186821607,575.0,0.291859648398599,625.0,0.2670100212378564,625.0,0.3089667646331599,625.0,0.5264975565509873
fc,5,128,0.25,128,powerlaw,1.25,24,muon_p1_3,0.01,2500,25,21,0.1,width_fc_muon_p1_3_m128_s21,128,True,16.964015093049966,0.0022020270116627216,0.8022838234901428,7.5127668380737305,25.0,0.03041553497314453,50.0,0.07880970056667347,125.0,0.04533290860410948,375.0,0.028873324394226074,25.0,0.08842004391895615,25.0,0.09896217129932731,75.0,0.05054352900138844,100.0,0.03506273521560451,125.0,0.04603192530362885,175.0,0.05468964423466612,175.0,0.04676747292974723,225.0,0.060674256382761534,225.0,0.06007672027410517,325.0,0.044185446821899545,325.0,0.05081389542154812,325.0,0.025580369506073043,425.0,0.05173805319566309,475.0,0.13512872942274215,525.0,0.1916824919281839,575.0,0.2859939897354488,675.0,0.359384459841483,675.0,0.31796911134737305,625.0,0.3440512468790801,575.0,0.5562414352625489
fc,5,256,0.25,128,powerlaw,1.25,24,muon_p1_3,0.01,2500,25,20,0.1,width_fc_muon_p1_3_m256_s20,256,True,31.250098176999018,0.0029468615539371967,0.9774105548858643,7.820227146148682,25.0,0.02558600902557373,50.0,0.09496349178283786,125.0,0.049594524989292954,375.0,0.01342397928237915,25.0,0.10840898516194887,25.0,0.1280123053109943,75.0,0.061656335514020714,100.0,0.053782918919737355,125.0,0.061113461089798815,175.0,0.042713785171639464,175.0,0.030053589382529822,225.0,0.046143540733972324,225.0,0.040749431652690425,275.0,0.059355475032819294,325.0,0.02851319292924438,325.0,0.012193942265414585,375.0,0.02738032455503897,425.0,0.060417652520914494,425.0,0.1236564542301446,525.0,0.20491070708707002,675.0,0.2752283091781648,775.0,0.2648080063583766,675.0,0.3239026253911775,625.0,0.5718295390643371
fc,5,256,0.25,128,powerlaw,1.25,24,muon_p1_3,0.01,2500,25,21,0.1,width_fc_muon_p1_3_m256_s21,256,True,29.290468893013895,0.0029375902377068996,0.9325866103172302,9.283919334411621,25.0,0.034064412117004395,50.0,0.10847007367257522,150.0,0.0627569518867617,400.0,0.06240600347518921,25.0,0.11130563047269008,25.0,0.1279517735394617,75.0,0.07856545703204973,100.0,0.062471320725776616,125.0,0.05094282486388301,150.0,0.05153648000767574,200.0,0.03646826335002853,200.0,0.03766876801233985,250.0,0.03590250582669819,300.0,0.01658671593624193,300.0,0.017384161570939086,350.0,0.049438740001829046,450.0,0.08582360916478786,550.0,0.09804676849753823,550.0,0.1278751461455878,600.0,0.21621867352886018,700.0,0.30467520809896875,700.0,0.2685490443328306,650.0,0.1721734979347913,600.0,0.19028808214526913
fc,5,64,0.25,128,powerlaw,1.25,24,muon_p1_3,0.01,2500,25,20,0.1,width_fc_muon_p1_3_m64_s20,64,True,11.857621831004508,0.001389042241498828,0.7324767112731934,9.723505020141602,25.0,0.025269627571105957,75.0,0.04549893884608837,150.0,0.030852855753457854,475.0,0.04186868667602539,25.0,0.05921066641724988,50.0,0.06019657563703891,75.0,0.03195875415373993,100.0,0.028887298072449975,125.0,0.03634565667048298,175.0,0.03576285548087283,175.0,0.039168386200847866,225.0,0.04732221312691244,275.0,0.03973269639295833,275.0,0.02316128314185347,375.0,0.005351348831385865,425.0,0.024576064289326512,525.0,0.06305067505136479,525.0,0.07395965371971144,525.0,0.13342233884286628,525.0,0.1882240157862654,575.0,0.2788715957025888,625.0,0.3232710044198785,625.0,0.37338341641790834,625.0,0.5264551091142179
fc,5,64,0.25,128,powerlaw,1.25,24,muon_p1_3,0.01,2500,25,21,0.1,width_fc_muon_p1_3_m64_s21,64,True,11.621460020076483,0.0016473035793751478,0.7455320954322815,8.370701789855957,25.0,0.033258914947509766,75.0,0.05719236331288706,175.0,0.05246132856982243,500.0,0.053734779357910156,25.0,0.0774485026809042,50.0,0.08139644102761366,100.0,0.051520822172132864,125.0,0.04568510216650388,150.0,0.048115524691301884,200.0,0.029552805986856355,250.0,0.03546827891822018,300.0,0.01433666664706474,300.0,0.011092251830399203,350.0,0.0005825371018565583,350.0,0.014727394445554255,450.0,0.029548247527851186,550.0,0.062119974760013144,600.0,0.07731813465630731,600.0,0.11067379486558855,650.0,0.20925819784275973,700.0,0.30832469097372156,800.0,0.2628020357666918,800.0,0.18450804454361477,750.0,0.22573698540920945
fc,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,20,0.1,width_fc_mup_gd_m128_s20,128,True,3.468623665976338,0.00022956820612307638,0.14959599077701569,6.341816425323486,25.0,0.007483124732971191,100.0,0.015372911521225658,250.0,0.014132844195875694,600.0,0.09659779071807861,25.0,0.013621076244145247,50.0,0.013127578871140298,150.0,0.01408455175107272,150.0,0.01718776683791074,200.0,0.01800250434021204,300.0,0.01091120651015967,350.0,0.022223105860165876,400.0,0.031178607065345865,450.0,0.03225174398328371,500.0,0.05528096879073546,550.0,0.0503351357711174,550.0,0.06502148793165048,700.0,0.1252653051249638,700.0,0.14613888681298756,750.0,0.18090257256963865,800.0,0.17159648848940248,800.0,0.16460804866719908,850.0,0.16692093688639048,850.0,0.1916242012939438,850.0,0.297982176483029
fc,5,128,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,21,0.1,width_fc_mup_gd_m128_s21,128,True,3.45634849590715,0.00017132103675976396,0.14957894384860992,5.2864813804626465,25.0,0.005669534206390381,100.0,0.014320420420211612,250.0,0.004509347942720569,700.0,0.10953086614608765,25.0,0.0104442747724236,50.0,0.009383676163075765,150.0,0.009275779835706197,200.0,0.014281991554055374,200.0,0.007857376290554788,300.0,0.009226319178520324,350.0,0.014346845572956735,400.0,0.030166130912691786,450.0,0.02481776182399211,500.0,0.050821835521804644,600.0,0.08113043121924624,700.0,0.1005213960586183,700.0,0.11984981892535182,750.0,0.12524029858812114,750.0,0.16346079072545186,800.0,0.18048463929194708,850.0,0.19397188299981113,850.0,0.18380772502268203,900.0,0.2041035103268379,900.0,0.325917289768335
fc,5,256,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,20,0.1,width_fc_mup_gd_m256_s20,256,True,3.50552815804258,0.0001434034638805315,0.10396189987659454,5.188276767730713,25.0,0.005217313766479492,75.0,0.013787650026491703,225.0,0.02430370177013059,625.0,0.10519450902938843,25.0,0.009461450688343202,50.0,0.011433472476142697,125.0,0.01932851393814459,175.0,0.02385571434631729,175.0,0.025365606384311585,275.0,0.024252033219106527,325.0,0.018402230530827096,375.0,0.00401947301477438,475.0,0.02084226039639315,525.0,0.03789539753371746,525.0,0.06415577253243203,575.0,0.07403880737236676,675.0,0.1404503474606127,725.0,0.15932737460673363,775.0,0.1743104600694283,775.0,0.199431301006967,825.0,0.21433509980747872,825.0,0.21603389151618196,825.0,0.25654212698135553,875.0,0.4112038373828507
fc,5,256,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,21,0.1,width_fc_mup_gd_m256_s21,256,True,3.5006436250405386,0.0003071362734772265,0.10737999528646469,5.790227890014648,25.0,0.008709907531738281,75.0,0.024255157028960323,225.0,0.030546714656843867,625.0,0.09678065776824951,25.0,0.01734908766835662,75.0,0.020652265155403866,125.0,0.030208246199191043,175.0,0.029992670886415856,225.0,0.0377630393902227,275.0,0.03555728226952647,325.0,0.023007392356702502,375.0,0.013772737063028746,425.0,0.0007948536347999024,475.0,0.03168133862282679,525.0,0.046300199072925194,575.0,0.06225266346180543,625.0,0.11550783684072478,675.0,0.15232236733161433,725.0,0.18962723176425003,775.0,0.2023722483187483,825.0,0.21514045788129876,825.0,0.22984715960950455,875.0,0.3109968160473144,925.0,0.48885687147912593
fc,5,64,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,20,0.1,width_fc_mup_gd_m64_s20,64,True,3.2756827130215243,0.00019321692525409162,0.1998787522315979,6.5973615646362305,25.0,0.006260514259338379,100.0,0.012021899889821495,200.0,0.022428024905078,600.0,0.0747254490852356,50.0,0.011239857344573268,50.0,0.011642513936874082,100.0,0.017423462958422228,150.0,0.022622627284069968,200.0,0.012237706475721208,250.0,0.014773195450097042,300.0,0.012522958764308341,300.0,0.021977738423735967,350.0,0.028635178391239927,450.0,0.0267510127847594,500.0,0.029746426372331058,600.0,0.05082348214672892,700.0,0.09507422353560892,700.0,0.11638554398846818,750.0,0.14422826667055538,800.0,0.15197657034603926,850.0,0.17012799199661938,850.0,0.15187265190354504,850.0,0.17557837019297115,850.0,0.30463192860248134
fc,5,64,0.25,128,powerlaw,1.25,24,mup_gd,0.3,2500,25,21,0.1,width_fc_mup_gd_m64_s21,64,True,3.1518815479939803,0.00021041110449004918,0.20595484972000122,5.9267802238464355,25.0,0.0071176886558532715,100.0,0.014923626116099526,250.0,0.006780846714584646,550.0,0.05611896514892578,25.0,0.012453716178149804,50.0,0.011429420473918997,100.0,0.011482186374140899,150.0,0.01800621428254476,250.0,0.013353848709598125,250.0,0.014413964973998574,300.0,0.0030730893222018474,350.0,0.03404670491297626,400.0,0.04000755363722701,400.0,0.05913759352863918,450.0,0.07544524213308952,500.0,0.064805396896491,600.0,0.08110040966893982,650.0,0.09708263475111993,700.0,0.10647416597582464,750.0,0.15035078133226434,800.0,0.1907941600946884,900.0,0.20423387134890325,900.0,0.1972379436184354,900.0,0.3072154834311217
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p1_3,0.003,2500,25,20,0.1,width_mmnn_muon_p1_3_m128_s20,32,True,14.430479560047388,0.0008796646143309772,0.227339968085289,8.555500030517578,25.0,0.025501728057861328,75.0,0.02863708057494095,175.0,0.02179593103863352,375.0,0.0561445951461792,50.0,0.04456128639664084,50.0,0.03837043945235394,100.0,0.027369575617855062,125.0,0.02556901072383463,150.0,0.024586588816956433,200.0,0.017957311801846638,225.0,0.026392765289375716,250.0,0.024023246530693012,275.0,0.0008469824437838505,325.0,0.01351470958846459,325.0,0.0067093751711538065,325.0,0.022412954537882706,425.0,0.07059857404287158,475.0,0.081970782658864,525.0,0.1827972008815308,575.0,0.20581573515269228,575.0,0.2525324176750846,675.0,0.32190668172351206,625.0,0.32699433046105675,525.0,0.43303750267657803
mmnn,5,128,0.25,128,powerlaw,1.25,24,muon_p1_3,0.003,2500,25,21,0.1,width_mmnn_muon_p1_3_m128_s21,32,True,13.851178121985868,0.0010033745784312487,0.2300814986228943,14.197787284851074,25.0,0.027754783630371094,75.0,0.030417953511920268,175.0,0.01710557677846052,425.0,0.019248247146606445,50.0,0.04942260495916227,50.0,0.04095321223637608,100.0,0.02497265427530385,125.0,0.027066885688971386,125.0,0.021162745953136993,175.0,0.023328812056964035,200.0,0.008254988706233255,225.0,0.028587635595971175,225.0,0.023404111167288633,275.0,0.028485832739461935,325.0,0.024992560343648027,375.0,0.01580139789766485,475.0,0.03828369547088207,525.0,0.10762146395432252,525.0,0.13613165289561027,575.0,0.19483982766777866,575.0,0.2531255926173742,675.0,0.2951243163225195,725.0,0.3423542522409792,775.0,0.4829151703096085
