method,network_width,parameter_count,dataset_size,context_size,context_measurements,regime_class,risk_mean,risk_std,solver_risk_mean,solver_risk_std,n_holdout,n_seeds,training_seconds,transformed_mean_relative_residual,transformed_covariance_relative_residual,simultaneous_configurations,delta,hoeffding_slack,risk_ucb,solver_risk_ucb
population-PCG,128,149251,2048,32,1024,All,0.21013370535819315,0.1603360454342782,0.13369053271824405,0.07120963286118694,168,3,18.22619558504084,0.1623137710294464,0.009124393475801811,4860,0.05,0.18487870855329694,0.3950124139114901,0.31856924127154096
population-PCG,128,149251,2048,32,1024,ID,0.10512691227110642,0.11939603840626467,0.158354038909749,0.051999273530801735,48,3,18.22619558504084,0.19269895926117894,0.009147760817237765,4860,0.05,0.34587639275783505,0.4510033050289415,0.5042304316675841
population-PCG,128,149251,2048,32,1024,OOD,0.2521364225930279,0.15562821464936274,0.12382513024164207,0.0755297333553873,120,3,18.22619558504084,0.15015969573675342,0.00911504653922743,4860,0.05,0.21875143799954522,0.4708878605925731,0.3425765682411873
population-PCG,128,149251,2048,48,2304,All,0.1968082829694266,0.14722086893635053,0.2840193756348167,0.10285763435995507,168,3,18.22619558504084,0.42528048902750015,0.020143291671826855,4860,0.05,0.18487870855329694,0.38168699152272356,0.46889808418811363
population-PCG,128,149251,2048,48,2304,ID,0.10484262612985863,0.11251890926887616,0.3218156761046044,0.06835285371272788,48,3,18.22619558504084,0.4902794274191062,0.019879271392710455,4860,0.05,0.34587639275783505,0.45071901888769367,0.6676920688624395
population-PCG,128,149251,2048,48,2304,OOD,0.23359454570525381,0.1436661455691152,0.2689008554469016,0.11043155129994647,120,3,18.22619558504084,0.3992809136708578,0.020248899783473415,4860,0.05,0.21875143799954522,0.45234598370479906,0.48765229344644684
population-PCG,128,149251,4096,8,64,All,0.4886642734040231,0.27535072545042705,6.463183040333627e-06,5.268188025290418e-06,168,3,36.29966899502324,6.463252402695508e-06,6.821707836919478e-07,4860,0.05,0.18487870855329694,0.67354298195732,0.18488517173633728
population-PCG,128,149251,4096,8,64,ID,0.2360714110125237,0.23405296095598865,8.229490384237761e-06,6.963318601537173e-06,48,3,36.29966899502324,8.229605588401986e-06,8.515640838406094e-07,4860,0.05,0.34587639275783505,0.5819478037703587,0.3458846222482193
population-PCG,128,149251,4096,8,64,OOD,0.5897014183606228,0.22075768411469418,5.7566601027719754e-06,4.2469021922424524e-06,120,3,36.29966899502324,5.756711128412917e-06,6.144134636324831e-07,4860,0.05,0.21875143799954522,0.8084528563601681,0.218757194659648
population-PCG,128,149251,4096,12,144,All,0.26176675568334573,0.16517216376257338,9.454239505310392e-06,5.909337495532841e-06,168,3,36.29966899502324,9.454363602604385e-06,7.417839978664969e-07,4860,0.05,0.18487870855329694,0.44664546423664264,0.18488816279280224
population-PCG,128,149251,4096,12,144,ID,0.1499643506344592,0.15414857037704524,1.2806580261066715e-05,8.215337201063824e-06,48,3,36.29966899502324,1.2806810360643794e-05,9.481319818149814e-07,4860,0.05,0.34587639275783505,0.4958407433922942,0.34588919933809614
population-PCG,128,149251,4096,12,144,OOD,0.3064877177029004,0.14779269737302014,8.113303203007864e-06,4.0003842134624724e-06,120,3,36.29966899502324,8.11338489938862e-06,6.592448042871032e-07,4860,0.05,0.21875143799954522,0.5252391557024456,0.2187595513027482
population-PCG,128,149251,4096,16,256,All,0.25239455896936236,0.1702083768773331,0.00020250222192526548,0.0006792484707178365,168,3,36.29966899502324,0.00020300373288336632,5.793504450680634e-05,4860,0.05,0.18487870855329694,0.43727326752265927,0.18508121077522222
population-PCG,128,149251,4096,16,256,ID,0.13882956234715724,0.1497807684293941,0.0006470844031820621,0.0011614503841191743,48,3,36.29966899502324,0.0006488305317399362,0.00018053020162036215,4860,0.05,0.34587639275783505,0.48470595510499226,0.3465234771610171
population-PCG,128,149251,4096,16,256,OOD,0.2978205576182444,0.1565663289577583,2.466934942254688e-05,5.549285731273287e-05,120,3,36.29966899502324,2.4673013340738324e-05,8.89698166138402e-06,4860,0.05,0.21875143799954522,0.5165719956177897,0.21877610734896777
population-PCG,128,149251,4096,24,576,All,0.22231424195336036,0.15968321066134786,0.049215041361002375,0.038696135761371125,168,3,36.29966899502324,0.0535761886816804,0.004270501404659707,4860,0.05,0.18487870855329694,0.40719295050665727,0.23409374991429932
population-PCG,128,149251,4096,24,576,ID,0.128619503849847,0.16147827856311925,0.05905959838196521,0.038758671575570586,48,3,36.29966899502324,0.06460635860761002,0.004973500651734208,4860,0.05,0.34587639275783505,0.47449589660768204,0.4049359911398003
population-PCG,128,149251,4096,24,576,OOD,0.2597921371947657,0.1432756822195356,0.04527721855261725,0.03812259619227735,120,3,36.29966899502324,0.04916412071130855,0.0039893017058299065,4860,0.05,0.21875143799954522,0.4785435751943109,0.26402865655216246
population-PCG,128,149251,4096,32,1024,All,0.21012583678178504,0.16044698131251603,0.10906207000537654,0.06093510505625262,168,3,36.29966899502324,0.1280312825720535,0.008609446374716057,4860,0.05,0.18487870855329694,0.395004545335082,0.2939407785586735
population-PCG,128,149251,4096,32,1024,ID,0.10479786830594184,0.11956971277394225,0.12230075236083039,0.04838857207806084,48,3,36.29966899502324,0.14294003237349287,0.009636304195737423,4860,0.05,0.34587639275783505,0.4506742610637769,0.4681771451186654
population-PCG,128,149251,4096,32,1024,OOD,0.2522570241721223,0.15561343683919976,0.10376659706319499,0.06470745712494144,120,3,36.29966899502324,0.12206778265147776,0.00819870324630751,4860,0.05,0.21875143799954522,0.47100846217166753,0.32251803506274024
population-PCG,128,149251,4096,48,2304,All,0.19588325166117554,0.1471743255841078,0.22660387468946813,0.08982198114017598,168,3,36.29966899502324,0.3108774289000956,0.018199548579841088,4860,0.05,0.18487870855329694,0.3807619602144725,0.4114825832427651
population-PCG,128,149251,4096,48,2304,ID,0.104193801450212,0.11192335669922968,0.25183366181981975,0.056440308059615654,48,3,36.29966899502324,0.3442939408123493,0.019457542153152898,4860,0.05,0.34587639275783505,0.45007019420804706,0.5977100545776548
population-PCG,128,149251,4096,48,2304,OOD,0.23255903174556097,0.14388249005328044,0.21651195983732746,0.09851244509490314,120,3,36.29966899502324,0.29751082413519414,0.017696351150516366,4860,0.05,0.21875143799954522,0.4513104697451062,0.4352633978368727
population-PCG,128,149251,8192,8,64,All,0.48866116391492914,0.27535244497107253,6.659703869527353e-06,5.5332363961235365e-06,168,3,72.43286893703043,6.659778656844158e-06,8.152814340670981e-07,4860,0.05,0.18487870855329694,0.6735398724682261,0.18488536825716648
population-PCG,128,149251,8192,8,64,ID,0.2360714110125237,0.23405296095598865,5.719668467914956e-06,3.4213752938523193e-06,48,3,72.43286893703043,5.7197126448471636e-06,8.448110394946676e-07,4860,0.05,0.34587639275783505,0.5819478037703587,0.34588211242630296
population-PCG,128,149251,8192,8,64,OOD,0.5896970650758913,0.2207627030912162,7.035718030172311e-06,6.151746576217306e-06,120,3,72.43286893703043,7.035805061642956e-06,8.034695918960703e-07,4860,0.05,0.21875143799954522,0.8084485030754365,0.2187584737175754
population-PCG,128,149251,8192,12,144,All,0.2617657665611035,0.1651720480746485,8.619288437892531e-06,7.355387501135885e-06,168,3,72.43286893703043,8.619416513781852e-06,9.006498023568708e-07,4860,0.05,0.18487870855329694,0.4466444751144004,0.18488732784173484
population-PCG,128,149251,8192,12,144,ID,0.14996435063445923,0.1541485703770452,8.93394841282593e-06,4.707657737317754e-06,48,3,72.43286893703043,8.934049930076071e-06,1.0802826864164672e-06,4860,0.05,0.34587639275783505,0.4958407433922943,0.3458853267062479
population-PCG,128,149251,8192,12,144,OOD,0.3064863329317612,0.14779293847006528,8.493424447919172e-06,8.192391759812072e-06,120,3,72.43286893703043,8.493563147264164e-06,8.287966487330323e-07,4860,0.05,0.21875143799954522,0.5252377709313064,0.21875993142399314
population-PCG,128,149251,8192,16,256,All,0.2523791884903846,0.17020992145766045,0.0004694702365946598,0.002631814296170944,168,3,72.43286893703043,0.00047679770121144914,0.0001329227973404268,4860,0.05,0.18487870855329694,0.43725789704368156,0.1853481787898916
population-PCG,128,149251,8192,16,256,ID,0.13882956234715726,0.1497807684293941,0.0007137885163085878,0.0012381339377539327,48,3,72.43286893703043,0.0007158065400005616,0.0002396228356443274,4860,0.05,0.34587639275783505,0.4847059551049923,0.34659018127414365
population-PCG,128,149251,8192,16,256,OOD,0.2977990389476755,0.15657498064813283,0.00037174292470908854,0.003013492689762374,120,3,72.43286893703043,0.0003811941656958042,9.02427820188666e-05,4860,0.05,0.21875143799954522,0.5165504769472207,0.2191231809242543
population-PCG,128,149251,8192,24,576,All,0.22218298252070498,0.15987383219728254,0.05977677985565032,0.050124232303198776,168,3,72.43286893703043,0.06682008760773372,0.007859818993199987,4860,0.05,0.18487870855329694,0.4070616910740019,0.24465548840894724
population-PCG,128,149251,8192,24,576,ID,0.12812993853024665,0.16117700446437075,0.06752647170714442,0.05256909639284216,48,3,72.43286893703043,0.07603076777498544,0.00963948431065845,4860,0.05,0.34587639275783505,0.4740063312880817,0.4134028644649795
population-PCG,128,149251,8192,24,576,OOD,0.25980420011688826,0.14357510455893804,0.056676903115052676,0.04899463293838537,120,3,72.43286893703043,0.06313581554083304,0.007147952866216601,4860,0.05,0.21875143799954522,0.4785556381164335,0.2754283411145979
population-PCG,128,149251,8192,32,1024,All,0.20960484753749722,0.1593892491166826,0.11144637542812613,0.064414180135123,168,3,72.43286893703043,0.13173643863272094,0.011895839597508706,4860,0.05,0.18487870855329694,0.39448355609079416,0.2963250839814231
population-PCG,128,149251,8192,32,1024,ID,0.10466196864736109,0.11967186884600364,0.1382107653814973,0.07481091277061043,48,3,72.43286893703043,0.16939054006555423,0.015022981291015898,4860,0.05,0.34587639275783505,0.45053836140519615,0.48408715813933234
population-PCG,128,149251,8192,32,1024,OOD,0.25158199909355167,0.1541974587889654,0.10074061944677766,0.05663779942112025,120,3,72.43286893703043,0.11667479805958765,0.010644982920105829,4860,0.05,0.21875143799954522,0.4703334370930969,0.31949205744632286
population-PCG,128,149251,8192,48,2304,All,0.19582921898086622,0.1469607180359021,0.18518443415512026,0.08149165963237434,168,3,72.43286893703043,0.24041690692926443,0.017242197554358896,4860,0.05,0.18487870855329694,0.38070792753416316,0.3700631427084172
population-PCG,128,149251,8192,48,2304,ID,0.10399582442680587,0.11159682077863861,0.21008325559434268,0.06748444757658466,48,3,72.43286893703043,0.2752812883506218,0.019755919599750343,4860,0.05,0.34587639275783505,0.44987221718464093,0.5559596483521777
population-PCG,128,149251,8192,48,2304,OOD,0.23256257680249035,0.14362418865268675,0.1752249055794313,0.08468046311935953,120,3,72.43286893703043,0.2264711543607215,0.016236708736202317,4860,0.05,0.21875143799954522,0.4513140148020356,0.3939763435789765
population-PCG,128,149251,16384,8,64,All,0.48866106749329224,0.2753523642745812,6.410372957454522e-06,5.562990907217996e-06,168,3,145.2502340230276,6.410444814128996e-06,7.745850734999121e-07,4860,0.05,0.18487870855329694,0.6735397760465892,0.1848851189262544
population-PCG,128,149251,16384,8,64,ID,0.23607141101252369,0.23405296095598863,6.366762073554553e-06,4.831601438980061e-06,48,3,145.2502340230276,6.366825468025657e-06,8.183570200751925e-07,4860,0.05,0.34587639275783505,0.5819478037703587,0.3458827595199086
population-PCG,128,149251,16384,8,64,OOD,0.5896969300855996,0.2207626241413823,6.427817311014509e-06,5.848804815122651e-06,120,3,145.2502340230276,6.427892552570332e-06,7.570762948697999e-07,4860,0.05,0.21875143799954522,0.8084483680851449,0.21875786581685625
population-PCG,128,149251,16384,12,144,All,0.26176890627492627,0.16517525993535734,8.144405569244882e-06,6.090745272612546e-06,168,3,145.2502340230276,8.14450877888768e-06,9.354115969848581e-07,4860,0.05,0.18487870855329694,0.44664761482822324,0.18488685295886617
population-PCG,128,149251,16384,12,144,ID,0.14996435063445923,0.1541485703770452,8.832431499755007e-06,5.103022966170878e-06,48,3,145.2502340230276,8.832535011530732e-06,1.2162535725224188e-06,4860,0.05,0.34587639275783505,0.4958407433922943,0.3458852251893348
population-PCG,128,149251,16384,12,144,OOD,0.30649072853111303,0.1477966346462103,7.869195197040831e-06,6.442700232434826e-06,120,3,145.2502340230276,7.869298285830457e-06,8.230748067698338e-07,4860,0.05,0.21875143799954522,0.5252421665306582,0.21875930719474226
population-PCG,128,149251,16384,16,256,All,0.25239416435956696,0.17020898487805378,0.0010627289078154062,0.0037407403755360244,168,3,145.2502340230276,0.00107805214853279,0.00037323124926910814,4860,0.05,0.18487870855329694,0.4372728729128639,0.18594143746111236
population-PCG,128,149251,16384,16,256,ID,0.13882956234715724,0.1497807684293941,0.0033196539541929765,0.006301726246432489,48,3,145.2502340230276,0.0033705223735011947,0.0011825890998669532,4860,0.05,0.34587639275783505,0.48470595510499226,0.34919604671202803
population-PCG,128,149251,16384,16,256,OOD,0.29782000516453083,0.15656741818090555,0.00015995888926437817,0.001037548659047268,120,3,145.2502340230276,0.000161064058545428,4.948810902997017e-05,4860,0.05,0.21875143799954522,0.516571443164076,0.2189113968888096
population-PCG,128,149251,16384,24,576,All,0.22228656175677391,0.1599224159764392,0.06389142760495338,0.05423896890623872,168,3,145.2502340230276,0.07212145376252006,0.007893924864176666,4860,0.05,0.18487870855329694,0.4071652703100709,0.24877013615825033
population-PCG,128,149251,16384,24,576,ID,0.12840709379822257,0.16171216995588553,0.08405820744291402,0.06734522142459018,48,3,145.2502340230276,0.09792501963480992,0.009890635103147307,4860,0.05,0.34587639275783505,0.4742834865560576,0.4299346002007491
population-PCG,128,149251,16384,24,576,OOD,0.2598383489401945,0.1434774796975608,0.055824715669769126,0.045908074079851695,120,3,145.2502340230276,0.06180002741360412,0.00709524076858841,4860,0.05,0.21875143799954522,0.4785897869397397,0.2745761536693143
population-PCG,128,149251,16384,32,1024,All,0.20968134741579908,0.15974313398943474,0.11294917255479306,0.06936527084634968,168,3,145.2502340230276,0.1347291643309983,0.012057737479196994,4860,0.05,0.18487870855329694,0.39456005596909605,0.29782788110809
population-PCG,128,149251,16384,32,1024,ID,0.10436453603871156,0.11925483779980293,0.14266375594126365,0.07957961950105674,48,3,145.2502340230276,0.17662687312501169,0.014570959858247037,4860,0.05,0.34587639275783505,0.4502409287965466,0.4885401486990987
population-PCG,128,149251,16384,32,1024,OOD,0.2518080719666341,0.15469421841691228,0.10106333920020484,0.06125752188766938,120,3,145.2502340230276,0.11797008081339296,0.011052448527576976,4860,0.05,0.21875143799954522,0.4705595099661793,0.31981477719975004
population-PCG,128,149251,16384,48,2304,All,0.19511914292681531,0.14644517765959109,0.18211789221610927,0.07881553354775757,168,3,145.2502340230276,0.23480784544898636,0.017315223480441694,4860,0.05,0.18487870855329694,0.3799978514801122,0.3669966007694062
population-PCG,128,149251,16384,48,2304,ID,0.10326249476414066,0.11062114995553592,0.21050382455558983,0.0683603248872887,48,3,145.2502340230276,0.2760958687091867,0.019392444752156682,4860,0.05,0.34587639275783505,0.4491388875219757,0.5563802173134249
population-PCG,128,149251,16384,48,2304,OOD,0.2318618021918852,0.1431741975783207,0.17076351928031705,0.08010502047683678,120,3,145.2502340230276,0.21829263614490627,0.016484334971755697,4860,0.05,0.21875143799954522,0.45061324019143045,0.3895149572798623
population-PCG,128,149251,32768,8,64,All,0.4886603343624418,0.2753518950802532,5.910180036793148e-06,4.71536953669764e-06,168,3,290.2170983469696,5.910237070120654e-06,6.910814792807482e-07,4860,0.05,0.18487870855329694,0.6735390429157387,0.18488461873333373
population-PCG,128,149251,32768,8,64,ID,0.236069944660486,0.23405025475460947,6.210755235270431e-06,4.0642184697855874e-06,48,3,290.2170983469696,6.210809983050088e-06,7.550903913985015e-07,4860,0.05,0.34587639275783505,0.581946337418321,0.3458826035130703
population-PCG,128,149251,32768,8,64,OOD,0.589696490243224,0.22076246229948965,5.789949957402234e-06,4.9627057546482735e-06,120,3,290.2170983469696,5.79000790494888e-06,6.654779144336468e-07,4860,0.05,0.21875143799954522,0.8084479282427692,0.21875722794950261
population-PCG,128,149251,32768,12,144,All,0.2617425221939814,0.1651898670228564,7.524069050702802e-06,5.529893354241789e-06,168,3,290.2170983469696,7.524156061544134e-06,8.904768033211158e-07,4860,0.05,0.18487870855329694,0.44662123074727833,0.18488623262234763
population-PCG,128,149251,32768,12,144,ID,0.14996435063445923,0.1541485703770452,8.396383001877398e-06,5.131173124199237e-06,48,3,290.2170983469696,8.396479283116301e-06,1.1309559972971783e-06,4860,0.05,0.34587639275783505,0.4958407433922943,0.3458847891408369
population-PCG,128,149251,32768,12,144,OOD,0.3064537908177903,0.14783081068817921,7.1751434702329625e-06,5.6644391616593664e-06,120,3,290.2170983469696,7.175226772915266e-06,7.942851257306909e-07,4860,0.05,0.21875143799954522,0.5252052288173354,0.21875861314301545
population-PCG,128,149251,32768,16,256,All,0.25239396396574715,0.17020805287165378,0.0006931732462922867,0.0021902676707533843,168,3,290.2170983469696,0.0006984846175577053,0.00020322422109484206,4860,0.05,0.18487870855329694,0.4372726725190441,0.18557188179958922
population-PCG,128,149251,32768,16,256,ID,0.13882956234715724,0.1497807684293941,0.0021576941729940977,0.003608392322076596,48,3,290.2170983469696,0.0021753108735443286,0.0006030568807796767,4860,0.05,0.34587639275783505,0.48470595510499226,0.34803408693082916
population-PCG,128,149251,32768,16,256,OOD,0.29781972461318307,0.15656607835960362,0.00010736487561156241,0.0006152762756939631,120,3,290.2170983469696,0.00010775411516305588,4.329115722090824e-05,4860,0.05,0.21875143799954522,0.5165711626127283,0.21885880287515677
population-PCG,128,149251,32768,24,576,All,0.22196698184786995,0.15988812489483056,0.056017633602066214,0.05077836452771755,168,3,290.2170983469696,0.06267400971132914,0.007280054184125816,4860,0.05,0.18487870855329694,0.4068456904011669,0.24089634215536315
population-PCG,128,149251,32768,24,576,ID,0.1278723837190959,0.16135283401560319,0.07459708387988757,0.062009970750875026,48,3,290.2170983469696,0.08573457959573712,0.009079327002837036,4860,0.05,0.34587639275783505,0.4737487764769309,0.4204734766377226
population-PCG,128,149251,32768,24,576,OOD,0.2596048210993796,0.14350404577115577,0.04858585349093767,0.043644532536306686,120,3,290.2170983469696,0.05344978175756595,0.006560345056641329,4860,0.05,0.21875143799954522,0.4783562590989248,0.2673372914904829
population-PCG,128,149251,32768,32,1024,All,0.2102094967331235,0.15951512686324307,0.10812254152360126,0.06760196689714121,168,3,290.2170983469696,0.1282087818697272,0.011465847219196315,4860,0.05,0.18487870855329694,0.3950882052864204,0.2930012500768982
population-PCG,128,149251,32768,32,1024,ID,0.10500146407375122,0.11952326363894045,0.14330563273424804,0.08124272122746934,48,3,290.2170983469696,0.17821384570561347,0.014910553683876004,4860,0.05,0.34587639275783505,0.45087785683158627,0.4891820254920831
population-PCG,128,149251,32768,32,1024,OOD,0.2522927097968724,0.15432356820075666,0.09404930503934254,0.05574499019673195,120,3,290.2170983469696,0.10820675633537268,0.010087964633324441,4860,0.05,0.21875143799954522,0.4710441477964176,0.3128007430388878
population-PCG,128,149251,32768,48,2304,All,0.19510408701428705,0.14720746478065627,0.17484443529165544,0.07532744438283108,168,3,290.2170983469696,0.22246969140888675,0.016496042291345464,4860,0.05,0.18487870855329694,0.37998279556758396,0.3597231438449524
population-PCG,128,149251,32768,48,2304,ID,0.10299577521373615,0.11139165572782334,0.20352684502133445,0.06871427622969263,48,3,290.2170983469696,0.26485174863288796,0.018978467929021716,4860,0.05,0.34587639275783505,0.4488721679715712,0.5494032377791696
population-PCG,128,149251,32768,48,2304,OOD,0.2319474117345074,0.14394194401166951,0.1633714713997838,0.0750570436676026,120,3,290.2170983469696,0.20551686851928627,0.015503072036274967,4860,0.05,0.21875143799954522,0.4506988497340526,0.382122909399329
population-PCG,256,364035,128,8,64,All,0.4886643194250548,0.275350798978559,1.7909812303498626e-05,2.6410180001259096e-05,168,3,0.41261865303386,1.7910826490850923e-05,7.928522349976404e-07,4860,0.05,0.18487870855329694,0.6735430279783517,0.18489661836560042
population-PCG,256,364035,128,8,64,ID,0.23607141101252369,0.23405296095598865,4.158903034607451e-05,3.975332700301921e-05,48,3,0.41261865303386,4.159230767323534e-05,1.407807628102849e-06,4860,0.05,0.34587639275783505,0.5819478037703587,0.3459179817881811
population-PCG,256,364035,128,8,64,OOD,0.5897014827900672,0.22075778308300628,8.438125086468277e-06,6.168046180880749e-06,120,3,0.41261865303386,8.438234017897154e-06,5.468700777555569e-07,4860,0.05,0.21875143799954522,0.8084529207896124,0.21875987612463169
population-PCG,256,364035,128,12,144,All,0.2617439989360927,0.16518992390965093,4.110675012329185e-05,4.9220665562297854e-05,168,3,0.41261865303386,4.11108487615472e-05,1.4692127436771465e-06,4860,0.05,0.18487870855329694,0.4466227074893896,0.18491981530342022
population-PCG,256,364035,128,12,144,ID,0.1499643506344592,0.1541485703770452,9.121186203051602e-05,6.857357768210218e-05,48,3,0.41261865303386,9.122478813117838e-05,2.903895132059612e-06,4860,0.05,0.34587639275783505,0.4958407433922942,0.3459676046198656
population-PCG,256,364035,128,12,144,OOD,0.3064558582567461,0.14783026934088678,2.1064705360402187e-05,1.1178339933893077e-05,120,3,0.41261865303386,2.1065273013694726e-05,8.953397883241602e-07,4860,0.05,0.21875143799954522,0.5252072962562913,0.2187725027049056
population-PCG,256,364035,128,16,256,All,0.2524952303324857,0.1701968250910497,0.013664766338824508,0.015123819139064845,168,3,0.41261865303386,0.014096901183477001,0.000640625767867165,4860,0.05,0.18487870855329694,0.4373739388857827,0.19854347489212146
population-PCG,256,364035,128,16,256,ID,0.1389138136453322,0.1498003623912385,0.027152459019234288,0.01697104408879645,48,3,0.41261865303386,0.02822335246370732,0.0009650717185346398,4860,0.05,0.34587639275783505,0.4847902064031673,0.37302885177706935
population-PCG,256,364035,128,16,256,OOD,0.2979277970073471,0.15653457231363138,0.008269689266660595,0.01022283099581552,120,3,0.41261865303386,0.008446320671384873,0.000510847387600175,4860,0.05,0.21875143799954522,0.5166792350068923,0.22702112726620582
population-PCG,256,364035,128,24,576,All,0.22244583332986753,0.15964165842406142,0.16266124105863436,0.08268759016018566,168,3,0.41261865303386,0.20634570326434357,0.006618130095635628,4860,0.05,0.18487870855329694,0.40732454188316447,0.3475399496119313
population-PCG,256,364035,128,24,576,ID,0.1284738438739784,0.16050108833428106,0.20598890988486487,0.06691927923847474,48,3,0.41261865303386,0.2685423037037253,0.007481594654867223,4860,0.05,0.34587639275783505,0.4743502366318134,0.5518653026427
population-PCG,256,364035,128,24,576,OOD,0.2600346291122232,0.14354158247298113,0.14533017352814215,0.08225754124879281,120,3,0.41261865303386,0.18146706308859087,0.006272744271942989,4860,0.05,0.21875143799954522,0.4787860671117684,0.36408161152768737
population-PCG,256,364035,128,32,1024,All,0.20979703945383107,0.15992896141652677,0.29659514740297166,0.12065152748162979,168,3,0.41261865303386,0.46734829814661116,0.014716319888109473,4860,0.05,0.18487870855329694,0.394675748007128,0.48147385595626857
population-PCG,256,364035,128,32,1024,ID,0.10386749604178049,0.11783938884086433,0.36760031587417163,0.11077214771493825,48,3,0.41261865303386,0.6298748928432664,0.016477974112300776,4860,0.05,0.34587639275783505,0.4497438887996155,0.7134767086320066
population-PCG,256,364035,128,32,1024,OOD,0.2521688568186513,0.15515514183693052,0.2681930800144917,0.11284955256625488,120,3,0.41261865303386,0.4023376602679491,0.01401165819843295,4860,0.05,0.21875143799954522,0.4709202948181965,0.48694451801403693
population-PCG,256,364035,128,48,2304,All,0.19809118457212804,0.14738856808540282,0.4738377072928041,0.12874414013471602,168,3,0.41261865303386,1.027192697372465,0.030967369060298115,4860,0.05,0.18487870855329694,0.38296989312542495,0.6587164158461011
population-PCG,256,364035,128,48,2304,ID,0.1075877060544016,0.11588629575955328,0.548582218389046,0.12106193308824625,48,3,0.41261865303386,1.383755873888731,0.03038917227725804,4860,0.05,0.34587639275783505,0.45346409881223665,0.8944586111468811
population-PCG,256,364035,128,48,2304,OOD,0.2342925759792186,0.14337428959329532,0.4439399028543073,0.11965543278678421,120,3,0.41261865303386,0.8845674267659585,0.031198647773514148,4860,0.05,0.21875143799954522,0.4530440139787638,0.6626913408538525
population-PCG,256,364035,256,8,64,All,0.4886642793245748,0.2753507521621602,1.5503087163504557e-05,2.266787506087286e-05,168,3,0.8403601859463379,1.5503838334548652e-05,7.479238741987209e-07,4860,0.05,0.18487870855329694,0.6735429878778717,0.18489421164046044
population-PCG,256,364035,256,8,64,ID,0.23607141101252369,0.23405296095598865,3.593395949600789e-05,3.417261389178101e-05,48,3,0.8403601859463379,3.593639436161311e-05,1.3145234080506423e-06,4860,0.05,0.34587639275783505,0.5819478037703587,0.3459123267173311
population-PCG,256,364035,256,8,64,OOD,0.5897014266493952,0.22075772704567634,7.3307382305032265e-06,4.91465183674093e-06,120,3,0.8403601859463379,7.330815923722867e-06,5.212840606579524e-07,4860,0.05,0.21875143799954522,0.8084528646489404,0.21875876873777572
population-PCG,256,364035,256,12,144,All,0.2617682379451664,0.16517219798665092,3.198048379619164e-05,3.780051148692715e-05,168,3,0.8403601859463379,3.1982927204067634e-05,1.141712365114786e-06,4860,0.05,0.18487870855329694,0.44664694649846337,0.18491068903709312
population-PCG,256,364035,256,12,144,ID,0.14996953855083137,0.15415254336501533,7.039426468136426e-05,5.272514962218072e-05,48,3,0.8403601859463379,7.040194302967394e-05,2.050463953888008e-06,4860,0.05,0.34587639275783505,0.4958459313086664,0.3459467870225164
population-PCG,256,364035,256,12,144,OOD,0.3064877177029004,0.14779269737302012,1.661497144212259e-05,8.60131140242626e-06,120,3,0.8403601859463379,1.6615320873825112e-05,7.782117296054973e-07,4860,0.05,0.21875143799954522,0.5252391557024456,0.21876805297098734
population-PCG,256,364035,256,16,256,All,0.2523715537977712,0.17020189387157877,0.0063787289410507115,0.010582088175294924,168,3,0.8403601859463379,0.006536278160830328,0.0003424964150609158,4860,0.05,0.18487870855329694,0.4372502623510681,0.19125743749434765
population-PCG,256,364035,256,16,256,ID,0.1387472928456366,0.14975979824331925,0.014708895228616783,0.014960138517350773,48,3,0.8403601859463379,0.015162088369834188,0.0006849941421478004,4860,0.05,0.34587639275783505,0.4846236856034717,0.36058528798645184
population-PCG,256,364035,256,16,256,OOD,0.29782125817862504,0.15654007756666077,0.0030466624260242835,0.0054377827877986114,120,3,0.8403601859463379,0.003085954077228784,0.00020549732422616188,4860,0.05,0.21875143799954522,0.5165726961781703,0.2217981004255695
population-PCG,256,364035,256,24,576,All,0.2223590484697801,0.1594465426571084,0.11746663251823913,0.06863763501929122,168,3,0.8403601859463379,0.14032196035120809,0.005839856207742129,4860,0.05,0.18487870855329694,0.4072377570230771,0.3023453410715361
population-PCG,256,364035,256,24,576,ID,0.12870666487577878,0.16077864812427325,0.15727759356294527,0.05364003275743032,48,3,0.8403601859463379,0.19136730046011505,0.0056842871369250205,4860,0.05,0.34587639275783505,0.47458305763361386,0.5031539863207803
population-PCG,256,364035,256,24,576,OOD,0.25982000190738064,0.1432321778849954,0.10154224810035668,0.0676757494622813,120,3,0.8403601859463379,0.11990382430764532,0.005902083836068972,4860,0.05,0.21875143799954522,0.47857143990692586,0.3202936860999019
population-PCG,256,364035,256,32,1024,All,0.21011461071924856,0.16027069082188938,0.23693898830253954,0.10842476303524333,168,3,0.8403601859463379,0.33813300731015344,0.012592880299226108,4860,0.05,0.18487870855329694,0.3949933192725455,0.4218176968558365
population-PCG,256,364035,256,32,1024,ID,0.10465074737322379,0.11906395085575013,0.3210352533186896,0.08445383231914842,48,3,0.8403601859463379,0.49418744755287963,0.013135913056127367,4860,0.05,0.34587639275783505,0.4505271401310588,0.6669116460765246
population-PCG,256,364035,256,32,1024,OOD,0.2523001560576585,0.15545960346422702,0.20330048229607953,0.09842304618413528,120,3,0.8403601859463379,0.275711231213063,0.012375667196465604,4860,0.05,0.21875143799954522,0.4710515940572037,0.42205192029562477
