method,network_width,parameter_count,dataset_size,context_size,context_measurements,regime_class,n_tasks,n_seeds,training_seconds,average_precision_mean,average_precision_std,auc_mean,auc_std,iou_top7_mean,iou_top7_std,centroid_error_mean,centroid_error_std,area_matched_iou_mean,area_matched_iou_std,exact_score_correlation_mean,exact_score_correlation_std,relative_score_error_mean,relative_score_error_std,transformed_mean_relative_residual_mean,transformed_mean_relative_residual_std,transformed_covariance_relative_residual_mean,transformed_covariance_relative_residual_std,posterior_std_mean_mean,posterior_std_mean_std,uq_error_correlation_mean,uq_error_correlation_std,numerical_coverage_95_mean,numerical_coverage_95_std,average_precision_ci95,auc_ci95,iou_top7_ci95,centroid_error_ci95,area_matched_iou_ci95,exact_score_correlation_ci95,relative_score_error_ci95,transformed_mean_relative_residual_ci95,transformed_covariance_relative_residual_ci95,posterior_std_mean_ci95,uq_error_correlation_ci95,numerical_coverage_95_ci95,localization_risk_mean,localization_risk_ci95
looped-Richardson,128,149251,256,48,2304,ID,48,3,2.021322494954802,0.5777815144734785,0.27177587360082184,0.920962092507161,0.11346912185699885,0.29052193666105086,0.21556431007994065,0.15539122524205592,0.1507726299104487,0.3863042424191117,0.21165873165606766,-0.009791842042454419,0.4572928692555718,0.4820523727685213,0.08149412256503039,0.745432169487079,0.13847653991548625,0.1265382689113418,0.024256595515693837,0.07265909466271596,0.0008501718892195237,0.5705452611976108,0.14754097886493836,0.04063031382732631,0.03779563114526059,0.0768858381535133,0.032100599743935886,0.06098349510164155,0.042653823047960435,0.05987860059200306,0.12936889896996837,0.0230548202641434,0.039175239122360435,0.006862230455798757,0.0002405150148581889,0.0417395836934448,0.010692445729794924,0.4222184855265215,0.0768858381535133
looped-Richardson,128,149251,256,48,2304,OOD,120,3,2.021322494954802,0.6854751088605855,0.21418897635269835,0.9514609603394432,0.06943129355997178,0.3954632156330949,0.12138637171748795,0.0696384631543575,0.08125405581631975,0.4955580032321016,0.1725921572854209,0.5486339694571523,0.2155358293588899,0.38885911206404367,0.05644663717302376,0.6142695975800355,0.07886429991210238,0.1316196938976645,0.014747757303694943,0.0734653994441032,0.0009271161801668535,0.36235392036253405,0.17496057317135164,0.07920918227173383,0.038167426912059786,0.03832327041298907,0.01242283465532284,0.02171877762803592,0.01453819522473151,0.03088065514594351,0.03856425299221309,0.010099584848491754,0.014110613640945647,0.0026387085869627935,0.00016588213213310037,0.03130441851599427,0.00682901915601053,0.3145248911394145,0.03832327041298907
looped-Richardson,128,149251,512,8,64,All,168,3,4.071177635923959,0.5635299259599619,0.2480367386402542,0.9291917624831137,0.08009284255698906,0.27278415074039003,0.11653023934618179,0.12660651892379277,0.06201808627236513,0.395007952428769,0.22100844008783485,0.5489785125841949,0.2847591707742928,0.33800192464453477,0.12343355177341361,0.39624973725793616,0.20653209281737187,0.03834415911807718,0.035847621507695764,0.0668528105043584,0.0124172579589648,0.70830045705934,0.206251936409074,0.1012739899826036,0.16757015173549905,0.0375074416921458,0.012111422036239215,0.017621386176940215,0.009378206500662685,0.03342029582194022,0.04306050810324278,0.01866528632562989,0.031231221920474138,0.00542077992507438,0.001877704010403482,0.0311888574296067,0.02533950305111468,0.4364700740400381,0.0375074416921458
looped-Richardson,128,149251,512,8,64,ID,48,3,4.071177635923959,0.7817153722286104,0.18509937201107,0.9811962756476177,0.022600824681062396,0.27490478988297734,0.136195503594586,0.13023646862711755,0.06469969880073745,0.6059424095601871,0.2283047800902365,0.46323748650354846,0.29721305683261867,0.3748018736951053,0.15548197784896978,0.5048183337785304,0.29449767405871463,0.056521334821203056,0.05790146393038286,0.06621159325974679,0.014133500262907158,0.735897084361048,0.10342199989333128,0.09090667280543124,0.14233929264490564,0.052364914406136755,0.006393810184624267,0.038529930224747926,0.018303650374355804,0.06458779485876441,0.08408205880080213,0.043986105264966685,0.08331387258282362,0.01638041863547318,0.003998390288876736,0.02925825254448669,0.04026801817315063,0.21828462777138957,0.052364914406136755
looped-Richardson,128,149251,512,8,64,OOD,120,3,4.071177635923959,0.47625574745250243,0.21429696035211004,0.9083899572173123,0.08528421971041569,0.2719358950833551,0.10829570573199948,0.12515453904246285,0.06113030055336542,0.31063416957620177,0.1511116454637137,0.5832749230164537,0.27341390599329085,0.3232819450243065,0.10520777973021177,0.3528222986496985,0.13766102004611874,0.03107328883682683,0.01710788996214944,0.06710929740220303,0.011715568678040267,0.6972618061386568,0.23461504134930197,0.10542091685347255,0.1770404260157056,0.038342591201949355,0.015259283038642983,0.01937656029738349,0.010937598556315268,0.027037303927918404,0.04891995485705329,0.01882406023320211,0.0246306816830205,0.003060989899571247,0.0020961812047281202,0.04197795715582652,0.03167655140691463,0.5237442525474976,0.038342591201949355
looped-Richardson,128,149251,512,12,144,All,168,3,4.071177635923959,0.7103704632860756,0.1851437657068898,0.9775724494282211,0.021512367460241162,0.36197589119433227,0.13230524901516783,0.07087693150000021,0.059821505005619315,0.5227076644425913,0.19324540250770728,0.7556113046762523,0.15777226356659543,0.3704976277159793,0.091624172912817,0.5425042715810594,0.14997839215172368,0.057622953894592426,0.01925500995721059,0.07605778827287607,0.008389351774266527,0.22748207521851,0.24152401641019589,0.038941022050234315,0.03496638692200245,0.027996937207706372,0.003253041757436096,0.020006840277796974,0.009046045449698288,0.029222044712277826,0.02385789302343922,0.013855158481594552,0.02267932496432049,0.0029116902891520094,0.0012686149811241497,0.03652260553182463,0.0052875220253729436,0.28962953671392444,0.027996937207706372
looped-Richardson,128,149251,512,12,144,ID,48,3,4.071177635923959,0.8228042370742151,0.16703507670089723,0.9900714946439542,0.012320500436289348,0.2874781807135964,0.1664551480214198,0.11140625396122529,0.07685653909486045,0.6458061247642223,0.23845192713347063,0.6234031725987244,0.20292687552114297,0.45721568788091344,0.07787125605390341,0.6945089995861053,0.1462263689362652,0.06775059287125862,0.02044843997761435,0.07936829313014941,0.006037073181349475,0.3848314688494366,0.22812256110418264,0.023676657733934268,0.024226702517617448,0.04725449578371268,0.0034854896792868534,0.04709043301390121,0.021742840332346334,0.0674584393164542,0.05740834424189137,0.022029905415979153,0.04136767839930738,0.005784897039535939,0.001707897854921099,0.06453624481024609,0.006853773677860475,0.17719576292578487,0.04725449578371268
looped-Richardson,128,149251,512,12,144,OOD,120,3,4.071177635923959,0.6653969537708198,0.17305046352920683,0.9725728313419278,0.022389192676247397,0.3917749753866266,0.10241141435555605,0.05466520251551018,0.04197019930484401,0.4734682803139389,0.1462623107462137,0.8084945575072634,0.09379767800951713,0.33581040365000564,0.07169103112483313,0.48170238037904106,0.10036785451211512,0.05357189830392595,0.017240511418046337,0.07473358632996674,0.008842323676081022,0.16454231776613934,0.217551000680927,0.04504676777675433,0.036775350306964334,0.0309626565374794,0.004005934851882652,0.018323726984258503,0.0075094214680685644,0.02616964785678696,0.016782534001890143,0.012827153006506182,0.017958087735129493,0.00308471888881919,0.001582092445129516,0.03892481289038339,0.006579945048271108,0.33460304622918025,0.0309626565374794
looped-Richardson,128,149251,512,16,256,All,168,3,4.071177635923959,0.7266608731774343,0.1863556942473584,0.9789139747869408,0.02233988547785909,0.3795035408555251,0.14427736265698785,0.08030550568253683,0.08106848413238135,0.5415582938654734,0.19941845127784105,0.7862149159011691,0.18199324842064948,0.405813090325821,0.08584136144319758,0.6079447485861325,0.12337768244750809,0.07642209572007964,0.019247025040487517,0.08235693230692825,0.006222406160078923,-0.05165610590544192,0.3034128467983264,0.04806699366876962,0.03467098388242989,0.028180201748741165,0.003378176783663083,0.02181723077403547,0.012258955904415631,0.03015551637489462,0.02752052454375362,0.012980697443272295,0.01865683791796549,0.0029104828317404615,0.0009409353530184358,0.0458812663088664,0.005242851980349814,0.27333912682256567,0.028180201748741165
looped-Richardson,128,149251,512,16,256,ID,48,3,4.071177635923959,0.8350841538243863,0.16049369996423446,0.9915000582804505,0.008812604365867035,0.3072845843567347,0.18465728692433628,0.13702100337832232,0.11250307423275836,0.6781677346784657,0.24509545240470776,0.6360331853338147,0.25946055703103105,0.4757267404347658,0.08377898093203473,0.7150519179801146,0.13984325639394668,0.08622100856155153,0.01815291142384785,0.08397323265671726,0.004374502349877296,0.17735843142036042,0.38564344342845386,0.03611288224783489,0.03559502193993044,0.045403929630019005,0.002493100156418552,0.05223984781365985,0.03182730329454231,0.06933790345727546,0.07340181499851844,0.023701210424835962,0.0395618854444655,0.0051354882655956545,0.0012375538535434308,0.10909915947856971,0.010069889794426442,0.16491584617561372,0.045403929630019005
looped-Richardson,128,149251,512,16,256,OOD,120,3,4.071177635923959,0.6832915609186536,0.17867478394068,0.9738795413895368,0.024088342074558226,0.4083911234550413,0.11313549999931341,0.05761930660422265,0.0490674007788438,0.4869145175402764,0.14677884711306324,0.8462876081281109,0.08459503105596734,0.3778476302822431,0.06934399807399015,0.5651018808285395,0.08461626726231204,0.07250253058349089,0.01831666601989195,0.08171041216701265,0.006730716436403403,-0.14326192083576286,0.20208054536087025,0.05284863823714351,0.03325413787513259,0.0319689751430796,0.004309951253531201,0.020242509365388222,0.008779271933274973,0.026262067939286076,0.015135971542319772,0.012407215511088272,0.015139771181741708,0.003277267378078509,0.001204277971993717,0.036156797221517566,0.0059499202052350295,0.3167084390813464,0.0319689751430796
looped-Richardson,128,149251,512,24,576,All,168,3,4.071177635923959,0.7351717577884159,0.17609084905545438,0.9811772564311896,0.01763259685779045,0.3736055141765833,0.14034470741503363,0.07478240675395462,0.07714035246190348,0.5348827057322803,0.18053617877526076,0.808480035794936,0.1754644036117759,0.4288356282881328,0.08168825195756335,0.6403744245568911,0.12274421340586118,0.10343077149064764,0.017381853649928884,0.08500055928847615,0.0036922469019664336,-0.24269183672109904,0.33773592994161517,0.08258169138224769,0.057177139640530644,0.026627979748787164,0.0026663533884143595,0.021222545333517542,0.011664954506085647,0.027300190430890294,0.026533250370869645,0.012352675511007447,0.018561046450646566,0.0026284366818001446,0.0005583315445433646,0.051071509684702525,0.008646171704028514,0.2648282422115841,0.026627979748787164
looped-Richardson,128,149251,512,24,576,ID,48,3,4.071177635923959,0.8192158101093198,0.17056385706808394,0.9904746529522717,0.011657341981614562,0.3010044335987711,0.17764078648659498,0.1312454937336345,0.11395650568435724,0.6175914210193895,0.2298788237955993,0.6428938866164626,0.24943370822477415,0.4996335053195556,0.08072899058522416,0.7426257481177648,0.1371274872147253,0.11084461522599058,0.013396124072914094,0.08658308489248152,0.002806061535522124,0.07232711712550897,0.3985191718480144,0.05848745595964521,0.05632684113071805,0.04825279350821677,0.0032978810702491397,0.050254868389575304,0.032238481424058656,0.06503309439169806,0.07056520310838456,0.022838363178435107,0.03879358991179213,0.0037897853614013437,0.0007938393876192129,0.11274172406040216,0.01593495527581646,0.18078418989068024,0.04825279350821677
looped-Richardson,128,149251,512,24,576,OOD,120,3,4.071177635923959,0.7015541368600544,0.16744114247093583,0.9774582978227568,0.018271031455394413,0.4026459464077082,0.11046080115185301,0.05219717196208265,0.03770416485446462,0.5017992196174366,0.14493420864245551,0.8747144954663253,0.05612161617373277,0.4005164774755637,0.06292919065753708,0.5994738951325417,0.08838712443542854,0.10046523399651046,0.01794656489001001,0.084367549046874,0.0038219696747455816,-0.3686994182597422,0.2032467943178527,0.09221938555128868,0.054835993029227696,0.029959021656684164,0.003269102318488615,0.01976394502024776,0.006746131056876695,0.025932020239693473,0.010041431213053401,0.011259460834567627,0.01581446313645809,0.0032110478838629757,0.000683837141619887,0.03636546563624357,0.009811404046132658,0.2984458631399456,0.029959021656684164
looped-Richardson,128,149251,512,32,1024,All,168,3,4.071177635923959,0.7326682787326106,0.182658212246049,0.978151220688083,0.024460666765849414,0.3915932937947038,0.14632911067051865,0.07902064782545144,0.08292964998829946,0.5406728471362628,0.19173283840437402,0.7807322404417301,0.19846864214449295,0.4301536035324846,0.07719062064249207,0.6566918671485924,0.11816315267063225,0.12245947574930527,0.01613287376332608,0.08225123615314558,0.0018035879463953537,-0.18412570233961337,0.3580385162000748,0.10186619049082284,0.07141369177500656,0.027621078566699115,0.0036988755677914336,0.02212749053396602,0.012540396348290796,0.028993318878264635,0.03001188881841642,0.01167255592377374,0.017868310893177447,0.0024395693368728195,0.00027273366883845185,0.054141611615825695,0.010798984436562926,0.26733172126738936,0.027621078566699115
looped-Richardson,128,149251,512,32,1024,ID,48,3,4.071177635923959,0.8142506002025433,0.16769168707903323,0.9902956069851792,0.009270276902925695,0.3252333309518563,0.18814859309392787,0.14210971780509374,0.11644254943614574,0.6398781476102443,0.2373616859653356,0.6064976960379566,0.2836770192488771,0.497336033731699,0.08053734101831304,0.7554351997872194,0.1350647017975943,0.12733646451185143,0.008495434826511317,0.08320471706489718,0.0016321369179659938,0.14098737081261326,0.396438461525871,0.0653167496299526,0.061360006676261084,0.04744025193121174,0.0026225764640295953,0.053227544026510025,0.03294178725842167,0.06715000831082107,0.08025269167886244,0.022784145203202467,0.038210024551020225,0.0024033723761449233,0.0004617341975815764,0.11215308771475052,0.01735884602228812,0.18574939979745675,0.04744025193121174
looped-Richardson,128,149251,512,32,1024,OOD,120,3,4.071177635923959,0.7000353501446376,0.178764828280157,0.9732934661692444,0.026878186112408498,0.41813727893184277,0.11653682450835094,0.05378501983359451,0.0452607119051586,0.5009907269466704,0.15420707768583156,0.8504260582032395,0.0796972450127194,0.40328063145279885,0.05701918377514516,0.6171945340931415,0.08296652367615262,0.1205086802442868,0.017980981815829473,0.08186984378844495,0.0017319150351141203,-0.314170931600504,0.24111734799204088,0.11648596683517094,0.07011147164085745,0.03198508611960928,0.004809117687272152,0.020851083537326603,0.008098168873871343,0.02759114702532395,0.014259646429064288,0.010202026433631994,0.014844594601503641,0.003217205853229202,0.0003098789179220228,0.043141367430347494,0.01254453395547658,0.2999646498553624,0.03198508611960928
looped-Richardson,128,149251,512,48,2304,All,168,3,4.071177635923959,0.7183782475992075,0.19395050765719213,0.9757866208856801,0.02905315843189775,0.3794886675989868,0.14385750507314776,0.08605761421910882,0.09102088375456066,0.5200629321208762,0.1809711842639019,0.7320588175333518,0.24017015213199527,0.41094516306405976,0.07611506100326576,0.6796601191163063,0.11491012300150152,0.14948623405680767,0.013269898355681141,0.07237379314998782,0.0009563248418534742,0.010736029713464596,0.35392897393296463,0.0733797968506613,0.04678116455549352,0.02932866879718604,0.004393339679560795,0.021753741050975828,0.013763930734242083,0.027365970778956535,0.03631787785417468,0.011509912717465433,0.017376396585213963,0.0020066379745392942,0.00014461284421495965,0.0535201777999723,0.007074120597919716,0.28162175240079246,0.02932866879718604
looped-Richardson,128,149251,512,48,2304,ID,48,3,4.071177635923959,0.7685537065553043,0.20502682029637814,0.9864486422134014,0.019789346177861114,0.32005390311533827,0.1886321408527635,0.15841462294338268,0.12368200895454853,0.5702884628203319,0.23537803611405037,0.5158616696123606,0.3296424732012652,0.47781092425187427,0.08121186340428671,0.7740315869450569,0.13054842725224142,0.148973802725474,0.0043483520544045215,0.07196673098951574,0.0006764956589417527,0.33889952550518276,0.30834686018032964,0.043021894986547175,0.03976885607257073,0.05800242204571141,0.005598438328008655,0.05336434047658762,0.03498984217027293,0.0665888305307685,0.09325639361315138,0.022974968686949464,0.03693236311201829,0.0012301558922794393,0.00019138172588986074,0.08723182993715571,0.011250674281842475,0.2314462934446957,0.05800242204571141
looped-Richardson,128,149251,512,48,2304,OOD,120,3,4.071177635923959,0.6983080640167688,0.18645594449594624,0.9715218123545916,0.031075551670477836,0.40326257339244626,0.11399250195928681,0.05711481072939928,0.05126660401012778,0.499972719841094,0.15051434486480125,0.8185376767017483,0.10786778432226474,0.38419885858893393,0.0547783512816098,0.6419115319848061,0.08227984668993127,0.14969120658934112,0.015475851137371549,0.07253661801417664,0.0010045554221298964,-0.12052936860322269,0.27825786118137696,0.08552295759630696,0.04388780965346513,0.03336120141524459,0.005560121674700432,0.02039584647178739,0.00917275931792372,0.02693043329078408,0.019299995442459455,0.00980109062889404,0.01472173249964643,0.0027689811030799237,0.0001797377705551251,0.04978664840824588,0.007852525493253973,0.3016919359832312,0.03336120141524459
