method,depth,context_size,context_measurements,regime_class,n_tasks,average_precision_mean,transformed_mean_relative_residual_mean,mean_relative_residual_mean,covariance_relative_residual_mean,transformed_covariance_relative_residual_mean,relative_score_error_mean,numerical_coverage_95_mean,raw_condition_median,transformed_condition_median,condition_reduction_median
block-Jacobi-PCG,1,16,256,OOD,120,0.555354538168701,0.9473301147421201,2.5802701781193416,0.3956657941142718,0.40490842387080195,0.22038406257828075,0.13776572792946049,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,1,24,576,All,168,0.6718898963606257,1.0987673660828954,3.172855027374767,0.4923957135705721,0.49429893404954955,0.2318306473926419,0.10946610544938479,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,1,24,576,ID,48,0.7940497995768397,1.0867293265958626,4.091866319378217,0.5464719732602438,0.5115141284962496,0.22333571532120303,0.06374893521569898,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,1,24,576,OOD,120,0.6230259350741402,1.1035825818777085,2.805250510573387,0.4707652096947034,0.48741285627086955,0.23522862022121743,0.1277529735428591,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,1,32,1024,All,168,0.6677699093427567,1.257426680553527,3.1344694140411558,0.5760352526392255,0.5624178236439115,0.24684786459519745,0.08571732090439621,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,1,32,1024,ID,48,0.8000339966031826,1.247067707280318,3.858075201511383,0.6495832179983457,0.5845484044402838,0.24516303495814398,0.04945259268424702,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,1,32,1024,OOD,120,0.6148642744385863,1.2615702698628108,2.845027099053065,0.5466160664955775,0.5535655913253625,0.24752179645001884,0.10022321219245588,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,1,48,2304,All,168,0.6526125365307521,1.442580935500917,2.969922734867959,0.7474518017399878,0.6796434252035051,0.257561736429731,0.0656811819020991,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,1,48,2304,ID,48,0.7893075940043855,1.431200347840786,3.7895278135935464,0.8743870668113232,0.7158901629348596,0.26398714259266853,0.03754783099187378,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,1,48,2304,OOD,120,0.5979345135412988,1.4471331705649695,2.6420807033777236,0.6966776957114538,0.6651447301109632,0.254991573964556,0.07693452226618921,24020.501953125,11553.47900390625,1.9970974922180176
block-Jacobi-PCG,2,8,64,All,168,0.5768575723978102,0.7603899430306185,1.3642436067263286,0.1684048488913547,0.17851233850454995,0.13521668496763417,0.27147867638129913,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,2,8,64,ID,48,0.8171903169329138,0.5310186023513476,1.416546493768692,0.15093569131568071,0.17212131945416329,0.11193628931262838,0.22927295509725806,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,2,8,64,OOD,120,0.48072447458376877,0.8521384793023269,1.3433224519093832,0.1753925119216243,0.18106874612470464,0.14452884322963652,0.28836096489491564,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,2,12,144,All,168,0.7485737427052574,0.8979699452008519,2.2154605835676193,0.21427275745996402,0.22575373016297812,0.11942010426095549,0.17921677257843488,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,2,12,144,ID,48,0.8611732297154796,0.7752080969512463,2.7284644519289336,0.20142225362360475,0.21841827562699712,0.1052475540588299,0.10222682595485817,5079.3985595703125,583.3042297363281,5.63798451423645
block-Jacobi-PCG,2,12,144,OOD,120,0.7035339479011687,0.9470746845006943,2.010259036223094,0.21941295899450777,0.22868791197737054,0.12508912434180572,0.21001275122786559,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,2,16,256,All,168,0.7400809191053452,0.859328357946305,2.5148763237964538,0.24482056942014463,0.25584402937619455,0.1358685417632971,0.1503659469308331,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,2,16,256,ID,48,0.8653649925164769,0.795591282347838,3.277422435581684,0.25140145265807706,0.2627874376873175,0.1199465932634969,0.0841039523753958,9666.582397460938,1425.7290649414062,4.08759331703186
block-Jacobi-PCG,2,16,256,OOD,120,0.6899672897408926,0.8848231881856918,2.209857879082362,0.24218821612497168,0.2530666660517454,0.1422373211632172,0.17687074475300807,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,2,24,576,All,168,0.7600118058343734,0.9856210060062862,2.71197033567088,0.30001359690158136,0.3116288926629793,0.17644363867917226,0.12262360047038995,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,2,24,576,ID,48,0.8614016641008208,0.9734214792648951,4.074842517574628,0.32078012513617676,0.32915954850614065,0.16745690722018478,0.07376700556293746,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,2,24,576,OOD,120,0.7194558625277946,0.9905008167028427,2.1668214629093807,0.2917069856077433,0.30461663032571473,0.18003833126276728,0.14216623843337095,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,2,32,1024,All,168,0.7664524412713383,1.1482625848480634,2.7713501268909093,0.3483393924931685,0.35878434972394074,0.20459977466435655,0.09582270210514594,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,2,32,1024,ID,48,0.8674147074653038,1.1597894454995792,4.235566109418869,0.3696299499521653,0.37878567166626453,0.19754947163164613,0.05625531321372056,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,2,32,1024,OOD,120,0.7260675347937522,1.143651840587457,2.1856637338797253,0.3398231695095698,0.3507838209470113,0.20741989587744075,0.1116496576617161,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,2,48,2304,All,168,0.7813396254264828,1.3581192699216662,2.9145374035551432,0.4496634267270565,0.44040577415199506,0.2403546400545608,0.06671373760036654,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,2,48,2304,ID,48,0.8788717570995574,1.4240984643499057,4.892711815734704,0.483392933383584,0.479672284796834,0.2419378515332937,0.03930165715428297,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,2,48,2304,OOD,120,0.7423267727572529,1.3317275921503702,2.123267638683319,0.4361716240644455,0.4246991698940595,0.23972135546306766,0.07767856977879997,24020.501953125,11553.47900390625,1.9970974922180176
block-Jacobi-PCG,4,8,64,All,168,0.5153102240121086,0.7385566268293631,1.3543767967217026,0.08238747188200549,0.0879376119424012,0.049591289417419006,0.5053298037632236,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,4,8,64,ID,48,0.7773396849045094,0.47160603509594995,1.5327011126404007,0.08380507906743632,0.09850836747015512,0.044868274029189054,0.3911564593048145,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,4,8,64,OOD,120,0.4104984396551482,0.8453368635227283,1.2830470703542232,0.08182042900783316,0.08370930973129963,0.051480495572710984,0.5509991415465871,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,4,12,144,All,168,0.7458817242909653,0.7566450080346494,1.9670528872382074,0.12555376120976036,0.13425903980221063,0.05724820770722411,0.4006544505190548,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,4,12,144,ID,48,0.8559789321141809,0.6402480211108923,2.6640378162264824,0.10706931181872881,0.12776433459172643,0.051780195867953155,0.2249415331170894,5079.3985595703125,583.3042297363281,5.63798451423645
block-Jacobi-PCG,4,12,144,OOD,120,0.7018428411616792,0.8032038028041522,1.6882589156428973,0.13294754096617298,0.13685692188640433,0.05943541244293248,0.4709396174798409,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,4,16,256,All,168,0.750742980835731,0.7195381607328143,2.151977154470625,0.145354918913827,0.15755141823596894,0.07483771277059398,0.27244290066993837,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,4,16,256,ID,48,0.8627792431698739,0.6213659048080444,2.8286431655287743,0.12242809915915126,0.15327748749405143,0.07161758289051548,0.13985437762069822,9666.582397460938,1425.7290649414062,4.08759331703186
block-Jacobi-PCG,4,16,256,OOD,120,0.7059284759020739,0.7588070631027222,1.8813107500473658,0.15452564681569733,0.15926099053273596,0.07612576472262537,0.32547830988963444,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,4,24,576,All,168,0.7730656346262264,0.9002839724222819,2.4367479334274926,0.16443359253129786,0.1816955662022034,0.11227518109427317,0.1661048315193814,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,4,24,576,ID,48,0.8694644339196967,0.83938292786479,3.3252219036221504,0.13331871805712578,0.17796842909107602,0.10855787697558598,0.09220875686150971,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,4,24,576,OOD,120,0.7345061149088382,0.9246443902452787,2.0813583453496296,0.1768795423209667,0.18318642104665436,0.11376210274174806,0.1956632613825301,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,4,32,1024,All,168,0.7777107679523031,1.023498608952477,2.4233842612732026,0.19205421417774185,0.21019398837926836,0.14731517664733382,0.12641216917767273,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,4,32,1024,ID,48,0.8748845971276616,0.9803001508116722,3.4311139533917108,0.1605092018532256,0.20992611069232223,0.1427427952488263,0.07860331482273367,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,4,32,1024,OOD,120,0.7388412362821598,1.0407779922087987,2.020292384425799,0.20467221910754838,0.21030113945404685,0.14914412920673686,0.14553571091964837,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,4,48,2304,All,168,0.7932059116627906,1.2732561315808977,2.288352600165776,0.24013898308788023,0.2502204593980596,0.19505721689867117,0.08495049616266481,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,4,48,2304,ID,48,0.8769263517372141,1.2452802583575249,2.8071930035948753,0.19560972228646276,0.24814125771323836,0.19500244377801812,0.049744897240695196,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,4,48,2304,OOD,120,0.7597177356330214,1.284446480870247,2.080816438794136,0.25795068740844723,0.25105214007198806,0.1950791261469324,0.09903273573145266,24020.501953125,11553.47900390625,1.9970974922180176
block-Jacobi-PCG,8,8,64,All,168,0.5114792263840165,0.0018818544305515069,0.003207741581986064,0.00019527470057379085,0.0008948699346370194,0.00011277005799425761,0.9979804417207128,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,8,8,64,ID,48,0.764424620733508,0.00650812159809945,0.011078866746466054,0.0006555353973519777,0.0030861938203354555,0.000387364416493313,0.9929315460224947,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,8,8,64,OOD,120,0.4103010686442199,3.134756353232945e-05,5.929151619406857e-05,1.1170421862516164e-05,1.8340380357644863e-05,2.932314594635462e-06,1.0,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,8,12,144,All,168,0.7355907268563114,0.486955682170533,1.133628167566799,0.04793691188318738,0.052389536052942234,0.04109156199098959,0.4986257831998436,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,8,12,144,ID,48,0.851543166632764,0.40404733425627154,1.2850250142316024,0.045725839988638904,0.0558205638856937,0.03837853846683472,0.3201796305559886,5079.3985595703125,583.3042297363281,5.63798451423645
block-Jacobi-PCG,8,12,144,OOD,120,0.6892097509457304,0.5201190213362376,1.0730694289008775,0.04882134064100677,0.051017124919841644,0.04217677140065154,0.5700042442573855,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,8,16,256,All,168,0.744101080838927,0.5674333954673438,1.4675636039603324,0.06728673282833322,0.07731041660354956,0.040730280712956424,0.4404002591479747,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,8,16,256,ID,48,0.8589592806085525,0.48088676389306784,1.4509778593977292,0.058228165376931394,0.07676574688715235,0.03850269670753424,0.30537839489988977,9666.582397460938,1425.7290649414062,4.08759331703186
block-Jacobi-PCG,8,16,256,OOD,120,0.6981578009310767,0.6020520480970541,1.4741979017853737,0.07091015980889395,0.07752828449010844,0.04162131431512529,0.4944090048472087,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,8,24,576,All,168,0.7727040102631682,0.6589479334652424,1.4100966432264872,0.0822471708857587,0.09870789443985332,0.056929287622638346,0.30515062596116743,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,8,24,576,ID,48,0.8696344759555559,0.5721902990092834,1.439171661933263,0.06671484544252351,0.09231539365525042,0.06214008263001835,0.1424585419008508,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,8,24,576,OOD,120,0.7339318239862131,0.693650987247626,1.398466635743777,0.08846010106305277,0.10126489475369449,0.05484496961968636,0.3702274595852941,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,8,32,1024,All,168,0.77752530260995,0.7449826974244345,1.3426168401326453,0.08605485014794834,0.10459075123071666,0.09199633914977308,0.19437104801181698,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,8,32,1024,ID,48,0.8783038790664643,0.6516131112972895,1.352672129869461,0.06727532297372814,0.09620768825213111,0.09644551078478492,0.0990380506846122,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,8,32,1024,OOD,120,0.7372138720273443,0.7823305318752924,1.3385947242379188,0.09356666101763642,0.10794397642215088,0.09021667049576834,0.23250424694269892,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,8,48,2304,All,168,0.7967316170739539,0.9707003148893515,1.4190750310108775,0.10373326634899487,0.12101696351809157,0.13063387053885625,0.12099125126579084,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,8,48,2304,ID,48,0.8754848822175963,0.8971443952371677,1.4474282649656136,0.09011191665194924,0.11299028620123859,0.13434495419884718,0.06637967545005566,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,8,48,2304,OOD,120,0.765230311016497,1.000122682750225,1.4077337374289831,0.10918180622781314,0.12422763444483276,0.1291494370748599,0.14283588159208493,24020.501953125,11553.47900390625,1.9970974922180176
block-Jacobi-PCG,16,8,64,All,168,0.5113357206754252,3.058511609479876e-06,2.4262454628918397e-05,8.752779666768415e-07,3.53532751771825e-07,1.5032575632966699e-06,1.0,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,16,8,64,ID,48,0.7639285889874764,2.819774450083893e-06,5.916904028660333e-05,1.6429665651666407e-06,5.2471425870948e-07,1.92942843080246e-06,1.0,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,16,8,64,OOD,120,0.4102985733506047,3.154006473238269e-06,1.0299820365844425e-05,5.682025272809217e-07,2.85060148996763e-07,1.3327892162943537e-06,1.0,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,16,12,144,All,168,0.738067179116785,0.01862073671421846,0.09823866877930444,0.0019625485679867893,0.002689475191535786,0.0009598333250084093,0.9413796750207742,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,16,12,144,ID,48,0.8490980524400052,0.058438696865020234,0.3267347172267515,0.003570715923842694,0.005163849087163392,0.00316498895928416,0.7948288625727097,5079.3985595703125,583.3042297363281,5.63798451423645
block-Jacobi-PCG,16,12,144,OOD,120,0.6936548297874968,0.0026935526538977507,0.006840249400325603,0.0013192816256444274,0.0016997256332847443,7.77710712981089e-05,1.0,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,16,16,256,All,168,0.746088799950614,0.21021163709727778,0.6015169619848686,0.023527000425106227,0.026482733805009692,0.011407447323324996,0.7642583705130077,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,16,16,256,ID,48,0.8587086775344778,0.21649306259738899,0.7904314842695991,0.02774228949177385,0.03640792687656354,0.01468000035189708,0.5362988862519463,9666.582397460938,1425.7290649414062,4.08759331703186
block-Jacobi-PCG,16,16,256,OOD,120,0.7010408489170684,0.2076990668972333,0.5259511530709763,0.021840884798439174,0.022512656576388155,0.010098426111896161,0.8554421642174324,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,16,24,576,All,168,0.7748813565843596,0.4352906136108296,1.0250591791811443,0.04435301476734731,0.048862927792859875,0.028563420476746655,0.5309766655277816,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,16,24,576,ID,48,0.87282260886272,0.3991272260124485,1.1265563778579235,0.05015933971541619,0.059412982237214786,0.033783838890182424,0.3480282654442514,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,16,24,576,OOD,120,0.7357048556730155,0.4497559686501821,0.9844602997104327,0.04203048478811975,0.04464290601511792,0.026475253111372346,0.6041560255611936,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,16,32,1024,All,168,0.7871545338720428,0.6503084995562122,1.2600811764243103,0.057345752814962,0.06340799114799921,0.04300590637805202,0.39129311576141934,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,16,32,1024,ID,48,0.8882539129987697,0.5630736351013184,1.2803523503243923,0.05653049296233798,0.06631593351873254,0.048395401293722246,0.25116921248263674,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,16,32,1024,OOD,120,0.7467147822213521,0.6852024453381698,1.2519727068642774,0.0576718567560116,0.06224481419970587,0.04085010841178392,0.44734267707293235,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,16,48,2304,All,168,0.8029769263395391,0.8826194661004203,1.538336873409294,0.07369913434654116,0.07343759165988077,0.07858682893926185,0.19999695880410612,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,16,48,2304,ID,48,0.8887156085392379,0.726346326371034,1.8251230778793495,0.08505506825167682,0.07598320984592036,0.0927309448209901,0.08447597667206229,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,16,48,2304,OOD,120,0.7686814534596595,0.9451287219921748,1.4236223916212718,0.06915676078448689,0.07241934438546495,0.07292918258657054,0.24620535165692367,24020.501953125,11553.47900390625,1.9970974922180176
block-Jacobi-PCG,32,8,64,All,168,0.5113357206754252,2.9110503012997836e-06,2.424815262713281e-05,8.793533850288375e-07,3.232145255353879e-07,1.5024304918905988e-06,1.0,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,32,8,64,ID,48,0.7639285889874764,2.3018071324543143e-06,5.911396545597554e-05,1.655543487781112e-06,4.1763882219214565e-07,1.9266772235404517e-06,1.0,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,32,8,64,OOD,120,0.4102985733506047,3.1547475688379716e-06,1.0301827495595717e-05,5.688773439279278e-07,2.854448068726848e-07,1.3327317992306575e-06,1.0,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,32,12,144,All,168,0.7382337680423819,6.141167715901204e-06,5.454887687099257e-05,1.594365890020927e-06,7.934964607497499e-07,2.6413071844831936e-06,1.0,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,32,12,144,ID,48,0.8500356493655407,8.938092278754084e-06,0.0001318015374635904,3.2017417256705962e-06,1.559036944579854e-06,4.132093782989917e-06,1.0,5079.3985595703125,583.3042297363281,5.63798451423645
block-Jacobi-PCG,32,12,144,OOD,120,0.6935130155131184,5.022397890760051e-06,2.3647812633953434e-05,9.514155557610593e-07,4.872802672177083e-07,2.044992545080504e-06,1.0,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,32,16,256,All,168,0.747611768654882,0.005414346671245969,0.0252993194831593,0.0008238657066780134,0.0014918437595596743,0.00019191376894309777,0.9911321657044547,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,32,16,256,ID,48,0.8611704376528427,0.0187557640801401,0.08804597440655469,0.0028253732078387605,0.00515987486805966,0.0006570659510790038,0.9689625799655914,9666.582397460938,1425.7290649414062,4.08759331703186
block-Jacobi-PCG,32,16,256,OOD,120,0.7021883010556977,7.777970768831581e-05,0.0002006575138011488,2.3262706213714713e-05,2.463131615968042e-05,5.85289608873533e-06,1.0,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,32,24,576,All,168,0.7778259885716581,0.13752701165226638,0.4445991169639109,0.015594367774610828,0.016941058972623105,0.00621456107044299,0.829225875836398,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,32,24,576,ID,48,0.8730660222324574,0.21664736350066957,0.9723584721796215,0.028372812278879143,0.031069877441041126,0.008602531626820512,0.600180686917156,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,32,24,576,OOD,120,0.7397299751073384,0.10587887091290511,0.23349537487762667,0.010482989972903502,0.011289531585255896,0.005259372847891982,0.9208439514040947,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,32,32,1024,All,168,0.7908201454500976,0.38242716645999325,0.9397935161721849,0.026593492771055324,0.026973355860848463,0.018550794585497025,0.6089498210432274,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,32,32,1024,ID,48,0.894132698396445,0.4515048187846939,1.5569048449397087,0.030691755353473085,0.03133136231917883,0.025013762448603857,0.3618728683019678,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,32,32,1024,OOD,120,0.7494951242715586,0.354796105530113,0.6929489846651753,0.024954187738088218,0.02523015327751632,0.01596560744025429,0.7077806021397313,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,32,48,2304,All,168,0.8033826717453526,0.7678458985118639,1.581126881319852,0.04154566858362934,0.04148746297384297,0.0336779282827462,0.4441508639914294,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,32,48,2304,ID,48,0.8923439504383008,0.8728804451723894,2.6516283378005028,0.046927419103061106,0.04609556876433388,0.04386808560229833,0.2289009309218575,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,32,48,2304,OOD,120,0.7677981602681733,0.7258320798476537,1.152926298727592,0.03939296837585663,0.03964422065764661,0.02960186535492534,0.5302508372192581,24020.501953125,11553.47900390625,1.9970974922180176
block-Jacobi-PCG,48,8,64,All,168,0.5113357206754252,2.911050301130607e-06,2.4248152973607213e-05,8.793771293369446e-07,3.2321383707023003e-07,1.502430878967213e-06,1.0,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,48,8,64,ID,48,0.7639285889874764,2.3018071318621955e-06,5.911396666863596e-05,1.6556820755890083e-06,4.1765102221091865e-07,1.9266772235404517e-06,1.0,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,48,8,64,OOD,120,0.4102985733506047,3.1547475688379716e-06,1.0301827495595717e-05,5.688551508361191e-07,2.854389630139546e-07,1.3327323411379174e-06,1.0,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,48,12,144,All,168,0.7382337680423819,5.385991382836221e-06,5.3378165595007436e-05,1.5367535652899278e-06,6.188161558200244e-07,2.632395612981294e-06,1.0,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,48,12,144,ID,48,0.8500356493655409,6.277225580220147e-06,0.00012765651717925016,3.011174680267459e-06,9.37023876564543e-07,4.101872204860986e-06,1.0,5079.3985595703125,583.3042297363281,5.63798451423645
block-Jacobi-PCG,48,12,144,OOD,120,0.6935130155131184,5.0294977038826495e-06,2.366682496131034e-05,9.469851192989154e-07,4.91533067522217e-07,2.0446049762294177e-06,1.0,1234.2193603515625,269.0361633300781,4.1811017990112305
block-Jacobi-PCG,48,16,256,All,168,0.7476042032578271,1.1356148098413888e-05,9.582453792842206e-05,2.719212852685446e-06,1.7439251756118643e-06,4.348505957266081e-06,1.0,2769.3154296875,708.7413940429688,3.841527581214905
block-Jacobi-PCG,48,16,256,ID,48,0.8611704376528427,1.9033785690680816e-05,0.0002335613809615434,5.565076016011972e-06,3.998803100794627e-06,8.028540904092552e-06,1.0,9666.582397460938,1425.7290649414062,4.08759331703186
block-Jacobi-PCG,48,16,256,OOD,120,0.7021777094998208,8.285093061507117e-06,4.0729800715173523e-05,1.5808675873548357e-06,8.419740055387592e-07,2.8764919785354928e-06,1.0,2542.6280517578125,610.647705078125,3.7445950508117676
block-Jacobi-PCG,48,24,576,All,168,0.7782740200208897,0.041532848195810726,0.1693557664404276,0.0025967202515385134,0.0027675538560718938,0.0015587364836861454,0.9214194583750906,6717.5966796875,2144.85302734375,3.090766191482544
block-Jacobi-PCG,48,24,576,ID,48,0.8726709293052167,0.08687838270270726,0.46830600857113797,0.0043413402690930065,0.004841943201730176,0.0032156139453338958,0.734561006228129,23377.8388671875,5758.70654296875,3.2397176027297974
block-Jacobi-PCG,48,24,576,OOD,120,0.740515256307159,0.023394634393052113,0.04977566958814347,0.0018988722445167161,0.0019377981178085803,0.0008959854990270451,0.9961628392338753,5944.91455078125,1869.3941040039062,2.96987521648407
block-Jacobi-PCG,48,32,1024,All,168,0.7907016069730117,0.17788466408992892,0.49077750170337303,0.012117911339287009,0.012747608105114256,0.00589319523541706,0.8300534402508111,11775.0068359375,4152.0478515625,2.8031535148620605
block-Jacobi-PCG,48,32,1024,ID,48,0.8949435038130448,0.2519139288924634,1.0033917538821697,0.01580529248652354,0.0164788852174145,0.008494862408648819,0.6082323463633657,45013.458984375,10780.088134765625,2.9272050857543945
block-Jacobi-PCG,48,32,1024,OOD,120,0.7490048482369986,0.14827295816891514,0.28573180083185434,0.010642958880392395,0.011255097260194162,0.004852528366124357,0.9187818778057893,10494.00244140625,3755.33203125,2.69047474861145
block-Jacobi-PCG,48,48,2304,All,168,0.8024188350049777,0.5202295430270689,1.0564023123255797,0.028042015264786384,0.02654247242026026,0.017161130949500013,0.6336931971766587,26624.3369140625,14052.40576171875,2.045287013053894
block-Jacobi-PCG,48,48,2304,ID,48,0.8941385815959667,0.5530978211512169,1.5754893217235804,0.033197741761493135,0.03111582835360116,0.018761887467311025,0.42668472746542346,93973.1376953125,34745.845703125,2.2729718685150146
block-Jacobi-PCG,48,48,2304,OOD,120,0.765730936368582,0.5070822317774097,0.8487675085663795,0.02597972466610368,0.024713130046923906,0.016520828342375612,0.7164965850611528,24020.501953125,11553.47900390625,1.9970974922180176
block-Jacobi-PCG,64,8,64,All,168,0.5113357206754252,2.911050301130607e-06,2.4248152973607213e-05,8.791291793589348e-07,3.232235763272499e-07,1.502430531139626e-06,1.0,445.6859893798828,128.64148712158203,2.83957302570343
block-Jacobi-PCG,64,8,64,ID,48,0.7639285889874764,2.3018071318621955e-06,5.911396666863596e-05,1.654734888963579e-06,4.176447765402713e-07,1.9266772235404517e-06,1.0,1829.6270751953125,207.49166107177734,7.0693464279174805
block-Jacobi-PCG,64,8,64,OOD,120,0.4102985733506047,3.1547475688379716e-06,1.0301827495595717e-05,5.688868955170771e-07,2.854550962420414e-07,1.3327318541792958e-06,1.0,406.63999938964844,120.67012405395508,2.4918335676193237
block-Jacobi-PCG,64,12,144,All,168,0.7382337680423819,5.3862549894542355e-06,5.33807498619464e-05,1.535970020040081e-06,6.187434601927288e-07,2.632402156741537e-06,1.0,1489.9290771484375,309.69403076171875,4.4191741943359375
block-Jacobi-PCG,64,12,144,ID,48,0.8500356493655409,6.2781481773299674e-06,0.00012766556210406266,3.0085431023489186e-06,9.366716925048498e-07,4.10186499758917e-06,1.0,5079.3985595703125,583.3042297363281,5.63798451423645
