case,family,beta,n_tokens,mode,eigenvalue,n_plus,n_minus,geometry,max_linear_rate,linearly_stable,linearly_neutral
mixed_flat_positive,indefinite,0.5,7,0,2.0,4,3,sign_split,0.49002317812223184,False,False
mixed_flat_positive,indefinite,0.5,7,0,2.0,5,2,sign_split,0.6083176370175837,False,False
mixed_flat_positive,indefinite,0.5,7,0,2.0,6,1,sign_split,0.9403710378232107,False,False
mixed_flat_positive,indefinite,0.5,7,0,2.0,7,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,0.5,7,1,2.0,0,7,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,0.5,7,1,2.0,1,6,sign_split,0.9403710378232106,False,False
mixed_flat_positive,indefinite,0.5,7,1,2.0,2,5,sign_split,0.6083176370175836,False,False
mixed_flat_positive,indefinite,0.5,7,1,2.0,3,4,sign_split,0.4900231781222318,False,False
mixed_flat_positive,indefinite,0.5,7,1,2.0,4,3,sign_split,0.49002317812223184,False,False
mixed_flat_positive,indefinite,0.5,7,1,2.0,5,2,sign_split,0.6083176370175837,False,False
mixed_flat_positive,indefinite,0.5,7,1,2.0,6,1,sign_split,0.9403710378232107,False,False
mixed_flat_positive,indefinite,0.5,7,1,2.0,7,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,0.5,7,2,-0.5,0,7,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,0.5,7,2,-0.5,1,6,sign_split,2.1791099737965665,False,False
mixed_flat_positive,indefinite,0.5,7,2,-0.5,2,5,sign_split,1.9822974066974637,False,False
mixed_flat_positive,indefinite,0.5,7,2,-0.5,3,4,sign_split,1.8889696355296997,False,False
mixed_flat_positive,indefinite,0.5,7,2,-0.5,4,3,sign_split,1.8889696355296994,False,False
mixed_flat_positive,indefinite,0.5,7,2,-0.5,5,2,sign_split,1.9822974066974637,False,False
mixed_flat_positive,indefinite,0.5,7,2,-0.5,6,1,sign_split,2.179109973796567,False,False
mixed_flat_positive,indefinite,0.5,7,2,-0.5,7,0,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,0.5,7,3,-3.0,0,7,homogeneous,5.0,False,False
mixed_flat_positive,indefinite,0.5,7,3,-3.0,1,6,sign_split,-0.08703012053415748,True,False
mixed_flat_positive,indefinite,0.5,7,3,-3.0,2,5,sign_split,-0.5763066772718064,True,False
mixed_flat_positive,indefinite,0.5,7,3,-3.0,3,4,sign_split,-0.7025438014553811,True,False
mixed_flat_positive,indefinite,0.5,7,3,-3.0,4,3,sign_split,-0.7025438014553815,True,False
mixed_flat_positive,indefinite,0.5,7,3,-3.0,5,2,sign_split,-0.5763066772718064,True,False
mixed_flat_positive,indefinite,0.5,7,3,-3.0,6,1,sign_split,-0.08703012053415726,True,False
mixed_flat_positive,indefinite,0.5,7,3,-3.0,7,0,homogeneous,5.0,False,False
mixed_flat_positive,indefinite,1.5,2,0,2.0,0,2,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,2,0,2.0,1,1,sign_split,0.009890492626539085,False,False
mixed_flat_positive,indefinite,1.5,2,0,2.0,2,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,2,1,2.0,0,2,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,2,1,2.0,1,1,sign_split,0.009890492626539085,False,False
mixed_flat_positive,indefinite,1.5,2,1,2.0,2,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,2,2,-0.5,0,2,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,1.5,2,2,-0.5,1,1,sign_split,1.6824255238063563,False,False
mixed_flat_positive,indefinite,1.5,2,2,-0.5,2,0,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,1.5,2,3,-3.0,0,2,homogeneous,5.0,False,False
mixed_flat_positive,indefinite,1.5,2,3,-3.0,1,1,sign_split,-0.9992596325440828,True,False
mixed_flat_positive,indefinite,1.5,2,3,-3.0,2,0,homogeneous,5.0,False,False
mixed_flat_positive,indefinite,1.5,3,0,2.0,0,3,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,3,0,2.0,1,2,sign_split,0.01234178135870255,False,False
mixed_flat_positive,indefinite,1.5,3,0,2.0,2,1,sign_split,0.012341781358702552,False,False
mixed_flat_positive,indefinite,1.5,3,0,2.0,3,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,3,1,2.0,0,3,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,3,1,2.0,1,2,sign_split,0.01234178135870255,False,False
mixed_flat_positive,indefinite,1.5,3,1,2.0,2,1,sign_split,0.012341781358702552,False,False
mixed_flat_positive,indefinite,1.5,3,1,2.0,3,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,3,2,-0.5,0,3,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,1.5,3,2,-0.5,1,2,sign_split,1.721400970757578,False,False
mixed_flat_positive,indefinite,1.5,3,2,-0.5,2,1,sign_split,1.7214009707575777,False,False
mixed_flat_positive,indefinite,1.5,3,2,-0.5,3,0,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,1.5,3,3,-3.0,0,3,homogeneous,5.0,False,False
mixed_flat_positive,indefinite,1.5,3,3,-3.0,1,2,sign_split,-0.9990744921622889,True,False
mixed_flat_positive,indefinite,1.5,3,3,-3.0,2,1,sign_split,-0.9990744921622894,True,False
mixed_flat_positive,indefinite,1.5,3,3,-3.0,3,0,homogeneous,5.0,False,False
mixed_flat_positive,indefinite,1.5,4,0,2.0,0,4,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,4,0,2.0,1,3,sign_split,0.01641387078377203,False,False
mixed_flat_positive,indefinite,1.5,4,0,2.0,2,2,sign_split,0.009890492626539085,False,False
mixed_flat_positive,indefinite,1.5,4,0,2.0,3,1,sign_split,0.01641387078377203,False,False
mixed_flat_positive,indefinite,1.5,4,0,2.0,4,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,4,1,2.0,0,4,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,4,1,2.0,1,3,sign_split,0.01641387078377203,False,False
mixed_flat_positive,indefinite,1.5,4,1,2.0,2,2,sign_split,0.009890492626539085,False,False
mixed_flat_positive,indefinite,1.5,4,1,2.0,3,1,sign_split,0.01641387078377203,False,False
mixed_flat_positive,indefinite,1.5,4,1,2.0,4,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,4,2,-0.5,0,4,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,1.5,4,2,-0.5,1,3,sign_split,1.7794260559742545,False,False
mixed_flat_positive,indefinite,1.5,4,2,-0.5,2,2,sign_split,1.6824255238063563,False,False
mixed_flat_positive,indefinite,1.5,4,2,-0.5,3,1,sign_split,1.7794260559742545,False,False
mixed_flat_positive,indefinite,1.5,4,2,-0.5,4,0,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,1.5,4,3,-3.0,0,4,homogeneous,5.0,False,False
mixed_flat_positive,indefinite,1.5,4,3,-3.0,1,3,sign_split,-0.9987659122105896,True,False
mixed_flat_positive,indefinite,1.5,4,3,-3.0,2,2,sign_split,-0.9992596325440828,True,False
mixed_flat_positive,indefinite,1.5,4,3,-3.0,3,1,sign_split,-0.9987659122105899,True,False
mixed_flat_positive,indefinite,1.5,4,3,-3.0,4,0,homogeneous,5.0,False,False
mixed_flat_positive,indefinite,1.5,7,0,2.0,0,7,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,7,0,2.0,1,6,sign_split,0.03013503528567449,False,False
mixed_flat_positive,indefinite,1.5,7,0,2.0,2,5,sign_split,0.014298468775508836,False,False
mixed_flat_positive,indefinite,1.5,7,0,2.0,3,4,sign_split,0.010299460532174228,False,False
mixed_flat_positive,indefinite,1.5,7,0,2.0,4,3,sign_split,0.010299460532174228,False,False
mixed_flat_positive,indefinite,1.5,7,0,2.0,5,2,sign_split,0.014298468775508836,False,False
mixed_flat_positive,indefinite,1.5,7,0,2.0,6,1,sign_split,0.03013503528567449,False,False
mixed_flat_positive,indefinite,1.5,7,0,2.0,7,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,7,1,2.0,0,7,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,7,1,2.0,1,6,sign_split,0.03013503528567449,False,False
mixed_flat_positive,indefinite,1.5,7,1,2.0,2,5,sign_split,0.014298468775508836,False,False
mixed_flat_positive,indefinite,1.5,7,1,2.0,3,4,sign_split,0.010299460532174228,False,False
mixed_flat_positive,indefinite,1.5,7,1,2.0,4,3,sign_split,0.010299460532174228,False,False
mixed_flat_positive,indefinite,1.5,7,1,2.0,5,2,sign_split,0.014298468775508836,False,False
mixed_flat_positive,indefinite,1.5,7,1,2.0,6,1,sign_split,0.03013503528567449,False,False
mixed_flat_positive,indefinite,1.5,7,1,2.0,7,0,homogeneous,0.0,False,True
mixed_flat_positive,indefinite,1.5,7,2,-0.5,0,7,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,1.5,7,2,-0.5,1,6,sign_split,1.9279312734867289,False,False
mixed_flat_positive,indefinite,1.5,7,2,-0.5,2,5,sign_split,1.750266473673203,False,False
mixed_flat_positive,indefinite,1.5,7,2,-0.5,3,4,sign_split,1.689157841949136,False,False
mixed_flat_positive,indefinite,1.5,7,2,-0.5,4,3,sign_split,1.6891578419491355,False,False
mixed_flat_positive,indefinite,1.5,7,2,-0.5,5,2,sign_split,1.7502664736732034,False,False
mixed_flat_positive,indefinite,1.5,7,2,-0.5,6,1,sign_split,1.9279312734867289,False,False
mixed_flat_positive,indefinite,1.5,7,2,-0.5,7,0,homogeneous,2.5,False,False
mixed_flat_positive,indefinite,1.5,7,3,-3.0,0,7,homogeneous,5.0,False,False
mixed_flat_positive,indefinite,1.5,7,3,-3.0,1,6,sign_split,-0.9977166223229244,True,False
mixed_flat_positive,indefinite,1.5,7,3,-3.0,2,5,sign_split,-0.9989263757579028,True,False
mixed_flat_positive,indefinite,1.5,7,3,-3.0,3,4,sign_split,-0.9992287762092706,True,False
mixed_flat_positive,indefinite,1.5,7,3,-3.0,4,3,sign_split,-0.9992287762092698,True,False
mixed_flat_positive,indefinite,1.5,7,3,-3.0,5,2,sign_split,-0.998926375757903,True,False
mixed_flat_positive,indefinite,1.5,7,3,-3.0,6,1,sign_split,-0.9977166223229248,True,False
mixed_flat_positive,indefinite,1.5,7,3,-3.0,7,0,homogeneous,5.0,False,False
mixed_flat_negative,indefinite,0.1,2,0,1.0,0,2,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.1,2,0,1.0,1,1,sign_split,0.20033200537504411,False,False
mixed_flat_negative,indefinite,0.1,2,0,1.0,2,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.1,2,1,0.3,0,2,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.1,2,1,0.3,1,1,sign_split,0.9910026990283539,False,False
mixed_flat_negative,indefinite,0.1,2,1,0.3,2,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.1,2,2,-3.0,0,2,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,2,2,-3.0,1,1,sign_split,0.1260621626452273,False,False
mixed_flat_negative,indefinite,0.1,2,2,-3.0,2,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,2,3,-3.0,0,2,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,2,3,-3.0,1,1,sign_split,0.1260621626452273,False,False
mixed_flat_negative,indefinite,0.1,2,3,-3.0,2,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,3,0,1.0,0,3,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.1,3,0,1.0,1,2,sign_split,0.3829862925010412,False,False
mixed_flat_negative,indefinite,0.1,3,0,1.0,2,1,sign_split,0.38298629250104116,False,False
mixed_flat_negative,indefinite,0.1,3,0,1.0,3,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.1,3,1,0.3,0,3,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.1,3,1,0.3,1,2,sign_split,0.967448059735828,False,False
mixed_flat_negative,indefinite,0.1,3,1,0.3,2,1,sign_split,0.9674480597358278,False,False
mixed_flat_negative,indefinite,0.1,3,1,0.3,3,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.1,3,2,-3.0,0,3,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,3,2,-3.0,1,2,sign_split,0.8243338136783439,False,False
mixed_flat_negative,indefinite,0.1,3,2,-3.0,2,1,sign_split,0.8243338136783434,False,False
mixed_flat_negative,indefinite,0.1,3,2,-3.0,3,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,3,3,-3.0,0,3,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,3,3,-3.0,1,2,sign_split,0.8243338136783439,False,False
mixed_flat_negative,indefinite,0.1,3,3,-3.0,2,1,sign_split,0.8243338136783434,False,False
mixed_flat_negative,indefinite,0.1,3,3,-3.0,3,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,4,0,1.0,0,4,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.1,4,0,1.0,1,3,sign_split,0.5240817820272641,False,False
mixed_flat_negative,indefinite,0.1,4,0,1.0,2,2,sign_split,0.20033200537504411,False,False
mixed_flat_negative,indefinite,0.1,4,0,1.0,3,1,sign_split,0.5240817820272642,False,False
mixed_flat_negative,indefinite,0.1,4,0,1.0,4,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.1,4,1,0.3,0,4,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.1,4,1,0.3,1,3,sign_split,0.9362961563529988,False,False
mixed_flat_negative,indefinite,0.1,4,1,0.3,2,2,sign_split,0.9910026990283539,False,False
mixed_flat_negative,indefinite,0.1,4,1,0.3,3,1,sign_split,0.9362961563529988,False,False
mixed_flat_negative,indefinite,0.1,4,1,0.3,4,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.1,4,2,-3.0,0,4,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,4,2,-3.0,1,3,sign_split,1.4497956257940126,False,False
mixed_flat_negative,indefinite,0.1,4,2,-3.0,2,2,sign_split,0.1260621626452273,False,False
mixed_flat_negative,indefinite,0.1,4,2,-3.0,3,1,sign_split,1.4497956257940119,False,False
mixed_flat_negative,indefinite,0.1,4,2,-3.0,4,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,4,3,-3.0,0,4,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,4,3,-3.0,1,3,sign_split,1.4497956257940126,False,False
mixed_flat_negative,indefinite,0.1,4,3,-3.0,2,2,sign_split,0.1260621626452273,False,False
mixed_flat_negative,indefinite,0.1,4,3,-3.0,3,1,sign_split,1.4497956257940119,False,False
mixed_flat_negative,indefinite,0.1,4,3,-3.0,4,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,7,0,1.0,0,7,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.1,7,0,1.0,1,6,sign_split,0.7198533155859554,False,False
mixed_flat_negative,indefinite,0.1,7,0,1.0,2,5,sign_split,0.46212466630286786,False,False
mixed_flat_negative,indefinite,0.1,7,0,1.0,3,4,sign_split,0.2467973430070179,False,False
mixed_flat_negative,indefinite,0.1,7,0,1.0,4,3,sign_split,0.24679734300701792,False,False
mixed_flat_negative,indefinite,0.1,7,0,1.0,5,2,sign_split,0.46212466630286786,False,False
mixed_flat_negative,indefinite,0.1,7,0,1.0,6,1,sign_split,0.7198533155859557,False,False
mixed_flat_negative,indefinite,0.1,7,0,1.0,7,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.1,7,1,0.3,0,7,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.1,7,1,0.3,1,6,sign_split,0.8712563027435661,False,False
mixed_flat_negative,indefinite,0.1,7,1,0.3,2,5,sign_split,0.9514304460166279,False,False
mixed_flat_negative,indefinite,0.1,7,1,0.3,3,4,sign_split,0.9867582963234605,False,False
mixed_flat_negative,indefinite,0.1,7,1,0.3,4,3,sign_split,0.9867582963234606,False,False
mixed_flat_negative,indefinite,0.1,7,1,0.3,5,2,sign_split,0.9514304460166279,False,False
mixed_flat_negative,indefinite,0.1,7,1,0.3,6,1,sign_split,0.871256302743566,False,False
mixed_flat_negative,indefinite,0.1,7,1,0.3,7,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.1,7,2,-3.0,0,7,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,7,2,-3.0,1,6,sign_split,2.4136037466885814,False,False
mixed_flat_negative,indefinite,0.1,7,2,-3.0,2,5,sign_split,1.1678258132190211,False,False
mixed_flat_negative,indefinite,0.1,7,2,-3.0,3,4,sign_split,0.28635400233534447,False,False
mixed_flat_negative,indefinite,0.1,7,2,-3.0,4,3,sign_split,0.28635400233534425,False,False
mixed_flat_negative,indefinite,0.1,7,2,-3.0,5,2,sign_split,1.1678258132190213,False,False
mixed_flat_negative,indefinite,0.1,7,2,-3.0,6,1,sign_split,2.413603746688581,False,False
mixed_flat_negative,indefinite,0.1,7,2,-3.0,7,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,7,3,-3.0,0,7,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.1,7,3,-3.0,1,6,sign_split,2.4136037466885814,False,False
mixed_flat_negative,indefinite,0.1,7,3,-3.0,2,5,sign_split,1.1678258132190211,False,False
mixed_flat_negative,indefinite,0.1,7,3,-3.0,3,4,sign_split,0.28635400233534447,False,False
mixed_flat_negative,indefinite,0.1,7,3,-3.0,4,3,sign_split,0.28635400233534425,False,False
mixed_flat_negative,indefinite,0.1,7,3,-3.0,5,2,sign_split,1.1678258132190213,False,False
mixed_flat_negative,indefinite,0.1,7,3,-3.0,6,1,sign_split,2.413603746688581,False,False
mixed_flat_negative,indefinite,0.1,7,3,-3.0,7,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,2,0,1.0,0,2,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.5,2,0,1.0,1,1,sign_split,-0.1621171572600098,True,False
mixed_flat_negative,indefinite,0.5,2,0,1.0,2,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.5,2,1,0.3,0,2,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.5,2,1,0.3,1,1,sign_split,0.9553344899130045,False,False
mixed_flat_negative,indefinite,0.5,2,1,0.3,2,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.5,2,2,-3.0,0,2,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,2,2,-3.0,1,1,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,2,2,-3.0,2,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,2,3,-3.0,0,2,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,2,3,-3.0,1,1,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,2,3,-3.0,2,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,3,0,1.0,0,3,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.5,3,0,1.0,1,2,sign_split,0.03323559244821239,False,False
mixed_flat_negative,indefinite,0.5,3,0,1.0,2,1,sign_split,0.03323559244821246,False,False
mixed_flat_negative,indefinite,0.5,3,0,1.0,3,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.5,3,1,0.3,0,3,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.5,3,1,0.3,1,2,sign_split,0.9335290157255991,False,False
mixed_flat_negative,indefinite,0.5,3,1,0.3,2,1,sign_split,0.933529015725599,False,False
mixed_flat_negative,indefinite,0.5,3,1,0.3,3,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.5,3,2,-3.0,0,3,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,3,2,-3.0,1,2,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,3,2,-3.0,2,1,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,3,2,-3.0,3,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,3,3,-3.0,0,3,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,3,3,-3.0,1,2,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,3,3,-3.0,2,1,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,3,3,-3.0,3,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,4,0,1.0,0,4,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.5,4,0,1.0,1,3,sign_split,0.19910577086331194,False,False
mixed_flat_negative,indefinite,0.5,4,0,1.0,2,2,sign_split,-0.1621171572600098,True,False
mixed_flat_negative,indefinite,0.5,4,0,1.0,3,1,sign_split,0.19910577086331196,False,False
mixed_flat_negative,indefinite,0.5,4,0,1.0,4,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.5,4,1,0.3,0,4,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.5,4,1,0.3,1,3,sign_split,0.9048832903449766,False,False
mixed_flat_negative,indefinite,0.5,4,1,0.3,2,2,sign_split,0.9553344899130045,False,False
mixed_flat_negative,indefinite,0.5,4,1,0.3,3,1,sign_split,0.9048832903449766,False,False
mixed_flat_negative,indefinite,0.5,4,1,0.3,4,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.5,4,2,-3.0,0,4,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,4,2,-3.0,1,3,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,4,2,-3.0,2,2,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,4,2,-3.0,3,1,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,4,2,-3.0,4,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,4,3,-3.0,0,4,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,4,3,-3.0,1,3,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,4,3,-3.0,2,2,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,4,3,-3.0,3,1,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,4,3,-3.0,4,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,7,0,1.0,0,7,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.5,7,0,1.0,1,6,sign_split,0.47328369744689436,False,False
mixed_flat_negative,indefinite,0.5,7,0,1.0,2,5,sign_split,0.12357868631788016,False,False
mixed_flat_negative,indefinite,0.5,7,0,1.0,3,4,sign_split,-0.11154979583690175,True,False
mixed_flat_negative,indefinite,0.5,7,0,1.0,4,3,sign_split,-0.11154979583690176,True,False
mixed_flat_negative,indefinite,0.5,7,0,1.0,5,2,sign_split,0.12357868631788017,False,False
mixed_flat_negative,indefinite,0.5,7,0,1.0,6,1,sign_split,0.47328369744689425,False,False
mixed_flat_negative,indefinite,0.5,7,0,1.0,7,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,0.5,7,1,0.3,0,7,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.5,7,1,0.3,1,6,sign_split,0.8459292243607591,False,False
mixed_flat_negative,indefinite,0.5,7,1,0.3,2,5,sign_split,0.9187709398484016,False,False
mixed_flat_negative,indefinite,0.5,7,1,0.3,3,4,sign_split,0.9513966830666643,False,False
mixed_flat_negative,indefinite,0.5,7,1,0.3,4,3,sign_split,0.9513966830666643,False,False
mixed_flat_negative,indefinite,0.5,7,1,0.3,5,2,sign_split,0.9187709398484017,False,False
mixed_flat_negative,indefinite,0.5,7,1,0.3,6,1,sign_split,0.8459292243607592,False,False
mixed_flat_negative,indefinite,0.5,7,1,0.3,7,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,0.5,7,2,-3.0,0,7,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,7,2,-3.0,1,6,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,7,2,-3.0,2,5,sign_split,-4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,2,-3.0,3,4,sign_split,-4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,2,-3.0,4,3,sign_split,4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,2,-3.0,5,2,sign_split,4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,2,-3.0,6,1,sign_split,-4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,2,-3.0,7,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,7,3,-3.0,0,7,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,0.5,7,3,-3.0,1,6,sign_split,0.0,False,True
mixed_flat_negative,indefinite,0.5,7,3,-3.0,2,5,sign_split,-4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,3,-3.0,3,4,sign_split,-4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,3,-3.0,4,3,sign_split,4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,3,-3.0,5,2,sign_split,4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,3,-3.0,6,1,sign_split,-4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,0.5,7,3,-3.0,7,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,1.5,2,0,1.0,0,2,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,1.5,2,0,1.0,1,1,sign_split,-0.6051482536448665,True,False
mixed_flat_negative,indefinite,1.5,2,0,1.0,2,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,1.5,2,1,0.3,0,2,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,1.5,2,1,0.3,1,1,sign_split,0.8734302984249978,False,False
mixed_flat_negative,indefinite,1.5,2,1,0.3,2,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,1.5,2,2,-3.0,0,2,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,1.5,2,2,-3.0,1,1,sign_split,4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,1.5,2,2,-3.0,2,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,1.5,2,3,-3.0,0,2,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,1.5,2,3,-3.0,1,1,sign_split,4.440892098500626e-16,False,True
mixed_flat_negative,indefinite,1.5,2,3,-3.0,2,0,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,1.5,3,0,1.0,0,3,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,1.5,3,0,1.0,1,2,sign_split,-0.5443224921858827,True,False
mixed_flat_negative,indefinite,1.5,3,0,1.0,2,1,sign_split,-0.5443224921858827,True,False
mixed_flat_negative,indefinite,1.5,3,0,1.0,3,0,homogeneous,-0.7,True,False
mixed_flat_negative,indefinite,1.5,3,1,0.3,0,3,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,1.5,3,1,0.3,1,2,sign_split,0.8573925758879096,False,False
mixed_flat_negative,indefinite,1.5,3,1,0.3,2,1,sign_split,0.8573925758879096,False,False
mixed_flat_negative,indefinite,1.5,3,1,0.3,3,0,homogeneous,0.7,False,False
mixed_flat_negative,indefinite,1.5,3,2,-3.0,0,3,homogeneous,4.0,False,False
mixed_flat_negative,indefinite,1.5,3,2,-3.0,1,2,sign_split,0.0,False,True
mixed_flat_negative,indefinite,1.5,3,2,-3.0,2,1,sign_split,0.0,False,True
