source_file,benchmark,sweep_suite,record_kind,tag,K,prompt_len,design,cond,noise_var,prior_var,depth,heads,d_head,capacity_rank,attention,head_scheme,precond,temperature,eta_multiplier,scale_linear_by_m,seed,batch_size,eval_batches,beta_mse_post,beta_mse_true,pred_mse_y,mean_mse_exact,exact_pred_mse_y,nll_iter,nll_exact,coverage_iter,width_iter,coverage_exact,width_exact,contraction_radius_mean,contraction_radius_max,precond_rank,eta_mean,proj_rank,proj_max,proj_min_nonzero,capacity_ge_K,first_grad_mse,last_grad_mse,attn_rank_first,attn_rank_last,attn_effrank_first,attn_effrank_last,layer_first_beta_mse_post,layer_last_beta_mse_post,layer_decay_ratio,log10_beta_mse_post,log10_beta_mse_true
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H8_dh16,32,128,isotropic,10.0,0.02,1.0,16,8,16,128.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,2.0736749092975515e-05,0.0067087908973917,0.0266565480269491,2.098474192280264e-05,0.0266115590929985,-0.3937501832842827,-0.3945731818675995,0.9520263671875,0.6400741413235664,0.9515380859375,0.6400741413235664,0.7659796997904778,0.8314723968505859,0.0,0.0041435386519879,32.0,0.9999999403953552,0.9999999403953552,1.0,1.8454955202917842e-09,3.431776834927902e-09,4.0,4.0,4.680482566356659,4.680482566356659,0.2040249183773994,2.0736749092975515e-05,0.0001016208601176,-4.6832593271005125,-2.1733557441986786
runs_attn_capacity/results.csv,constructive_attention_qkv,capacity_coord,row,K32_H8_dh32,32,128,isotropic,10.0,0.02,1.0,16,8,32,256.0,linear,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,2.039817809418309e-05,0.0067120591993443,0.0271597306709736,2.0064238697159453e-05,0.0271326412912458,-0.3851893730461597,-0.3856685012578964,0.9464111328125,0.6398884803056717,0.9466552734375,0.6398884803056717,0.7658928707242012,0.8358752876520157,0.0,0.004141408833675,32.0,0.9999999403953552,0.9999999403953552,1.0,1.867252824583332e-09,3.4516410563067983e-09,4.0,4.0,4.731569975614548,4.731569975614548,0.2017936110496521,2.039817809418309e-05,0.0001011023979314,-4.690408620759276,-2.173144221750987
runs_softmax_negative_control/results.csv,constructive_attention_qkv,depth_softmax,row,depth_1,16,128,isotropic,10.0,0.02,1.0,1,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.963205099105835,0.9657224640250206,0.9643344879150392,0.9454200714826584,0.0224226377904415,19.871446132659912,-0.4804525449872017,0.2381591796875,0.5926328673958778,0.953369140625,0.5926328673958778,0.5721996277570724,0.6859384849667549,0.0,0.0022985562391113,16.0,1.0,1.0,1.0,174730.994140625,174730.994140625,16.0,16.0,15.739180207252502,15.739180207252502,0.963205099105835,0.963205099105835,1.0,-0.0162812269711499,-0.015147666193732
runs_softmax_negative_control/results.csv,constructive_attention_qkv,depth_softmax,row,depth_2,16,128,isotropic,10.0,0.02,1.0,2,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.945563279092312,0.948250874876976,0.9600823298096656,0.9374902248382568,0.0222885340917855,19.748950242996216,-0.4828289747238159,0.243896484375,0.5928446277976036,0.9547119140625,0.5928446277976036,0.5722380205988884,0.6881520301103592,0.0,0.002297689410625,16.0,1.0,1.0,1.0,176817.943359375,170651.85546875,16.0,16.0,15.73716127872467,15.73716127872467,0.9726756513118744,0.945563279092312,0.9721265253934116,-0.0243094019421338,-0.0230767479354088
runs_softmax_negative_control/results.csv,constructive_attention_qkv,depth_softmax,row,depth_4,16,128,isotropic,10.0,0.02,1.0,4,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.888287290930748,0.89155163615942,0.9275960251688956,0.9045351669192314,0.0226173987612128,19.027716636657715,-0.4758972413837909,0.2413330078125,0.5926507040858269,0.9521484375,0.5926507040858269,0.571881540119648,0.6873023957014084,0.0,0.0022965157986618,16.0,1.0,1.0,1.0,177146.638671875,159429.6796875,16.0,16.0,15.728391885757446,15.728391885757446,0.9659340903162956,0.888287290930748,0.9196152657668868,-0.0514465514654285,-0.0498534986471401
runs_softmax_negative_control/results.csv,constructive_attention_qkv,depth_softmax,row,depth_8,16,128,isotropic,10.0,0.02,1.0,8,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.7985952943563461,0.8016778901219368,0.8403001129627228,0.8169253841042519,0.0227540901396423,17.14949059486389,-0.4732068218290806,0.2679443359375,0.592708557844162,0.9542236328125,0.5927085652947426,0.5712770521640778,0.6974717453122139,0.0,0.0022973583254497,16.0,1.0,1.0,1.0,175807.978515625,138464.53125,16.0,16.0,15.724835753440855,15.724835753440855,0.9643807783722878,0.7985952943563461,0.82809457374594,-0.0976732531713501,-0.0960000938635686
runs_softmax_negative_control/results.csv,constructive_attention_qkv,depth_softmax,row,depth_16,16,128,isotropic,10.0,0.02,1.0,16,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.6628244668245316,0.6654855161905289,0.6896858587861061,0.6702636256814003,0.0228230359498411,13.912219285964966,-0.471610601991415,0.28759765625,0.5927271395921707,0.9495849609375,0.5927271395921707,0.5718460604548454,0.6937674582004547,0.0,0.0022982434893492,16.0,1.0,1.0,1.0,176723.91015625,108884.4384765625,16.0,16.0,15.721835374832152,15.721835374832152,0.968083657324314,0.6628244668245316,0.6846593320000808,-0.1786014688544416,-0.1768613921907801
runs_softmax_negative_control/results.csv,constructive_attention_qkv,depth_softmax,row,depth_32,16,128,isotropic,10.0,0.02,1.0,32,1,16,16.0,softmax,coordinate,scalar_opt,0.5,1.0,False,0,1024,8,0.4864606335759163,0.4894253797829151,0.5265575498342514,0.5007806606590748,0.0230093980208039,10.374955892562866,-0.467284731566906,0.336181640625,0.5926118344068527,0.9476318359375,0.5926118418574333,0.5724862888455391,0.6908371597528458,0.0,0.0022994910250417,16.0,1.0,1.0,1.0,175659.619140625,72212.37890625,16.0,16.0,15.708189845085144,15.708189845085144,0.9692958295345306,0.4864606335759163,0.5018515293090637,-0.3129522988951115,-0.3103135135010272
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H1_dh1,16,128,isotropic,10.0,0.02,1.0,32,1,1,1.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.9332689493894576,0.9358538687229156,0.9333731532096864,0.9154253527522088,0.0224226377904415,19.199970960617065,-0.4804525449872017,0.249267578125,0.5926328673958778,0.953369140625,0.5926328673958778,0.5721996277570724,0.6859384849667549,0.0,0.0022985562391113,1.0,1.000000238418579,1.000000238418579,0.0,168470.5234375,164893.70703125,1.0,1.0,1.0,1.0,0.933459296822548,0.9332689493894576,0.9997949819578996,-0.0299931832589008,-0.0287919599818601
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H1_dh2,16,128,isotropic,10.0,0.02,1.0,32,1,2,2.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.8921154662966728,0.8948274627327919,0.91155955940485,0.8896606490015984,0.0222885340917855,18.68307089805603,-0.4828289747238159,0.2568359375,0.5928446277976036,0.9547119140625,0.5928446277976036,0.5722380205988884,0.6881520301103592,0.0,0.002297689410625,2.0,1.0,1.0,0.0,159988.083984375,153190.53515625,2.0,2.0,1.9939886778593063,1.9939886778593063,0.8929153382778168,0.8921154662966728,0.999103210296965,-0.0495789313524263,-0.0482606956412483
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H1_dh4,16,128,isotropic,10.0,0.02,1.0,32,1,4,4.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.7707739174365997,0.7740000188350677,0.8099111616611481,0.7861824706196785,0.0226173987612128,16.48576271533966,-0.4758972413837909,0.2705078125,0.5926507040858269,0.9521484375,0.5926507040858269,0.571881540119648,0.6873023957014084,0.0,0.0022965157986618,4.0,1.0000001192092896,1.2075570055003484e-07,0.0,137307.5390625,125415.708984375,4.0,4.0,3.980353683233261,3.980353683233261,0.7762126624584198,0.7707739174365997,0.9929894746009096,-0.1130729900531892,-0.111259028748676
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H1_dh8,16,128,isotropic,10.0,0.02,1.0,32,1,8,8.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.5330559387803078,0.5361587181687355,0.5680530518293381,0.544254295527935,0.0227540901396423,11.26811981201172,-0.4732068218290806,0.3294677734375,0.5927085652947426,0.9542236328125,0.5927085652947426,0.5712770521640778,0.6974717453122139,0.0,0.0022973583254497,8.0,1.000000238418579,1.1356920737171097e-07,0.0,91104.6923828125,75911.2861328125,8.0,8.0,7.932157695293426,7.932157695293426,0.5580856576561928,0.5330559387803078,0.9551510215690262,-0.2732272138085705,-0.2707066278050406
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H1_dh16,16,128,isotropic,10.0,0.02,1.0,32,1,16,16.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,1.162151514480731e-13,0.0028600979712791,0.022823036648333,1.342005831819499e-13,0.0228230359498411,-0.4716106094419956,-0.471610601991415,0.9495849609375,0.5927271395921707,0.9495849609375,0.5927271395921707,0.5718460604548454,0.6937674582004547,0.0,0.0022982434893492,16.0,1.0000004768371582,0.9999993443489076,1.0,1.5737684710970257e-08,7.829296988504097e-09,16.0,16.0,15.721834540367126,15.721834540367126,0.1180093297734856,1.162151514480731e-13,9.859969182779075e-13,-12.934737247493633,-2.5436190900677453
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H2_dh1,16,128,isotropic,10.0,0.02,1.0,32,2,1,2.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.883194662630558,0.8862093985080719,0.917256325483322,0.8911798000335693,0.0230093980208039,18.806819677352905,-0.467284731566906,0.2574462890625,0.5926118344068527,0.9476318359375,0.5926118418574333,0.5724862888455391,0.6908371597528458,0.0,0.0022994910250417,2.0,1.0,1.0,0.0,157835.78125,151090.103515625,1.0,1.0,1.0,1.0,0.8841320350766182,0.883194662630558,0.9989395543704008,-0.0539435641586949,-0.0524636484608616
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H2_dh2,16,128,isotropic,10.0,0.02,1.0,32,2,2,4.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.7692205533385277,0.7721880823373795,0.784477137029171,0.7578598260879517,0.0230376978870481,15.967891931533812,-0.4669257029891014,0.2757568359375,0.5926656201481819,0.9508056640625,0.5926656126976013,0.572218731045723,0.6815916076302528,0.0,0.0022969676065258,4.0,1.000000238418579,2.424241074550082e-07,0.0,135787.380859375,124235.9345703125,2.0,2.0,1.9961170852184296,1.9961170852184296,0.7743437215685844,0.7692205533385277,0.9933833701052684,-0.1139491200624533,-0.1122769053991667
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H2_dh4,16,128,isotropic,10.0,0.02,1.0,32,2,4,8.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.5336626619100571,0.5368706732988358,0.5621738061308861,0.5363884642720222,0.0225950172170996,11.122674226760864,-0.4762185961008072,0.33544921875,0.5930323600769043,0.9525146484375,0.5930323675274849,0.570952482521534,0.6874440833926201,0.0,0.0022979826608207,8.0,1.0000003576278689,1.4237882339784846e-07,0.0,91473.5,76325.62109375,4.0,4.0,3.981549933552742,3.981549933552742,0.5591247975826263,0.5336626619100571,0.9544537968199858,-0.2727331818576196,-0.270130318838675
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H2_dh8,16,128,isotropic,10.0,0.02,1.0,32,2,8,16.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,1.0652318531922077e-13,0.0028764208545908,0.0222196511458605,1.0731240742079201e-13,0.0222196504473686,-0.4852350950241089,-0.4852351024746895,0.9505615234375,0.5924582257866859,0.9505615234375,0.5924582257866859,0.5727356821298599,0.6913211047649384,0.0,0.0022957307810429,16.0,1.0000004768371582,0.999999463558197,1.0,1.530963522622386e-08,7.736409513015019e-09,8.0,8.0,7.9289937019348145,7.9289937019348145,0.1186933331191539,1.0652318531922077e-13,8.974826697847301e-13,-12.97255585550875,-2.5411475711908365
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H2_dh16,16,128,isotropic,10.0,0.02,1.0,32,2,16,32.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,7.61971471245604e+20,7.61971471245604e+20,7.302906313860291e+20,7.302906313860291e+20,0.0233262290712445,1.573365532762902e+22,-0.4597806297242641,0.0,0.0035514831542968,0.9453125,0.5924241617321968,0.5721560791134834,0.6859020590782166,0.0,0.0022969757847022,16.0,2.0000009536743164,1.999998688697815,1.0,180984.794921875,7.764255909672186e+25,16.0,16.0,15.726383090019226,15.726383090019226,1.1467283368110657,7.61971471245604e+20,6.632740978709164e+20,20.881938711349378,20.881938711349378
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H4_dh1,16,128,isotropic,10.0,0.02,1.0,32,4,1,4.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.7713267132639885,0.7739669308066368,0.8124546185135841,0.7910814136266708,0.0223715684842318,16.528873443603516,-0.4817758463323116,0.2681884765625,0.5928656384348869,0.9552001953125,0.5928656235337257,0.5718551725149155,0.7020170912146568,0.0,0.0022994537139311,4.0,1.0000001192092896,1.2075570055003484e-07,0.0,136090.515625,124560.599609375,1.0,1.0,1.0,1.0,0.7764069214463234,0.7713267132639885,0.9934555864204604,-0.112761627509192,-0.1112775949695764
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H4_dh2,16,128,isotropic,10.0,0.02,1.0,32,4,2,8.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.5322956815361977,0.5348741114139557,0.5588757693767548,0.539058156311512,0.022868734318763,11.047738671302795,-0.4701558798551559,0.333740234375,0.592850886285305,0.9493408203125,0.5928508937358856,0.5722387060523033,0.7030892893671989,0.0,0.0023002352099865,8.0,1.000000238418579,1.0646808590308865e-07,0.0,91228.4931640625,75804.1884765625,2.0,2.0,1.995824046432972,1.995824046432972,0.5578621104359627,0.5322956815361977,0.9541588166178282,-0.2738470572024235,-0.2717484220005769
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H4_dh4,16,128,isotropic,10.0,0.02,1.0,32,4,4,16.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,2.1972216255640442e-13,0.0028850602102465,0.0227986283134669,2.297655821368303e-13,0.0227986280806362,-0.472378883510828,-0.4723788611590862,0.951171875,0.5928424969315529,0.951171875,0.5928424894809723,0.572057381272316,0.7030157968401909,0.0,0.0022982810041867,16.0,1.0000005960464478,0.9999990463256836,1.0,1.4979247509039343e-08,7.678595204119176e-09,4.0,4.0,3.9804230257868767,3.9804230257868767,0.1168584609404206,2.1972216255640442e-13,1.894969101161783e-12,-12.658126135202783,-2.5398451188323445
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H4_dh8,16,128,isotropic,10.0,0.02,1.0,32,4,8,32.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,7.311223503597905e+20,7.311223503597905e+20,5.975083603463116e+20,5.975083603463116e+20,0.0229848269373178,1.3024537489782436e+22,-0.4678926505148411,0.0,0.003854751586914,0.9468994140625,0.5926193743944168,0.5714437067508698,0.6781832501292229,0.0,0.0022988659329712,16.0,2.0000011920928955,1.9999988079071045,1.0,181605.990234375,7.444651484138134e+25,8.0,8.0,7.927585005760193,7.927585005760193,1.1549532115459442,7.311223503597905e+20,6.330055394053963e+20,20.863990060459656,20.863990060459656
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H4_dh16,16,128,isotropic,10.0,0.02,1.0,32,4,16,64.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,inf,inf,inf,inf,0.0230169259011745,inf,-0.4680129364132881,0.0,0.0,0.9495849609375,0.5928780734539032,0.5730085149407387,0.6803464218974113,0.0,0.0022984758252277,16.0,4.000001907348633,3.99999737739563,1.0,1632617.140625,inf,16.0,16.0,15.71583867073059,15.71583867073059,8.951885342597961,inf,inf,inf,inf
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H8_dh1,16,128,isotropic,10.0,0.02,1.0,32,8,1,8.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.5281346887350082,0.5308607742190361,0.5466552451252937,0.5234557464718819,0.022278408287093,10.8023282289505,-0.4831697084009647,0.33544921875,0.5926840677857399,0.95458984375,0.5926840677857399,0.5720071345567703,0.6926701292395592,0.0,0.0022988804557826,8.0,1.000000238418579,2.9925877242931165e-07,0.0,90193.9833984375,75322.310546875,1.0,1.0,1.0,1.0,0.5543821677565575,0.5281346887350082,0.9526331814749096,-0.277255306415242,-0.2750193638839158
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H8_dh2,16,128,isotropic,10.0,0.02,1.0,32,8,2,16.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,9.921144106445936e-14,0.0029096580983605,0.0229375513736158,1.0422847650335289e-13,0.022937553236261,-0.4697431623935699,-0.4697431176900863,0.9501953125,0.5927674472332001,0.9501953125,0.5927674472332001,0.5725691020488739,0.6849421486258507,0.0,0.0022967242111917,16.0,1.0000003576278689,0.9999991655349731,1.0,1.549671457823365e-08,7.734742180076637e-09,2.0,2.0,1.9952395092695951,1.9952395092695951,0.1183100631460547,9.921144106445936e-14,8.385648765306666e-13,-13.00343824211346,-2.536158040127157
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H8_dh4,16,128,isotropic,10.0,0.02,1.0,32,8,4,32.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,7.354016760033737e+20,7.354016760033737e+20,6.918198366339607e+20,6.918198366339607e+20,0.0221028113737702,1.5075403435855529e+22,-0.4874773472547531,0.0,0.0035591125488281,0.951171875,0.592477448284626,0.5725885257124901,0.6903683468699455,0.0,0.0022983435774222,16.0,2.0000014305114746,1.9999988079071045,1.0,180405.42578125,7.4716525022535e+25,4.0,4.0,3.982809156179428,3.982809156179428,1.1477267742156982,7.354016760033737e+20,6.410562046910436e+20,20.86652461530465,20.86652461530465
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H8_dh8,16,128,isotropic,10.0,0.02,1.0,32,8,8,64.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,inf,inf,inf,inf,0.0230107777751982,inf,-0.4671844691038131,0.0,0.0,0.9459228515625,0.5924803093075752,0.5721948891878128,0.6984792351722717,0.0,0.0022972113802097,16.0,4.000003814697266,3.99999737739563,1.0,1641668.6875,inf,8.0,8.0,7.923965632915497,7.923965632915497,9.017077445983888,inf,inf,inf,inf
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K16_H8_dh16,16,128,isotropic,10.0,0.02,1.0,32,8,16,128.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,inf,inf,inf,inf,0.0232910646591335,inf,-0.4610863588750362,0.0,0.0,0.9478759765625,0.5928750261664391,0.5722631737589836,0.6905669942498207,0.0,0.0022990161378402,16.0,8.000003814697266,7.999991416931152,1.0,8857863.125,inf,16.0,16.0,15.735080122947693,15.735080122947693,47.39609432220459,inf,inf,inf,inf
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H1_dh1,32,128,isotropic,10.0,0.02,1.0,32,1,1,1.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.9670716822147368,0.9734699130058287,0.9902888983488084,0.9659799560904504,0.026217627339065,17.47438645362854,-0.4018124304711818,0.2601318359375,0.6398916691541672,0.951171875,0.6398916617035866,0.7658713981509209,0.836937740445137,0.0,0.0041420858469791,1.0,0.9999998211860656,0.9999998211860656,0.0,48595.1884765625,47612.91064453125,1.0,1.0,1.0,1.0,0.9657971635460854,0.9670716822147368,1.0013196111743028,-0.0145413335317714,-0.0116774666580411
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H1_dh2,32,128,isotropic,10.0,0.02,1.0,32,1,2,2.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.945323757827282,0.9519067704677582,0.9423081204295158,0.9161025509238244,0.0272538587450981,16.618547081947327,-0.3830451890826225,0.2642822265625,0.639488622546196,0.9453125,0.6394886076450348,0.7661794051527977,0.835820846259594,0.0,0.0041451099677942,2.0,1.0000008344650269,1.0000003576278689,0.0,47254.001953125,45389.52587890625,2.0,2.0,1.9973468482494356,1.9973468482494356,0.943383663892746,0.945323757827282,1.0020562001962925,-0.0244194273029579,-0.0214055842353612
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H1_dh4,32,128,isotropic,10.0,0.02,1.0,32,1,4,4.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.8951448798179626,0.901305429637432,0.9284807965159416,0.906472273170948,0.0267146991100162,16.321341276168823,-0.3940402455627918,0.2618408203125,0.6398281455039978,0.9505615234375,0.6398281306028366,0.765746459364891,0.8331369757652283,0.0,0.0041402027709409,4.0,1.0000020265579224,1.0000011920928955,0.0,43878.197265625,40425.87841796875,4.0,4.0,3.983070611953736,3.983070611953736,0.8923243507742882,0.8951448798179626,1.0031631613609455,-0.0481066681328679,-0.0451280126520696
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H1_dh8,32,128,isotropic,10.0,0.02,1.0,32,1,8,8.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.7940238565206528,0.8004394099116325,0.8253528326749802,0.7992038354277611,0.0266670968849211,14.375619173049929,-0.3949567899107933,0.2738037109375,0.6401972696185112,0.9501953125,0.6401972770690918,0.766129843890667,0.834297388792038,0.0,0.0041380611946806,8.0,1.0000030994415283,1.0000008344650269,0.0,37883.8466796875,32064.093994140625,8.0,8.0,7.927231431007385,7.927231431007385,0.7955221384763718,0.7940238565206528,0.9981187407481243,-0.1001664489587596,-0.0966715368701547
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H1_dh16,32,128,isotropic,10.0,0.02,1.0,32,1,16,16.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.567707248032093,0.5746353939175606,0.5864845216274261,0.5602286234498024,0.0266591468825936,9.9512380361557,-0.3947669789195061,0.3468017578125,0.6393616050481796,0.95068359375,0.639361597597599,0.7655891254544258,0.8353744596242905,0.0,0.0041407764656469,16.0,1.0000042915344238,1.0000009536743164,0.0,25315.145751953125,17723.776611328125,16.0,16.0,15.746172070503237,15.746172070503237,0.5986890867352486,0.567707248032093,0.948240258723012,-0.2458755610145934,-0.2406076277180886
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H2_dh1,32,128,isotropic,10.0,0.02,1.0,32,2,1,2.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.943234659731388,0.9494957104325294,0.98298991471529,0.9535226300358772,0.0256567117758095,17.344401359558105,-0.4132203757762909,0.260009765625,0.6401578560471535,0.9541015625,0.6401578485965729,0.7660207152366638,0.8361517488956451,0.0,0.0041401407215744,2.0,1.0000008344650269,1.0000003576278689,0.0,47153.10400390625,45298.201171875,1.0,1.0,1.0,1.0,0.9412863329052924,0.943234659731388,1.002067905209925,-0.0253802492048189,-0.0225069929487544
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H2_dh2,32,128,isotropic,10.0,0.02,1.0,32,2,2,4.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.8938222974538803,0.9003762751817703,0.936712421476841,0.9102588519454002,0.0259975756052881,16.478891849517822,-0.4071245975792408,0.272216796875,0.639665961265564,0.951171875,0.639665961265564,0.7661035880446434,0.8375895470380783,0.0,0.0041377686429768,4.0,1.0000028610229492,1.0000014305114746,0.0,44013.58203125,40524.6728515625,2.0,2.0,1.9940250515937803,1.9940250515937803,0.8913872838020325,0.8938222974538803,1.0027295660478968,-0.0487488155512531,-0.0455759571337443
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H2_dh4,32,128,isotropic,10.0,0.02,1.0,32,2,4,8.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.7926147729158401,0.7998408451676369,0.7909796163439751,0.769279271364212,0.0260728450957685,13.775051593780518,-0.4052211828529835,0.2833251953125,0.6400263234972954,0.9498291015625,0.6400263085961342,0.7654607817530632,0.8401203751564026,0.0,0.0041404569637961,8.0,1.0000028610229492,1.0000007152557373,0.0,37719.498046875,31894.72802734375,4.0,4.0,3.978704750537872,3.978704750537872,0.7938273996114731,0.7926147729158401,0.9984731173015148,-0.1009378374572402,-0.0969964216853949
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H2_dh8,32,128,isotropic,10.0,0.02,1.0,32,2,8,16.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.5727257877588272,0.5791212022304535,0.6098802387714386,0.5789120644330978,0.0269572264514863,10.361379027366638,-0.3876724652945995,0.3343505859375,0.6400995254516602,0.9464111328125,0.6400995180010796,0.765566311776638,0.8362583965063095,0.0,0.0041415361920371,16.0,1.000004529953003,1.0000007152557373,0.0,25532.2333984375,17962.346923828125,8.0,8.0,7.927192121744156,7.927192121744156,0.6039044037461281,0.5727257877588272,0.9483658806867844,-0.2420532617457251,-0.2372305348021976
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H2_dh16,32,128,isotropic,10.0,0.02,1.0,32,2,16,32.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,1.2598405096930776e-08,0.0066950810141861,0.0265749285463243,1.2749405753353926e-08,0.0265751578845083,-0.3960558660328388,-0.3960510119795799,0.9515380859375,0.6396624892950058,0.951416015625,0.6396624892950058,0.7659817710518837,0.8358567357063293,0.0,0.004146127088461,32.0,1.000000238418579,0.999999701976776,1.0,1.1236208186105046e-08,3.466764708637271e-09,16.0,16.0,15.729318141937256,15.729318141937256,0.2032804936170578,1.2598405096930776e-08,6.1944428877316e-08,-7.8996844311875165,-2.174244163416554
runs_random_projection_heads/results.csv,constructive_attention_qkv,capacity_random,row,K32_H4_dh1,32,128,isotropic,10.0,0.02,1.0,32,4,1,4.0,linear,random_orthogonal,scalar_opt,0.5,1.0,False,0,1024,8,0.894722506403923,0.9013082832098008,0.9225294888019562,0.9001279771327972,0.0260515850968658,16.21492338180542,-0.4069319851696491,0.2666015625,0.6396614015102386,0.951416015625,0.6396614089608192,0.7656012326478958,0.8343982622027397,0.0,0.0041408584220334,4.0,1.0000020265579224,1.0000011920928955,0.0,44024.22412109375,40617.56982421875,1.0,1.0,1.0,1.0,0.892481230199337,0.894722506403923,1.0025097352672785,-0.0483116380069905,-0.0451266376589421
