source_file,benchmark,suite,tag,d,K,m,R,M,z_mse_exact,z_mse_primal_jacobi,z_mse_dual_diag,u_mse_exact,u_rel_exact,u_mse_primal_jacobi,u_rel_primal_jacobi,u_mse_dual_diag,u_rel_dual_diag,A_rel_exact,A_rel_primal_jacobi,A_rel_dual_diag,step,solver,u_mse,u_rel,z_mse_true_basis,A_rel,A0_rel,Abasis_rel_raw,loss,loss_u,loss_prompt,loss_z,loss_A,z_scale,attn_entropy_last,score_corr_linear_kernel_last
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,26750.0,,,,,,,,1.676235541481219e-07,4.021099186957144e-08,1.274125622785505e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,27000.0,,,,,,,,1.217802321207273e-07,3.017962768581128e-08,9.160060443491602e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,27250.0,,,,,,,,1.2769834256687318e-07,3.143198767929789e-08,9.626634778214793e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,27500.0,,,,,,,,1.1152349799203877e-07,2.7254822398958826e-08,8.426867736943677e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,27750.0,,,,,,,,8.660902039991926e-08,2.079445238223343e-08,6.581456801768581e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,28000.0,,,,,,,,1.4658763802799513e-07,3.6231085687177256e-08,1.1035655944624525e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,28250.0,,,,,,,,1.4731912756360546e-07,3.3114623931851384e-08,1.1420449652632669e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,28500.0,,,,,,,,9.43401516906306e-08,2.2988489334352383e-08,7.135166413263505e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,28750.0,,,,,,,,6.02684693262745e-08,1.45190730549416e-08,4.5749395383154485e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,29000.0,,,,,,,,1.787922343510218e-07,4.333666936418013e-08,1.3545556498684166e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,29250.0,,,,,,,,8.081490676659088e-08,1.9137736728680466e-08,6.16771700379104e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,29500.0,,,,,,,,1.1163373869749195e-07,2.700188517223978e-08,8.463185707796583e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,29750.0,,,,,,,,1.0492107804793704e-07,2.557840161898639e-08,7.934267642895065e-08,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_exact/train_metrics.csv,pure_icl_parametric,train_exact_train,,,,,,,,,,,,,,,,,,,30000.0,,,,,,,,1.3344475746634998e-07,3.147419391780204e-08,1.019705706539753e-07,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,1.0,dual_attention,0.0107813291251659,0.1805764436721801,0.26018887758255,0.1694106459617614,0.0008479910668752,1.0457849502563477,,,,,,,6.238324165344238,-0.1025563925504684
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,1.0,dual_attention,0.0107841081917285,0.1805964857339859,0.2606666684150696,0.1694170832633972,0.0008483909680345,1.046122431755066,,,,,,,6.238324165344238,-0.1037375777959823
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,250.0,dual_attention,0.0033385753631591,0.1023504212498664,1.031118631362915,0.0989362820982933,0.0239350086523266,1.1622411012649536,,,,,,,6.238324165344238,-0.0978506356477737
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,500.0,dual_attention,0.0017450182931497,0.0741632506251335,1.2154390811920166,0.0725838914513588,0.0211032013650858,1.1843688488006592,,,,,,,6.238324165344238,-0.0532899722456932
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,750.0,dual_attention,0.0017504335846751,0.0633183345198631,1.47555673122406,0.0575058162212371,0.0176377781028236,1.1965590715408323,,,,,,,6.238324165344238,0.0003428772906772
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,1000.0,dual_attention,0.0028643757104873,0.0578371360898017,1.5907821655273438,0.0490719079971313,0.0181370312395818,1.1977126598358154,,,,,,,6.238324165344238,0.0575133636593818
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,1250.0,dual_attention,0.0012256852351129,0.0565444976091384,1.4435192346572876,0.0510727539658546,0.0209485606239857,1.207194447517395,,,,,,,6.238324165344238,0.2201505750417709
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,1500.0,dual_attention,0.004152338951826,0.0600555911660194,1.2369117736816406,0.053189318627119,0.021353275743738,1.20888352394104,,,,,,,6.238323211669922,0.3485638499259949
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,1750.0,dual_attention,0.0008435974596068,0.0497762635350227,1.4019157886505127,0.0456553846597671,0.0234064344793932,1.2152132987976074,,,,,,,6.238323211669922,0.4494200944900512
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,2000.0,dual_attention,0.0015160248149186,0.0618053525686264,1.1136435270309448,0.0564602129161357,0.0225057510429448,1.2183021306991575,,,,,,,6.238323211669922,0.5438626408576965
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,2250.0,dual_attention,0.3646205365657806,0.10518429428339,1.3995649814605713,0.0490742288529872,0.0230409923205911,1.2275400161743164,,,,,,,6.238323211669922,0.6303404569625854
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,2500.0,dual_attention,0.0118861654773354,0.0642277151346206,1.2697734832763672,0.0510279797017574,0.0264395193134986,1.2307887077331543,,,,,,,6.2383222579956055,0.6837668418884277
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,2750.0,dual_attention,0.0012180798221379,0.0577048659324646,1.1533563137054443,0.0530549325048923,0.0291328847377239,1.2364352941513062,,,,,,,6.238321304321289,0.7401317358016968
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,3000.0,dual_attention,0.0036662057973444,0.0574455894529819,1.1897547245025637,0.0480863563716411,0.0302705045896654,1.24147367477417,,,,,,,6.238320350646973,0.7806623578071594
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,3250.0,dual_attention,0.0009109769016504,0.050960998982191,1.1868462562561035,0.0468831732869148,0.032050624182193,1.2464780807495115,,,,,,,6.238320350646973,0.7873196601867676
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,3500.0,dual_attention,0.0010137655772268,0.0505498722195625,1.145581841468811,0.0454770252108573,0.0334826529469119,1.2488528490066528,,,,,,,6.23831844329834,0.8129522204399109
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,3750.0,dual_attention,0.0018900090362876,0.0558716207742691,1.1142641305923462,0.0480982661247253,0.0327383922730326,1.2518726587295532,,,,,,,6.238317489624023,0.8346529006958008
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,4000.0,dual_attention,0.0008931391639634,0.0505695082247257,1.169971227645874,0.0463085621595382,0.0343115945434328,1.2623316049575806,,,,,,,6.238314628601074,0.8468291759490967
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,4250.0,dual_attention,0.0011339103803038,0.053940363228321,1.0747257471084597,0.0479778908193111,0.0348728694030143,1.266451120376587,,,,,,,6.238311767578125,0.8555251359939575
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,4500.0,dual_attention,0.0010681103449314,0.0497202947735786,1.1278142929077148,0.0449940785765647,0.0367605688282071,1.272775411605835,,,,,,,6.238308429718018,0.8642591834068298
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,4750.0,dual_attention,0.0009006068576127,0.0488110296428203,1.0653488636016846,0.0429779477417469,0.0377340319707453,1.2781507968902588,,,,,,,6.23830509185791,0.8706535696983337
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,5000.0,dual_attention,0.0008622963214293,0.0467668548226356,1.0742921829223633,0.0427200123667717,0.0375484883695348,1.286842703819275,,,,,,,6.238300323486328,0.8751039505004883
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,5250.0,dual_attention,1.6011978387832642,0.1295018941164016,0.94759863615036,0.0446383133530616,0.0369945365250074,1.2904136180877686,,,,,,,6.23829460144043,0.8755890130996704
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,5500.0,dual_attention,0.0007835392607375,0.0492339432239532,0.8808956146240234,0.0456033162772655,0.0394194107145551,1.2993531227111816,,,,,,,6.238286972045898,0.8728005886077881
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,5750.0,dual_attention,0.0007565270061604,0.0473864376544952,0.8945530652999878,0.0433547124266624,0.0391694851669643,1.3098982572555542,,,,,,,6.238275051116943,0.885471761226654
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,6000.0,dual_attention,0.0008457822259515,0.0505820140242576,0.8701413869857788,0.046424314379692,0.0384101517261284,1.3184279203414917,,,,,,,6.238266944885254,0.8821582794189453
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,6250.0,dual_attention,0.0009365445002913,0.0445552729070186,0.9831043481826782,0.0390102714300155,0.0385356413355392,1.3307018280029297,,,,,,,6.238252639770508,0.8799389004707336
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,6500.0,dual_attention,0.0004219824913889,0.0363167226314544,0.9307879209518432,0.0332064069807529,0.0380526226382696,1.3437635898590088,,,,,,,6.238232612609863,0.8829615116119385
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,6750.0,dual_attention,0.0004242017166689,0.0334369465708732,0.8725005388259888,0.0306502506136894,0.0357919525733306,1.35342538356781,,,,,,,6.238214492797852,0.8831595182418823
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,7000.0,dual_attention,0.0003073858388233,0.0294309668242931,0.896419882774353,0.0268343221396207,0.0335237434907352,1.3604176044464111,,,,,,,6.23819637298584,0.8848364353179932
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,7250.0,dual_attention,0.0002636301796883,0.0277829803526401,0.9004237651824951,0.0253891460597515,0.030921810387563,1.3661397695541382,,,,,,,6.23818302154541,0.8857000470161438
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,7500.0,dual_attention,0.0002538315602578,0.0264025256037712,0.907789707183838,0.0242777541279792,0.0282777304351586,1.3721380233764648,,,,,,,6.238166809082031,0.8924872279167175
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,7750.0,dual_attention,0.0002692538837436,0.0270925760269165,0.8422855138778687,0.0244649928063154,0.02538627745372,1.3742741346359253,,,,,,,6.238162994384766,0.8963402509689331
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,8000.0,dual_attention,0.0002585160254966,0.0258764065802097,0.9087632298469543,0.0236367620527744,0.0225257602596178,1.3796230554580688,,,,,,,6.238146781921387,0.90149188041687
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,8250.0,dual_attention,0.0002218256995547,0.0262333303689956,0.82805335521698,0.0239961482584476,0.0196066563109048,1.382061243057251,,,,,,,6.238132953643799,0.9070013165473938
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,8500.0,dual_attention,0.000265034410404,0.0259457789361476,0.8818157911300659,0.023156413808465,0.0177262272172045,1.3829935789108276,,,,,,,6.238118171691895,0.9117974638938904
data/transformers/runs_pure_icl_train_dual_attention/eval_metrics.csv,pure_icl_parametric,train_dual_eval,eval,32.0,8.0,16.0,32.0,512.0,,,,,,,,,,,,,8750.0,dual_attention,0.0002257474552607,0.0247371327131986,0.8430284857749939,0.0226348433643579,0.0158521688831835,1.3862266540527344,,,,,,,6.238107204437256,0.9227292537689208
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0510184168815612,0.0100101009011268,0.0410083159804344,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0458090603351593,0.0090014915913343,0.0368075706064701,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,0.0136071406304836,0.003016565227881,0.0105905756354331,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,0.0083497120067477,0.0018600833136588,0.0064896284602582,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,750.0,,,,,,,,0.0048811640590429,0.0012053932296112,0.003675770945847,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,0.0258152745664119,0.0212518833577632,0.0045633912086486,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,1250.0,,,,,,,,0.0051530427299439,0.0016636359505355,0.0034894067794084,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,1500.0,,,,,,,,0.0046456502750515,0.0011022216640412,0.0035434286110103,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,1750.0,,,,,,,,0.0765967965126037,0.0706894174218177,0.0059073786251246,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,0.0048491470515728,0.0013028362300246,0.0035463108215481,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,2250.0,,,,,,,,0.0034954764414578,0.0009093699045479,0.0025861065369099,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,0.0031726593151688,0.0007639348041266,0.0024087245110422,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,2750.0,,,,,,,,0.0036315948236733,0.0010218946263194,0.0026097001973539,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,0.0036953433882445,0.0008838437497615,0.0028114996384829,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,3250.0,,,,,,,,0.0033463891595602,0.0010756468400359,0.0022707423195242,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,3500.0,,,,,,,,0.0033187910448759,0.000877961225342,0.0024408297613263,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,3750.0,,,,,,,,0.0036863009445369,0.000932372524403,0.0027539285365492,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,4000.0,,,,,,,,0.003010356798768,0.000728222366888,0.0022821344900876,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,4250.0,,,,,,,,0.0030729563441127,0.00077360245632,0.0022993539460003,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,4500.0,,,,,,,,0.0027430253103375,0.0007282699807547,0.0020147552713751,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,4750.0,,,,,,,,0.0025031412951648,0.0006304645794443,0.0018726766575127,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,5000.0,,,,,,,,0.002827163785696,0.0007538363570347,0.0020733273122459,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,5250.0,,,,,,,,0.0029090219177305,0.0006571212434209,0.0022519007325172,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,5500.0,,,,,,,,0.0028430197853595,0.0007465293747372,0.0020964904688298,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,5750.0,,,,,,,,0.0024735564365983,0.0005981724825687,0.0018753838958218,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,6000.0,,,,,,,,0.0032582064159214,0.0008398132631555,0.0024183932691812,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,6250.0,,,,,,,,0.0026438201311975,0.00072423950769,0.0019195806235074,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,6500.0,,,,,,,,0.0020355796441435,0.0006695907213725,0.0013659888645634,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,6750.0,,,,,,,,0.001308868988417,0.0003422041481826,0.0009666648693382,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,7000.0,,,,,,,,0.0013944784877821,0.0003880857257172,0.0010063927620649,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,7250.0,,,,,,,,0.0009847906185314,0.0002290026750415,0.0007557879434898,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,7500.0,,,,,,,,0.0010956840123981,0.0002971113717649,0.000798572669737,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,7750.0,,,,,,,,0.0011251195101067,0.0003672067541629,0.0007579127559438,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,8000.0,,,,,,,,0.0010377706494182,0.0002512315404601,0.0007865391671657,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,8250.0,,,,,,,,0.000850066600833,0.000206327997148,0.000643738603685,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,8500.0,,,,,,,,0.0009357273811474,0.000223101262236,0.0007126261480152,0.0,0.0,0.5,,
data/transformers/runs_pure_icl_train_dual_attention/train_metrics.csv,pure_icl_parametric,train_dual_train,,,,,,,,,,,,,,,,,,,8750.0,,,,,,,,0.0008365144021809,0.0001982811081688,0.0006382332649081,0.0,0.0,0.5,,
