model,seed,scenario,category,task,depth,auc,average_precision,iou_top7,centroid_error,relative_residual
graph-foundation,17,mirrored kites,lsmlab-inspired,6,8,0.9999447757897062,0.997076023391813,0.25,0.008173245936632156,0.3398197293281555
graph-foundation,17,mirrored kites,lsmlab-inspired,7,8,0.9963514746123442,0.882186331949759,0.3194444444444444,0.027909860014915466,1.0353459119796753
graph-foundation,17,mirrored kites,lsmlab-inspired,8,8,0.9967083333333333,0.8869825254136314,0.3333333333333333,0.013770165853202343,0.818693220615387
graph-foundation,17,mirrored kites,lsmlab-inspired,9,8,0.9993195427327164,0.9747949716601755,0.3055555555555556,0.013899222016334534,0.7829057574272156
graph-foundation,17,mirrored kites,lsmlab-inspired,10,8,0.9977910315882483,0.9228461081402257,0.25,0.021612636744976044,0.3482365906238556
graph-foundation,17,mirrored kites,lsmlab-inspired,11,8,0.9971395668486942,0.9103301217356372,0.375,0.0030224714428186417,1.0985972881317139
A-equivariant,17,mirrored kites,lsmlab-inspired,0,8,0.9996090865656083,0.985067460623161,0.3194444444444444,0.0023208020720630884,0.0006755369249731302
A-equivariant,17,mirrored kites,lsmlab-inspired,1,8,0.997877877877878,0.9457937653498294,0.3472222222222222,0.005345720332115889,0.0035563274286687374
A-equivariant,17,mirrored kites,lsmlab-inspired,2,8,0.9986126098350547,0.956480447582211,0.3611111111111111,0.021025167778134346,0.010810286737978458
A-equivariant,17,mirrored kites,lsmlab-inspired,3,8,0.9976979542196933,0.9157095334006878,0.3194444444444444,0.062935009598732,0.2914852201938629
A-equivariant,17,mirrored kites,lsmlab-inspired,4,8,0.9975975975975976,0.9321298707902828,0.3472222222222222,0.015876566991209984,0.011719333939254284
A-equivariant,17,mirrored kites,lsmlab-inspired,5,8,0.9966366366366366,0.8961348593371921,0.3472222222222222,0.025862855836749077,0.02267448604106903
A-equivariant,17,mirrored kites,lsmlab-inspired,6,8,0.9999447757897062,0.997076023391813,0.25,0.008173245936632156,0.002047616755589843
A-equivariant,17,mirrored kites,lsmlab-inspired,7,8,0.9965252139165183,0.8898411496496703,0.3194444444444444,0.018627289682626724,0.04996924102306366
A-equivariant,17,mirrored kites,lsmlab-inspired,8,8,0.9966666666666667,0.8920057592537349,0.3333333333333333,0.007753879297524691,0.0603913739323616
A-equivariant,17,mirrored kites,lsmlab-inspired,9,8,0.9989566321901652,0.9624579124579125,0.3055555555555556,0.013899222016334534,0.026318218559026718
A-equivariant,17,mirrored kites,lsmlab-inspired,10,8,0.9977910315882483,0.9272069061542747,0.25,0.011558790691196918,0.12082324922084808
A-equivariant,17,mirrored kites,lsmlab-inspired,11,8,0.9954307366544076,0.8804780754901449,0.375,0.015487437136471272,0.292375773191452
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,0,8,0.9996090865656083,0.985067460623161,0.3194444444444444,0.0023208020720630884,0.08071812242269516
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,1,8,0.997917917917918,0.9450963294523935,0.3472222222222222,0.005345720332115889,0.09447536617517471
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,2,8,0.9986126098350547,0.956480447582211,0.3611111111111111,0.021025167778134346,0.022293556481599808
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,3,8,0.998827259696825,0.9500661355972211,0.3194444444444444,0.04073137417435646,0.06867453455924988
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,4,8,0.9975975975975976,0.9321298707902828,0.3472222222222222,0.015876566991209984,0.0023153373040258884
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,5,8,0.9966366366366366,0.8961348593371921,0.3472222222222222,0.025862855836749077,0.0736815333366394
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,6,8,0.9999447757897062,0.9970760233918128,0.25,0.008173245936632156,0.0030134287662804127
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,7,8,0.9964817790904748,0.88950444931297,0.3194444444444444,0.018627289682626724,0.015322640538215637
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,8,8,0.9966666666666667,0.8920057592537349,0.3333333333333333,0.007753879297524691,0.002429947489872575
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,9,8,0.9989566321901652,0.9624579124579125,0.3055555555555556,0.013899222016334534,0.0028872385155409575
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,10,8,0.9977910315882482,0.9272069061542747,0.25,0.011558790691196918,0.0019914857111871243
analytic-Chebyshev,17,mirrored kites,lsmlab-inspired,11,8,0.9966566365763958,0.9004707447279697,0.375,0.008166364394128323,0.04392349347472191
exact,17,mirrored kites,lsmlab-inspired,0,0,0.9996090865656083,0.985067460623161,0.3194444444444444,0.0023208020720630884,2.2644429918727838e-05
exact,17,mirrored kites,lsmlab-inspired,1,0,0.9978378378378379,0.9452083994961709,0.3472222222222222,0.005345720332115889,1.9546079784049653e-05
exact,17,mirrored kites,lsmlab-inspired,2,0,0.9986126098350547,0.956480447582211,0.3611111111111111,0.021025167778134346,2.0994426449760795e-05
exact,17,mirrored kites,lsmlab-inspired,3,0,0.998827259696825,0.9500661355972211,0.3194444444444444,0.04073137417435646,2.276114173582755e-05
exact,17,mirrored kites,lsmlab-inspired,4,0,0.9975975975975976,0.9321298707902828,0.3472222222222222,0.015876566991209984,2.0386254618642852e-05
exact,17,mirrored kites,lsmlab-inspired,5,0,0.9966366366366366,0.8961348593371921,0.3472222222222222,0.025862855836749077,2.3544409486930817e-05
exact,17,mirrored kites,lsmlab-inspired,6,0,0.9999447757897062,0.997076023391813,0.25,0.008173245936632156,2.555827632022556e-05
exact,17,mirrored kites,lsmlab-inspired,7,0,0.9964817790904748,0.88950444931297,0.3194444444444444,0.018627289682626724,2.1462134100147523e-05
exact,17,mirrored kites,lsmlab-inspired,8,0,0.9966666666666667,0.8920057592537349,0.3333333333333333,0.007753879297524691,2.185696030210238e-05
exact,17,mirrored kites,lsmlab-inspired,9,0,0.9989566321901652,0.9624579124579125,0.3055555555555556,0.013899222016334534,2.060515726043377e-05
exact,17,mirrored kites,lsmlab-inspired,10,0,0.9977910315882482,0.9272069061542746,0.25,0.011558790691196918,2.4514918550266884e-05
exact,17,mirrored kites,lsmlab-inspired,11,0,0.9966937850588803,0.9010039468115594,0.375,0.008166364394128323,2.1443487639771774e-05
