case,family,beta,n_tokens,mode,eigenvalue,n_plus,n_minus,geometry,max_linear_rate,linearly_stable,linearly_neutral
mixed_negative_dominant,indefinite,0.1,8,2,-1.0,1,7,sign_split,1.6121869911825284,False,False
mixed_negative_dominant,indefinite,0.1,8,2,-1.0,2,6,sign_split,1.271580498396467,False,False
mixed_negative_dominant,indefinite,0.1,8,2,-1.0,3,5,sign_split,1.009073687569101,False,False
mixed_negative_dominant,indefinite,0.1,8,2,-1.0,4,4,sign_split,0.9003320053750442,False,False
mixed_negative_dominant,indefinite,0.1,8,2,-1.0,5,3,sign_split,1.0090736875691013,False,False
mixed_negative_dominant,indefinite,0.1,8,2,-1.0,6,2,sign_split,1.271580498396467,False,False
mixed_negative_dominant,indefinite,0.1,8,2,-1.0,7,1,sign_split,1.6121869911825284,False,False
mixed_negative_dominant,indefinite,0.1,8,2,-1.0,8,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,8,3,-4.0,0,8,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,8,3,-4.0,1,7,sign_split,2.8647253296612556,False,False
mixed_negative_dominant,indefinite,0.1,8,3,-4.0,2,6,sign_split,1.2576018764810812,False,False
mixed_negative_dominant,indefinite,0.1,8,3,-4.0,3,5,sign_split,0.06313601369552688,False,False
mixed_negative_dominant,indefinite,0.1,8,3,-4.0,4,4,sign_split,-0.5197958490208996,True,False
mixed_negative_dominant,indefinite,0.1,8,3,-4.0,5,3,sign_split,0.06313601369552702,False,False
mixed_negative_dominant,indefinite,0.1,8,3,-4.0,6,2,sign_split,1.2576018764810812,False,False
mixed_negative_dominant,indefinite,0.1,8,3,-4.0,7,1,sign_split,2.8647253296612543,False,False
mixed_negative_dominant,indefinite,0.1,8,3,-4.0,8,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,0,20,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,1,19,sign_split,0.9076657890941215,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,2,18,sign_split,0.8179537354024982,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,3,17,sign_split,0.7310038011468836,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,4,16,sign_split,0.6470789975354758,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,5,15,sign_split,0.5666618243511515,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,6,14,sign_split,0.4906523621350221,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,7,13,sign_split,0.42079553882810045,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,8,12,sign_split,0.3606021232204852,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,9,11,sign_split,0.31695708501577785,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,10,10,sign_split,0.30033200537504423,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,11,9,sign_split,0.3169570850157779,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,12,8,sign_split,0.3606021232204852,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,13,7,sign_split,0.42079553882810045,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,14,6,sign_split,0.49065236213502217,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,15,5,sign_split,0.5666618243511515,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,16,4,sign_split,0.6470789975354758,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,17,3,sign_split,0.7310038011468837,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,18,2,sign_split,0.8179537354024983,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,19,1,sign_split,0.9076657890941217,False,False
mixed_negative_dominant,indefinite,0.1,20,0,1.0,20,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,0,20,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,1,19,sign_split,0.7286416196447765,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,2,18,sign_split,0.8004812528045481,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,3,17,sign_split,0.8520309806472914,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,4,16,sign_split,0.8913274951184049,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,5,15,sign_split,0.9217725210750289,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,6,14,sign_split,0.9451619756089502,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,7,13,sign_split,0.962551277817389,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,8,12,sign_split,0.9745894491605915,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,9,11,sign_split,0.9816706914803246,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,10,10,sign_split,0.9840085278755346,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,11,9,sign_split,0.9816706914803246,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,12,8,sign_split,0.9745894491605915,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,13,7,sign_split,0.9625512778173893,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,14,6,sign_split,0.9451619756089502,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,15,5,sign_split,0.9217725210750289,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,16,4,sign_split,0.8913274951184049,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,17,3,sign_split,0.8520309806472914,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,18,2,sign_split,0.8004812528045482,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,19,1,sign_split,0.7286416196447765,False,False
mixed_negative_dominant,indefinite,0.1,20,1,0.4,20,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,0,20,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,1,19,sign_split,1.8401145317601553,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,2,18,sign_split,1.686473512868723,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,3,17,sign_split,1.5397318010015646,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,4,16,sign_split,1.400907772064649,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,5,15,sign_split,1.271580498396467,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,6,14,sign_split,1.1541918552077637,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,7,13,sign_split,1.0524585355223797,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,8,12,sign_split,0.9717510766114388,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,9,11,sign_split,0.9188853446553209,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,10,10,sign_split,0.9003320053750442,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,11,9,sign_split,0.9188853446553209,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,12,8,sign_split,0.9717510766114388,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,13,7,sign_split,1.0524585355223794,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,14,6,sign_split,1.1541918552077637,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,15,5,sign_split,1.271580498396467,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,16,4,sign_split,1.4009077720646492,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,17,3,sign_split,1.5397318010015648,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,18,2,sign_split,1.6864735128687227,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,19,1,sign_split,1.8401145317601557,False,False
mixed_negative_dominant,indefinite,0.1,20,2,-1.0,20,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,0,20,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,1,19,sign_split,4.0693611644501155,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,2,18,sign_split,3.243394083901958,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,3,17,sign_split,2.506766580499872,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,4,16,sign_split,1.8477031529576091,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,5,15,sign_split,1.2576018764810803,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,6,14,sign_split,0.7312778835365266,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,7,13,sign_split,0.26845704053580066,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,8,12,sign_split,-0.12154369919266289,True,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,9,11,sign_split,-0.4072946704162221,True,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,10,10,sign_split,-0.5197958490208994,True,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,11,9,sign_split,-0.40729467041622214,True,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,12,8,sign_split,-0.12154369919266284,True,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,13,7,sign_split,0.26845704053580066,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,14,6,sign_split,0.7312778835365266,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,15,5,sign_split,1.2576018764810803,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,16,4,sign_split,1.8477031529576093,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,17,3,sign_split,2.506766580499872,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,18,2,sign_split,3.2433940839019586,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,19,1,sign_split,4.0693611644501155,False,False
mixed_negative_dominant,indefinite,0.1,20,3,-4.0,20,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,2,0,1.0,0,2,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,2,0,1.0,1,1,sign_split,0.10868738754840906,False,False
mixed_negative_dominant,indefinite,0.3,2,0,1.0,2,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,2,1,0.4,0,2,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,2,1,0.4,1,1,sign_split,0.9522290805862457,False,False
mixed_negative_dominant,indefinite,0.3,2,1,0.4,2,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,2,2,-1.0,0,2,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,2,2,-1.0,1,1,sign_split,0.8739378373547728,False,False
mixed_negative_dominant,indefinite,0.3,2,2,-1.0,2,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,2,3,-4.0,0,2,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,2,3,-4.0,1,1,sign_split,-2.3346184280486213,True,False
mixed_negative_dominant,indefinite,0.3,2,3,-4.0,2,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,3,0,1.0,0,3,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,3,0,1.0,1,2,sign_split,0.27144389322865814,False,False
mixed_negative_dominant,indefinite,0.3,3,0,1.0,2,1,sign_split,0.2714438932286581,False,False
mixed_negative_dominant,indefinite,0.3,3,0,1.0,3,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,3,1,0.4,0,3,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,3,1,0.4,1,2,sign_split,0.9273693765175823,False,False
mixed_negative_dominant,indefinite,0.3,3,1,0.4,2,1,sign_split,0.9273693765175824,False,False
mixed_negative_dominant,indefinite,0.3,3,1,0.4,3,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,3,2,-1.0,0,3,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,3,2,-1.0,1,2,sign_split,0.8743413798351536,False,False
mixed_negative_dominant,indefinite,0.3,3,2,-1.0,2,1,sign_split,0.8743413798351535,False,False
mixed_negative_dominant,indefinite,0.3,3,2,-1.0,3,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,3,3,-4.0,0,3,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,3,3,-4.0,1,2,sign_split,-2.086273398249469,True,False
mixed_negative_dominant,indefinite,0.3,3,3,-4.0,2,1,sign_split,-2.086273398249469,True,False
mixed_negative_dominant,indefinite,0.3,3,3,-4.0,3,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,4,0,1.0,0,4,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,4,0,1.0,1,3,sign_split,0.4154563949458287,False,False
mixed_negative_dominant,indefinite,0.3,4,0,1.0,2,2,sign_split,0.10868738754840906,False,False
mixed_negative_dominant,indefinite,0.3,4,0,1.0,3,1,sign_split,0.4154563949458288,False,False
mixed_negative_dominant,indefinite,0.3,4,0,1.0,4,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,4,1,0.4,0,4,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,4,1,0.4,1,3,sign_split,0.8941591088211933,False,False
mixed_negative_dominant,indefinite,0.3,4,1,0.4,2,2,sign_split,0.9522290805862457,False,False
mixed_negative_dominant,indefinite,0.3,4,1,0.4,3,1,sign_split,0.8941591088211934,False,False
mixed_negative_dominant,indefinite,0.3,4,1,0.4,4,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,4,2,-1.0,0,4,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,4,2,-1.0,1,3,sign_split,1.0658106891779269,False,False
mixed_negative_dominant,indefinite,0.3,4,2,-1.0,2,2,sign_split,0.8739378373547728,False,False
mixed_negative_dominant,indefinite,0.3,4,2,-1.0,3,1,sign_split,1.0658106891779267,False,False
mixed_negative_dominant,indefinite,0.3,4,2,-1.0,4,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,4,3,-4.0,0,4,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,4,3,-4.0,1,3,sign_split,-1.6998589841041325,True,False
mixed_negative_dominant,indefinite,0.3,4,3,-4.0,2,2,sign_split,-2.3346184280486213,True,False
mixed_negative_dominant,indefinite,0.3,4,3,-4.0,3,1,sign_split,-1.6998589841041327,True,False
mixed_negative_dominant,indefinite,0.3,4,3,-4.0,4,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,5,0,1.0,0,5,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,5,0,1.0,1,4,sign_split,0.5136621355338729,False,False
mixed_negative_dominant,indefinite,0.3,5,0,1.0,2,3,sign_split,0.17783954801070279,False,False
mixed_negative_dominant,indefinite,0.3,5,0,1.0,3,2,sign_split,0.17783954801070276,False,False
mixed_negative_dominant,indefinite,0.3,5,0,1.0,4,1,sign_split,0.5136621355338729,False,False
mixed_negative_dominant,indefinite,0.3,5,0,1.0,5,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,5,1,0.4,0,5,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,5,1,0.4,1,4,sign_split,0.8657887628828769,False,False
mixed_negative_dominant,indefinite,0.3,5,1,0.4,2,3,sign_split,0.9434360721032655,False,False
mixed_negative_dominant,indefinite,0.3,5,1,0.4,3,2,sign_split,0.9434360721032655,False,False
mixed_negative_dominant,indefinite,0.3,5,1,0.4,4,1,sign_split,0.8657887628828769,False,False
mixed_negative_dominant,indefinite,0.3,5,1,0.4,5,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,5,2,-1.0,0,5,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,5,2,-1.0,1,4,sign_split,1.2100204227690379,False,False
mixed_negative_dominant,indefinite,0.3,5,2,-1.0,2,3,sign_split,0.8220083778215865,False,False
mixed_negative_dominant,indefinite,0.3,5,2,-1.0,3,2,sign_split,0.8220083778215861,False,False
mixed_negative_dominant,indefinite,0.3,5,2,-1.0,4,1,sign_split,1.2100204227690379,False,False
mixed_negative_dominant,indefinite,0.3,5,2,-1.0,5,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,5,3,-4.0,0,5,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,5,3,-4.0,1,4,sign_split,-1.315025815635642,True,False
mixed_negative_dominant,indefinite,0.3,5,3,-4.0,2,3,sign_split,-2.2505556214845095,True,False
mixed_negative_dominant,indefinite,0.3,5,3,-4.0,3,2,sign_split,-2.25055562148451,True,False
mixed_negative_dominant,indefinite,0.3,5,3,-4.0,4,1,sign_split,-1.3150258156356416,True,False
mixed_negative_dominant,indefinite,0.3,5,3,-4.0,5,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,8,0,1.0,0,8,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,8,0,1.0,1,7,sign_split,0.6774850083889135,False,False
mixed_negative_dominant,indefinite,0.3,8,0,1.0,2,6,sign_split,0.4154563949458287,False,False
mixed_negative_dominant,indefinite,0.3,8,0,1.0,3,5,sign_split,0.2101146989495406,False,False
mixed_negative_dominant,indefinite,0.3,8,0,1.0,4,4,sign_split,0.10868738754840906,False,False
mixed_negative_dominant,indefinite,0.3,8,0,1.0,5,3,sign_split,0.21011469894954055,False,False
mixed_negative_dominant,indefinite,0.3,8,0,1.0,6,2,sign_split,0.4154563949458288,False,False
mixed_negative_dominant,indefinite,0.3,8,0,1.0,7,1,sign_split,0.6774850083889132,False,False
mixed_negative_dominant,indefinite,0.3,8,0,1.0,8,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,8,1,0.4,0,8,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,8,1,0.4,1,7,sign_split,0.8070132223184848,False,False
mixed_negative_dominant,indefinite,0.3,8,1,0.4,2,6,sign_split,0.8941591088211933,False,False
mixed_negative_dominant,indefinite,0.3,8,1,0.4,3,5,sign_split,0.9384145018486565,False,False
mixed_negative_dominant,indefinite,0.3,8,1,0.4,4,4,sign_split,0.9522290805862457,False,False
mixed_negative_dominant,indefinite,0.3,8,1,0.4,5,3,sign_split,0.9384145018486565,False,False
mixed_negative_dominant,indefinite,0.3,8,1,0.4,6,2,sign_split,0.8941591088211934,False,False
mixed_negative_dominant,indefinite,0.3,8,1,0.4,7,1,sign_split,0.8070132223184849,False,False
mixed_negative_dominant,indefinite,0.3,8,1,0.4,8,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,8,2,-1.0,0,8,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,8,2,-1.0,1,7,sign_split,1.465597317462001,False,False
mixed_negative_dominant,indefinite,0.3,8,2,-1.0,2,6,sign_split,1.0658106891779269,False,False
mixed_negative_dominant,indefinite,0.3,8,2,-1.0,3,5,sign_split,0.8036506472934344,False,False
mixed_negative_dominant,indefinite,0.3,8,2,-1.0,4,4,sign_split,0.8739378373547728,False,False
mixed_negative_dominant,indefinite,0.3,8,2,-1.0,5,3,sign_split,0.8036506472934343,False,False
mixed_negative_dominant,indefinite,0.3,8,2,-1.0,6,2,sign_split,1.0658106891779267,False,False
mixed_negative_dominant,indefinite,0.3,8,2,-1.0,7,1,sign_split,1.4655973174620005,False,False
mixed_negative_dominant,indefinite,0.3,8,2,-1.0,8,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,8,3,-4.0,0,8,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,8,3,-4.0,1,7,sign_split,-0.33443995299535956,True,False
mixed_negative_dominant,indefinite,0.3,8,3,-4.0,2,6,sign_split,-1.6998589841041325,True,False
mixed_negative_dominant,indefinite,0.3,8,3,-4.0,3,5,sign_split,-2.2007170142358246,True,False
mixed_negative_dominant,indefinite,0.3,8,3,-4.0,4,4,sign_split,-2.3346184280486213,True,False
mixed_negative_dominant,indefinite,0.3,8,3,-4.0,5,3,sign_split,-2.200717014235825,True,False
mixed_negative_dominant,indefinite,0.3,8,3,-4.0,6,2,sign_split,-1.6998589841041327,True,False
mixed_negative_dominant,indefinite,0.3,8,3,-4.0,7,1,sign_split,-0.33443995299535967,True,False
mixed_negative_dominant,indefinite,0.3,8,3,-4.0,8,0,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,0,20,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,1,19,sign_split,0.8628765080218257,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,2,18,sign_split,0.7367518569797018,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,3,17,sign_split,0.6206036937914703,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,4,16,sign_split,0.5136621355338729,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,5,15,sign_split,0.41545639494582887,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,6,14,sign_split,0.3259537052763185,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,7,13,sign_split,0.24591912531818622,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,8,12,sign_split,0.17783954801070279,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,9,11,sign_split,0.1280638900762585,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,10,10,sign_split,0.10868738754840906,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,11,9,sign_split,0.1280638900762585,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,12,8,sign_split,0.17783954801070276,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,13,7,sign_split,0.24591912531818627,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,14,6,sign_split,0.32595370527631856,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,15,5,sign_split,0.41545639494582887,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,16,4,sign_split,0.5136621355338729,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,17,3,sign_split,0.6206036937914703,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,18,2,sign_split,0.7367518569797018,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,19,1,sign_split,0.8628765080218257,False,False
mixed_negative_dominant,indefinite,0.3,20,0,1.0,20,0,homogeneous,-0.6,True,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,0,20,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,1,19,sign_split,0.7151759581723441,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,2,18,sign_split,0.7814012346936889,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,3,17,sign_split,0.8292262774327948,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,4,16,sign_split,0.8657887628828769,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,5,15,sign_split,0.8941591088211933,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,6,14,sign_split,0.9159735434334401,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,7,13,sign_split,0.932199878839951,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,8,12,sign_split,0.9434360721032655,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,9,11,sign_split,0.9500465332570238,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,10,10,sign_split,0.9522290805862457,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,11,9,sign_split,0.9500465332570238,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,12,8,sign_split,0.9434360721032655,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,13,7,sign_split,0.932199878839951,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,14,6,sign_split,0.91597354343344,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,15,5,sign_split,0.8941591088211934,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,16,4,sign_split,0.8657887628828769,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,17,3,sign_split,0.8292262774327948,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,18,2,sign_split,0.7814012346936889,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,19,1,sign_split,0.7151759581723441,False,False
mixed_negative_dominant,indefinite,0.3,20,1,0.4,20,0,homogeneous,0.6,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,0,20,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,1,19,sign_split,1.7691511653975691,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,2,18,sign_split,1.5613197518889026,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,3,17,sign_split,1.3751790095340215,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,4,16,sign_split,1.2100204227690379,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,5,15,sign_split,1.0658106891779269,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,6,14,sign_split,0.943271482196193,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,7,13,sign_split,0.8439337297852265,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,8,12,sign_split,0.8220083778215865,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,9,11,sign_split,0.8610462331448292,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,10,10,sign_split,0.8739378373547733,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,11,9,sign_split,0.8610462331448294,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,12,8,sign_split,0.8220083778215861,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,13,7,sign_split,0.8439337297852267,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,14,6,sign_split,0.9432714821961926,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,15,5,sign_split,1.0658106891779269,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,16,4,sign_split,1.2100204227690379,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,17,3,sign_split,1.3751790095340217,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,18,2,sign_split,1.5613197518889024,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,19,1,sign_split,1.769151165397569,False,False
mixed_negative_dominant,indefinite,0.3,20,2,-1.0,20,0,homogeneous,2.0,False,False
mixed_negative_dominant,indefinite,0.3,20,3,-4.0,0,20,homogeneous,5.0,False,False
mixed_negative_dominant,indefinite,0.3,20,3,-4.0,1,19,sign_split,1.759519203972731,False,False
mixed_negative_dominant,indefinite,0.3,20,3,-4.0,2,18,sign_split,0.17860987873661455,False,False
mixed_negative_dominant,indefinite,0.3,20,3,-4.0,3,17,sign_split,-0.7360385357137618,True,False
mixed_negative_dominant,indefinite,0.3,20,3,-4.0,4,16,sign_split,-1.315025815635642,True,False
mixed_negative_dominant,indefinite,0.3,20,3,-4.0,5,15,sign_split,-1.6998589841041332,True,False
mixed_negative_dominant,indefinite,0.3,20,3,-4.0,6,14,sign_split,-1.961021909225393,True,False
mixed_negative_dominant,indefinite,0.3,20,3,-4.0,7,13,sign_split,-2.137150786125651,True,False
