K,M,cond,capacity,proj_rank,method,precond,depth,tau,z_mse_post,z_mse_true,z_rel_post,first_mse_post,last_grad_mse,attn_entropy,eta_mean,rho_mean,precond_rank
32,128,1000.0,below,16,softmax_scalar,lowrank_spectral,32,5.0,5.022608160972595,5.022608160972595,2.2820820212364197,1.8084928095340729,59.68403911590576,4.851996421813965,0.07316275872290134,0.9979976266622543,16.0
32,128,1000.0,below,16,signed_relu_scalar,lowrank_spectral,32,5.0,7.967546701431274,7.967546701431274,2.841230273246765,7.861379623413086,61.79249668121338,3.8743593096733093,0.07287899404764175,0.997997984290123,16.0
32,128,1000.0,below,16,softmax_vector_full,lowrank_spectral,32,5.0,0.026552796829491854,0.026552796829491854,0.14425057917833328,0.24853654950857162,3.66148242392228e-06,4.851996421813965,0.07327429950237274,0.9979973882436752,16.0
32,128,1000.0,below,16,softmax_vector_projected,lowrank_spectral,32,5.0,7.917220950126648,7.917220950126648,2.842767894268036,7.8051053285598755,61.07528209686279,4.851996421813965,0.07275735773146152,0.9980099201202393,16.0
32,128,1000.0,at,32,linear,scalar_opt,32,5.0,0.2168467752635479,0.2168467752635479,0.48826536536216736,0.6419930011034012,5.169537974775151e-12,0.0,0.0732129905372858,0.997995987534523,0.0
32,128,1000.0,at,32,softmax_scalar,scalar_opt,32,5.0,0.2975573465228081,0.2975573465228081,0.5737510919570923,0.7148968726396561,0.016649712342768908,4.851410150527954,0.07308386825025082,0.9979956150054932,0.0
32,128,1000.0,at,32,signed_relu_scalar,scalar_opt,32,5.0,0.21750454232096672,0.21750454232096672,0.4852639064192772,0.6477381736040115,5.5263954220133304e-12,3.874341130256653,0.07312730886042118,0.9980024248361588,0.0
32,128,1000.0,at,32,softmax_vector_full,scalar_opt,32,5.0,0.21525727212429047,0.21525727212429047,0.48793429136276245,0.6330009698867798,6.824182491982356e-05,4.851410746574402,0.07335249334573746,0.9979957640171051,0.0
32,128,1000.0,at,32,softmax_vector_projected,scalar_opt,32,5.0,0.22189301997423172,0.22189301997423172,0.49166835844516754,0.6433882564306259,7.57114466978237e-05,4.851410150527954,0.07305818796157837,0.9980032444000244,0.0
32,128,1000.0,at,32,linear,jacobi,32,5.0,1.8561854631116148e-05,1.8561854631116148e-05,0.003380379290319979,1.2880976796150208,3.761159190086155e-12,0.0,0.49439139664173126,0.8424966335296631,32.0
32,128,1000.0,at,32,softmax_scalar,jacobi,32,5.0,0.017654748167842627,0.017654748167842627,0.13692330569028854,0.7300597429275513,0.003250654845032841,4.851410865783691,0.4935722202062607,0.843054860830307,32.0
32,128,1000.0,at,32,signed_relu_scalar,jacobi,32,5.0,1.7910823316924507e-05,1.7910823316924507e-05,0.0033984903129749,1.2663119435310364,3.65003914679779e-12,3.8742709159851074,0.4943739026784897,0.8432584851980209,32.0
32,128,1000.0,at,32,softmax_vector_full,jacobi,32,5.0,1.6959288132056827e-05,1.6959288132056827e-05,0.0033582939067855477,1.2530852556228638,3.760533431318436e-07,4.851410627365112,0.49474435299634933,0.8422599732875824,32.0
32,128,1000.0,at,32,softmax_vector_projected,jacobi,32,5.0,1.6741985291446326e-05,1.6741985291446326e-05,0.0033663862268440425,1.259751558303833,3.7059852786569536e-07,4.851410865783691,0.4943956583738327,0.8423107266426086,32.0
32,128,1000.0,at,32,linear,lowrank_spectral,32,5.0,1.7134480412208525e-12,1.7134480412208525e-12,1.3074569551463355e-06,3.736453577096732e-10,3.785303667735995e-12,0.0,0.0731453225016594,3.2413704502687324e-05,32.0
32,128,1000.0,at,32,softmax_scalar,lowrank_spectral,32,5.0,0.009962735697627068,0.009962735697627068,0.10316803492605686,0.3358861431479454,0.00032149787875823677,4.851410865783691,0.07327630743384361,3.2583571737632155e-05,32.0
32,128,1000.0,at,32,signed_relu_scalar,lowrank_spectral,32,5.0,1.6656586862822537e-12,1.6656586862822537e-12,1.2909313227282837e-06,3.662566153139757e-10,3.6312547478482837e-12,3.8741931915283203,0.07314194552600384,3.223910698579857e-05,32.0
32,128,1000.0,at,32,softmax_vector_full,lowrank_spectral,32,5.0,3.8093799048510846e-07,3.8093799048510846e-07,0.0006537912122439593,0.0002335546123504173,3.745111030184489e-07,4.851410150527954,0.07284767739474773,3.251239650126081e-05,32.0
32,128,1000.0,at,32,softmax_vector_projected,lowrank_spectral,32,5.0,3.8119236478451057e-07,3.8119236478451057e-07,0.0006481168238678947,0.00023249956939253025,3.7909018857362753e-07,4.8514100313186646,0.07316155359148979,3.293367444712203e-05,32.0
32,128,1000.0,above,32,linear,scalar_opt,32,5.0,0.21755677834153175,0.21755677834153175,0.487671434879303,0.6402454674243927,5.5268901434646356e-12,0.0,0.07322838716208935,0.9979996532201767,0.0
32,128,1000.0,above,32,softmax_scalar,scalar_opt,32,5.0,0.3011957108974457,0.3011957108974457,0.5768935978412628,0.7172961533069611,0.016600255854427814,4.8517197370529175,0.07292867638170719,0.9980094581842422,0.0
32,128,1000.0,above,32,signed_relu_scalar,scalar_opt,32,5.0,0.2176785245537758,0.2176785245537758,0.4888152405619621,0.6396387070417404,5.3309379480226404e-12,1.9372273087501526,0.07299353182315826,0.9980064183473587,0.0
32,128,1000.0,above,32,softmax_vector_full,scalar_opt,32,5.0,0.21659145131707191,0.21659145131707191,0.4877149760723114,0.6410265415906906,1.553724450786831e-05,4.851720571517944,0.07314862124621868,0.9979941248893738,0.0
32,128,1000.0,above,32,softmax_vector_projected,scalar_opt,32,5.0,0.21831661462783813,0.21831661462783813,0.4871608465909958,0.6472011208534241,1.748718545968586e-05,4.851720571517944,0.07343726977705956,0.997990608215332,0.0
32,128,1000.0,above,32,linear,jacobi,32,5.0,1.9568630705180112e-05,1.9568630705180112e-05,0.00339856487698853,1.2657875418663025,3.681179872646462e-12,0.0,0.4935436174273491,0.8430388271808624,32.0
32,128,1000.0,above,32,softmax_scalar,jacobi,32,5.0,0.017872740980237722,0.017872740980237722,0.13674985617399216,0.7502362430095673,0.003184181696269661,4.851720690727234,0.4949992671608925,0.842495858669281,32.0
32,128,1000.0,above,32,signed_relu_scalar,jacobi,32,5.0,1.8016888589045266e-05,1.8016888589045266e-05,0.0033499138662591577,1.2819644808769226,3.7906939956769414e-12,1.9371520578861237,0.4945841282606125,0.8420207798480988,32.0
32,128,1000.0,above,32,softmax_vector_full,jacobi,32,5.0,1.921692910400452e-05,1.921692910400452e-05,0.003473685821518302,1.2570590674877167,9.276519996603838e-08,4.851720213890076,0.4939620718359947,0.843166783452034,32.0
32,128,1000.0,above,32,softmax_vector_projected,jacobi,32,5.0,1.7407399809599156e-05,1.7407399809599156e-05,0.003289726853836328,1.2474103569984436,9.358822516958298e-08,4.851720452308655,0.49417178332805634,0.8418364822864532,32.0
32,128,1000.0,above,32,linear,lowrank_spectral,32,5.0,1.6363702656351647e-12,1.6363702656351647e-12,1.2846474817251874e-06,3.747780280560775e-10,3.4845196931858335e-12,0.0,0.07350616902112961,3.274630034866277e-05,32.0
32,128,1000.0,above,32,softmax_scalar,lowrank_spectral,32,5.0,0.009911220287904143,0.009911220287904143,0.10380912385880947,0.3309599384665489,0.0003076506982324645,4.851720333099365,0.07320700213313103,3.242180173401721e-05,32.0
32,128,1000.0,above,32,signed_relu_scalar,lowrank_spectral,32,5.0,1.6605426072808377e-12,1.6605426072808377e-12,1.2916669618334709e-06,3.7419184417686324e-10,3.4873347699165835e-12,1.937102347612381,0.07296232506632805,3.313815341243753e-05,32.0
32,128,1000.0,above,32,softmax_vector_full,lowrank_spectral,32,5.0,9.686336888137248e-08,9.686336888137248e-08,0.000326470923027955,5.934666114626452e-05,9.413518853307323e-08,4.851720213890076,0.0731041468679905,3.27709885823424e-05,32.0
32,128,1000.0,above,32,softmax_vector_projected,lowrank_spectral,32,5.0,9.510435283743846e-08,9.510435283743846e-08,0.00032352023117709905,5.904441604798194e-05,9.407658829729826e-08,4.851720571517944,0.07356318458914757,3.25401970258099e-05,32.0
