method,seed,depth,task,auc,average_precision,iou_top7,centroid_error,relative_residual
heavy_ball,17,48,84,0.9998186324889669,0.9965441880955689,0.7083333333333334,0.008740498684346676,0.1970619112253189
heavy_ball,17,48,85,0.9973802799975966,0.9736834852796037,0.7888888888888889,0.006736126262694597,0.2369682639837265
heavy_ball,17,48,86,0.9989331436699858,0.9870664366934059,0.8717948717948718,0.006247974932193756,0.2644924819469452
heavy_ball,17,48,87,0.9995002498750625,0.9926325560892085,0.7808219178082192,0.007409821730107069,0.3132573962211609
heavy_ball,17,48,88,0.99631068967304,0.9689819902969323,0.6698113207547169,0.006214079912751913,0.2476128339767456
heavy_ball,17,48,89,0.9997276132107592,0.9943932668335137,0.625,0.004175005480647087,0.3624556064605713
heavy_ball,17,48,90,0.9999346675668024,0.9986788739941428,0.6527777777777778,0.005737226456403732,0.2109861671924591
heavy_ball,17,48,91,0.9988754645565627,0.9872400328662708,0.8625,0.005400300025939941,0.23489725589752197
heavy_ball,17,48,92,0.9983636634105222,0.9835838792473397,0.7954545454545454,0.001754750031977892,0.22773033380508423
heavy_ball,17,48,93,0.9986403204114509,0.9821053063232026,0.881578947368421,0.008265919052064419,0.3091196119785309
heavy_ball,17,48,94,0.9997011612021858,0.9942726768484809,0.6666666666666666,0.013830688782036304,0.31794410943984985
heavy_ball,17,48,95,0.9996945399007254,0.9944463960194976,0.75,0.002671491587534547,0.26326775550842285
heavy_ball,17,48,96,0.9988328664799253,0.9860658188134079,0.8701298701298701,0.012539669871330261,0.2266261726617813
heavy_ball,17,48,97,0.9992252066115702,0.9875823659128226,0.7777777777777778,0.013824843801558018,0.2669660151004791
heavy_ball,17,48,98,0.9969857224075603,0.9736961558531666,0.7128712871287128,0.002438219031319022,0.2565881311893463
heavy_ball,17,48,99,0.9978655282817503,0.9772064635542448,0.7666666666666667,0.010237528942525387,0.2816072702407837
heavy_ball,17,48,100,0.9967374533290932,0.9697735871724542,0.7526881720430108,0.007415182888507843,0.19556133449077606
heavy_ball,17,48,101,0.9999128900890699,0.998216339304041,0.6527777777777778,0.004548314958810806,0.2276468276977539
heavy_ball,17,48,102,0.998904694167852,0.9858121051238584,0.8481012658227848,0.01087693776935339,0.20161236822605133
heavy_ball,17,48,103,0.9986397956917611,0.9837829865857073,0.85,0.00749549176543951,0.24874262511730194
heavy_ball,17,48,104,0.999671403926723,0.9927683577769834,0.5138888888888888,0.010914742946624756,0.396617591381073
heavy_ball,17,48,105,0.9962897157190636,0.968919389719218,0.6761904761904762,0.0046610343270003796,0.23836715519428253
heavy_ball,17,48,106,0.9995187294457367,0.9932068715589424,0.8767123287671232,0.006470830179750919,0.28999245166778564
heavy_ball,17,48,107,0.999031198041449,0.9891430453885158,0.8433734939759037,0.005741948261857033,0.2740716338157654
heavy_ball,17,48,108,0.9997392314439466,0.9945010329845244,0.5972222222222222,0.006927688140422106,0.23736926913261414
heavy_ball,17,48,109,0.9986471100395151,0.984958924882535,0.8414634146341463,0.008989457972347736,0.222418412566185
heavy_ball,17,48,110,0.9982930672268907,0.9793292738359409,0.8461538461538461,0.011669405736029148,0.307271271944046
heavy_ball,17,48,111,0.9998789764868603,0.9980730056265714,0.8333333333333334,0.008631950244307518,0.29742342233657837
heavy_ball,17,48,112,0.9987708538724505,0.9870440143405821,0.8452380952380952,0.00534807238727808,0.21708601713180542
heavy_ball,17,48,113,0.996735570583982,0.9724505533937454,0.6893203883495146,0.008318990468978882,0.26438719034194946
heavy_ball,17,48,114,0.9984210526315789,0.97997706158394,0.8024691358024691,0.014442860148847103,0.28022468090057373
heavy_ball,17,48,115,0.9973329960047648,0.9762256907651634,0.6826923076923077,0.012461476027965546,0.2356598675251007
heavy_ball,17,48,116,0.9988028907970382,0.9836711740343853,0.8571428571428571,0.0038299679290503263,0.23217275738716125
heavy_ball,17,48,117,0.998373942102096,0.9819701567714949,0.7613636363636364,0.004704780876636505,0.22972817718982697
heavy_ball,17,48,118,0.9987482219061166,0.9848611218862543,0.8481012658227848,0.014458896592259407,0.21825388073921204
heavy_ball,17,48,119,0.9998750624687657,0.9979875140083108,0.8055555555555556,0.007421115878969431,0.2601992189884186
heavy_ball,17,48,120,0.9974447174447175,0.9764242117668549,0.71,0.005348886828869581,0.23411491513252258
heavy_ball,17,48,121,0.9998090874379534,0.996610450175901,0.75,0.013072439469397068,0.24700778722763062
heavy_ball,17,48,122,0.9986793115560239,0.9829959224106237,0.8607594936708861,0.008721580728888512,0.2501177191734314
heavy_ball,17,48,123,0.9993060182100822,0.9920267700167945,0.8974358974358975,0.005833813920617104,0.2523341476917267
heavy_ball,17,48,124,1.0,0.9999999999999998,0.5277777777777778,0.009060363285243511,0.3116885721683502
heavy_ball,17,48,125,0.9995732878173672,0.9903903921600232,0.5972222222222222,0.008726336993277073,0.34040674567222595
heavy_ball,17,48,126,0.9997488226059654,0.9952740019941188,0.6805555555555556,0.013631573878228664,0.32531261444091797
heavy_ball,17,48,127,0.9997438524590164,0.9944742264723954,0.6666666666666666,0.010137714445590973,0.2274346798658371
heavy_ball,17,48,128,0.9997459349593496,0.9941516913319237,0.5555555555555556,0.013277717866003513,0.3580399453639984
heavy_ball,17,48,129,1.0,1.0,0.6111111111111112,0.0013809788506478071,0.2729969620704651
heavy_ball,17,48,130,0.9998398633500587,0.9960899760068734,0.5277777777777778,0.008733640424907207,0.215948686003685
heavy_ball,17,48,131,0.9990920440358643,0.9810408204073541,0.625,0.018609385937452316,0.22683505713939667
heavy_ball,17,48,132,0.9984639830508474,0.9825303029751251,0.8095238095238095,0.009909344837069511,0.3004119098186493
heavy_ball,17,48,133,0.9998184088071729,0.9962050170738114,0.625,0.004236024338752031,0.2232784628868103
heavy_ball,17,48,134,0.9999718848403059,0.9992492492492493,0.5,0.004533725790679455,0.36366111040115356
heavy_ball,17,48,135,0.9996860282574569,0.9932633909950906,0.6805555555555556,0.00846203975379467,0.22214333713054657
heavy_ball,17,48,136,0.9997766915614222,0.995609756097561,0.5694444444444444,0.016049109399318695,0.3059234917163849
heavy_ball,17,48,137,0.9997278615359495,0.9958224908363416,0.7916666666666666,0.01101685781031847,0.2961994409561157
heavy_ball,17,48,138,0.9998874190824656,0.9981000555114578,0.7638888888888888,0.01686350256204605,0.32323598861694336
heavy_ball,17,48,139,0.9975541579315165,0.9801338294365511,0.6792452830188679,0.010378631763160229,0.24549782276153564
heavy_ball,17,48,140,0.9972230792965134,0.9749381879262102,0.7171717171717171,0.004639342427253723,0.23183773458003998
heavy_ball,17,48,141,0.9995930989583334,0.9944140985682061,0.863013698630137,0.007660635281354189,0.2452581822872162
heavy_ball,17,48,142,0.9986702127659575,0.9853180020381118,0.7931034482758621,0.002688083564862609,0.2199704349040985
heavy_ball,17,48,143,0.9998151950718687,0.9964637165275892,0.6944444444444444,0.009314902126789093,0.32426917552948
heavy_ball,17,48,144,0.9996754486445208,0.9944157088864647,0.75,0.00593534205108881,0.2017369121313095
heavy_ball,17,48,145,0.999930426716141,0.9985493230174082,0.6111111111111112,0.0041895476169884205,0.356987327337265
heavy_ball,17,48,146,0.999956445044535,0.9991040440621701,0.6527777777777778,0.006984870880842209,0.22453947365283966
heavy_ball,17,48,147,0.9997651980874317,0.9954185486338875,0.6666666666666666,0.007620231714099646,0.3074401915073395
heavy_ball,17,48,148,0.9990865528601378,0.9879282910056781,0.868421052631579,0.009820552542805672,0.2561022937297821
heavy_ball,17,48,149,0.9985402176179786,0.9843779782751984,0.8068181818181818,0.003020350355654955,0.21931923925876617
heavy_ball,17,48,150,0.9998524203069658,0.9974374351617201,0.7777777777777778,0.00589704466983676,0.18615856766700745
heavy_ball,17,48,151,0.9998958740075491,0.9974169922328311,0.5416666666666666,0.00336903752759099,0.2251770943403244
heavy_ball,17,48,152,0.9982325910215625,0.9801847625114339,0.8214285714285714,0.004687819164246321,0.19964759051799774
heavy_ball,17,48,153,0.996769229201276,0.9729601065695199,0.6422018348623854,0.007652600295841694,0.2645641267299652
heavy_ball,17,48,154,0.9981933152664859,0.9791946119020425,0.8214285714285714,0.010514959692955017,0.23452186584472656
heavy_ball,17,48,155,0.9971019854482673,0.976137059823453,0.6635514018691588,0.006086228881031275,0.2396273910999298
heavy_ball,17,48,156,0.9987715298885512,0.9864173548875658,0.813953488372093,0.008154680952429771,0.22771604359149933
heavy_ball,17,48,157,0.9999452339877872,0.9985583022567375,0.5138888888888888,0.01882830448448658,0.33785736560821533
heavy_ball,17,48,158,0.9990541359384005,0.9882175023323655,0.9066666666666666,0.007897535338997841,0.31321224570274353
heavy_ball,17,48,159,0.9972459699715027,0.9767491412412546,0.7058823529411765,0.008280772715806961,0.22080110013484955
heavy_ball,17,48,160,1.0,1.0,0.5138888888888888,0.002551087411120534,0.1863536685705185
heavy_ball,17,48,161,0.9971861471861472,0.9748101193683932,0.7029702970297029,0.008115476928651333,0.19119127094745636
heavy_ball,17,48,162,0.9970137082910918,0.9723811894834824,0.7,0.0060101780109107494,0.2317960262298584
heavy_ball,17,48,163,0.9995464358932491,0.9926698635206641,0.7916666666666666,0.011381178162992,0.2996003031730652
heavy_ball,17,48,164,0.9996363107361071,0.9918767615480236,0.5833333333333334,0.00920521467924118,0.19206225872039795
heavy_ball,17,48,165,0.9966186040576751,0.969936580905612,0.6730769230769231,0.01621345616877079,0.22019927203655243
heavy_ball,17,48,166,0.9996098562628337,0.9931987906955064,0.6944444444444444,0.015537373721599579,0.2854660153388977
heavy_ball,17,48,167,0.9999718848403059,0.9992492492492493,0.5,0.005169379524886608,0.38336461782455444
heavy_ball,17,48,168,0.9978951324938922,0.9777861765620617,0.8045977011494253,0.013212624937295914,0.2676311731338501
heavy_ball,17,48,169,0.9965950897610237,0.9713117420789151,0.6826923076923077,0.011621984653174877,0.19672510027885437
heavy_ball,17,48,170,0.9998221748021694,0.996418959976727,0.6388888888888888,0.002574632875621319,0.3439355492591858
heavy_ball,17,48,171,0.9999739685018874,0.9993589743589745,0.5416666666666666,0.003686274169012904,0.2321482002735138
heavy_ball,17,48,172,0.9991132524422506,0.9885268279536086,0.881578947368421,0.014584716409444809,0.3105260729789734
heavy_ball,17,48,173,0.998796022992077,0.9863890738033608,0.8117647058823529,0.003923359327018261,0.24409060180187225
heavy_ball,17,48,174,0.9994140625,0.9913375040929454,0.8888888888888888,0.004681010730564594,0.23975160717964172
heavy_ball,17,48,175,0.9997641466644895,0.9962250122914943,0.7916666666666666,0.009927901439368725,0.2655501663684845
heavy_ball,17,48,176,0.9997278911564625,0.9947075221997631,0.6805555555555556,0.006593678612262011,0.2625310719013214
heavy_ball,17,48,177,0.9997233072916667,0.9959504231918441,0.8888888888888888,0.00477945851162076,0.24345789849758148
heavy_ball,17,48,178,0.9989667565139263,0.9866324529872084,0.868421052631579,0.012429503723978996,0.26866763830184937
heavy_ball,17,48,179,0.9967182706713276,0.9735560050973323,0.6728971962616822,0.006417862139642239,0.2216832935810089
heavy_ball,17,48,180,0.9966191794837576,0.9693212057549432,0.7070707070707071,0.014038105495274067,0.2334458827972412
heavy_ball,17,48,181,0.999878770245369,0.997467071935157,0.5833333333333334,0.016510669142007828,0.2876730263233185
heavy_ball,17,48,182,0.9976868070152026,0.9786334423498503,0.7422680412371134,0.0065840152092278,0.2504235506057739
heavy_ball,17,48,183,0.9987442390347471,0.9854113703373794,0.8333333333333334,0.011090029962360859,0.24851757287979126
heavy_ball,17,48,184,0.9988182773109244,0.9849212045108166,0.8701298701298701,0.013525433838367462,0.1816723346710205
heavy_ball,17,48,185,0.9987881116710758,0.9846195345646727,0.8333333333333334,0.012994755059480667,0.2953335642814636
heavy_ball,17,48,186,0.9998151950718686,0.9965726745243553,0.6944444444444444,0.010121960192918777,0.3404388129711151
heavy_ball,17,48,187,0.997874601487779,0.977227353734426,0.8235294117647058,0.0017433499451726675,0.21358588337898254
heavy_ball,17,48,188,0.9997625830959164,0.9958179736561699,0.7222222222222222,0.006175903603434563,0.36593174934387207
heavy_ball,17,48,189,0.9983367327117327,0.9833892645569303,0.797752808988764,0.0074920435436069965,0.2566955089569092
heavy_ball,17,48,190,0.9995732878173671,0.9912765452544203,0.5972222222222222,0.004681912250816822,0.3551258146762848
heavy_ball,17,48,191,0.9995768229166667,0.9942173086877509,0.863013698630137,0.0037388307973742485,0.3333222568035126
heavy_ball,17,80,0,0.9996438746438746,0.9942015943458251,0.7222222222222222,0.007872761227190495,0.13997775316238403
heavy_ball,17,80,1,1.0,1.0,0.6666666666666666,0.0019301642896607518,0.12171041965484619
heavy_ball,17,80,2,1.0,1.0,0.4861111111111111,0.013575147837400436,0.14993973076343536
heavy_ball,17,80,3,0.9995861844730503,0.9950798548435521,0.9066666666666666,0.0034443004988133907,0.11816635727882385
heavy_ball,17,80,4,0.9997852765802818,0.996819851010949,0.875,0.004814207088202238,0.11363940685987473
heavy_ball,17,80,5,0.9998271092669433,0.9973559415494899,0.8333333333333334,0.007853982970118523,0.09734341502189636
heavy_ball,17,80,6,0.9998060323925905,0.9958132045088567,0.5833333333333334,0.011300926096737385,0.08876272290945053
heavy_ball,17,80,7,1.0,0.9999999999999998,0.5277777777777778,0.013416591100394726,0.08110840618610382
heavy_ball,17,80,8,0.9997652739588223,0.9963056423213599,0.8611111111111112,0.007428715005517006,0.09190709888935089
heavy_ball,17,80,9,0.9968717100315837,0.9745028614180336,0.6605504587155964,0.012816435657441616,0.11934686452150345
heavy_ball,17,80,10,0.9989052619448886,0.987368923373257,0.8831168831168831,0.007308844476938248,0.12078046798706055
heavy_ball,17,80,11,0.9994970156260479,0.9928698373984379,0.8611111111111112,0.008036692626774311,0.13780082762241364
heavy_ball,17,80,12,0.9993211133740666,0.9832431542075921,0.5833333333333334,0.006703498773276806,0.15365062654018402
heavy_ball,17,80,13,0.9974575480500093,0.9747295070331223,0.7446808510638298,0.001572313136421144,0.12838797271251678
heavy_ball,17,80,14,0.9995537945313058,0.9931412336461907,0.8055555555555556,0.0027642014902085066,0.15093567967414856
heavy_ball,17,80,15,0.9998313090418354,0.9951571936559682,0.5,0.011469528079032898,0.12997139990329742
heavy_ball,17,80,16,0.9996935805117206,0.9950642287451439,0.8472222222222222,0.005419623106718063,0.1362047791481018
heavy_ball,17,80,17,0.9995477159656264,0.9938822063403159,0.8783783783783784,0.00975175853818655,0.11837633699178696
heavy_ball,17,80,18,0.9999208610319721,0.9985620598828147,0.7222222222222222,0.005696901585906744,0.10299491882324219
heavy_ball,17,80,19,0.9994545600385016,0.9922516856805073,0.8767123287671232,0.00818199384957552,0.1124459058046341
heavy_ball,17,80,20,0.9995129870129871,0.9890015739202639,0.6111111111111112,0.007958482950925827,0.09295541793107986
heavy_ball,17,80,21,0.9991055456171735,0.989718846415826,0.8987341772151899,0.013287755660712719,0.1045900359749794
heavy_ball,17,80,22,0.9999452339877872,0.9985583022567375,0.5138888888888888,0.007709160912781954,0.09317649155855179
heavy_ball,17,80,23,0.9997217068645641,0.9941341191452056,0.6111111111111112,0.006962043698877096,0.1501002013683319
heavy_ball,17,80,24,0.9975529813218391,0.9776221113585704,0.7319587628865979,0.004480317234992981,0.09837758541107178
heavy_ball,17,80,25,0.9998638066053797,0.9971398770311815,0.625,0.004446723964065313,0.12099835276603699
heavy_ball,17,80,26,0.9982334915580124,0.9823957823757571,0.7888888888888889,0.0010388324735686183,0.10940182209014893
heavy_ball,17,80,27,0.9994802494802495,0.9926623312989018,0.8356164383561644,0.008219419047236443,0.11648370325565338
heavy_ball,17,80,28,0.9997276271215293,0.9955851248596825,0.8472222222222222,0.005419619847089052,0.11540418118238449
heavy_ball,17,80,29,0.9998875393612237,0.9970365101944049,0.5,0.004360409453511238,0.0795121043920517
heavy_ball,17,80,30,0.9979623805990365,0.9808941897146775,0.7912087912087912,0.01169455423951149,0.11008647084236145
heavy_ball,17,80,31,0.996760033444816,0.9731316822779195,0.6761904761904762,0.0033857731614261866,0.1164216473698616
heavy_ball,17,80,32,0.9998511277076149,0.9964689828983646,0.5694444444444444,0.005788242910057306,0.0998925268650055
heavy_ball,17,80,33,0.9971280371280371,0.9754315325371767,0.71,0.003364189760759473,0.11760438978672028
heavy_ball,17,80,34,1.0,1.0,0.4722222222222222,0.012819061055779457,0.0858994647860527
heavy_ball,17,80,35,0.9995101507647091,0.9931232065671425,0.7916666666666666,0.008001714944839478,0.15164871513843536
heavy_ball,17,80,36,0.9999133323703596,0.9976392719249862,0.4861111111111111,0.006113354582339525,0.10223757475614548
heavy_ball,17,80,37,0.9999222742552902,0.9986150816339494,0.7361111111111112,0.012240886688232422,0.13855873048305511
heavy_ball,17,80,38,0.9997155252115781,0.9949260042283298,0.5972222222222222,0.01231863722205162,0.11424265801906586
heavy_ball,17,80,39,0.9961698501027724,0.9693917179969728,0.6605504587155964,0.005209893919527531,0.1334601193666458
